n,seconds
614,18.500
615,18.506
616,18.513
617,18.519
618,18.525
619,18.586
620,18.601
621,18.676
622,18.705
623,18.713
624,18.722
625,18.730
626,18.785
627,18.862
628,18.961
629,18.991
630,19.061
631,19.083
632,19.144
633,19.166
634,19.172
635,19.229
636,19.252
637,19.258
638,19.318
639,19.341
640,19.402
641,19.425
642,19.502
643,19.534
644,19.544
645,19.560
646,19.599
647,19.629
648,19.635
649,19.642
650,19.691
651,19.714
652,19.721
653,19.766
654,19.786
655,19.792
656,19.802
657,19.827
658,19.848
659,19.854
660,19.860
661,19.908
662,19.930
663,19.936
664,19.992
665,20.022
666,20.033
667,20.107
668,20.140
669,20.186
670,20.206
671,20.212
672,20.265
673,20.288
674,20.347
675,20.370
676,20.377
677,20.432
678,20.505
679,20.533
680,20.545
681,20.636
682,20.672
683,20.681
684,20.745
685,20.768
686,20.817
687,20.840
688,20.846
689,20.857
690,20.928
691,20.950
692,20.956
693,21.006
694,21.031
695,21.051
696,21.056
697,21.071
698,21.101
699,21.110
700,21.120
701,21.137
702,21.164
703,21.173
704,21.188
705,21.217
706,21.223
707,21.282
708,21.305
709,21.364
710,21.386
711,21.392
712,21.452
713,21.525
714,21.603
715,21.637
716,21.720
717,21.754
718,21.765
719,21.828
720,21.851
721,21.857
722,21.864
723,21.924
724,21.948
725,21.954
726,22.014
727,22.037
728,22.096
729,22.118
730,22.124
731,22.201
732,22.233
733,22.242
734,22.322
735,22.344
736,22.351
737,22.400
738,22.424
739,22.445
740,22.451
741,22.460
742,22.481
743,22.533
744,22.559
745,22.566
746,22.616
747,22.640
748,22.647
749,22.653
750,22.735
751,22.780
752,22.790
753,22.860
754,22.882
755,22.889
756,22.899
757,22.968
758,22.992
759,22.999
760,23.051
761,23.077
762,23.099
763,23.106
764,23.117
765,23.139
766,23.145
767,23.152
768,23.163
769,23.185
770,23.191
771,23.202
772,23.225
773,23.235
774,23.320
775,23.352
776,23.427
777,23.450
778,23.456
779,23.520
780,23.595
781,23.671
782,23.693
783,23.699
784,23.758
785,23.778
786,23.787
787,23.798
788,23.881
789,23.913
790,23.921
791,23.985
792,24.008
793,24.064
794,24.085
795,24.091
796,24.151
797,24.172
798,24.178
799,24.237
800,24.260
801,24.269
802,24.322
803,24.359
804,24.389
805,24.399
806,24.413
807,24.440
808,24.502
809,24.525
810,24.531
811,24.582
812,24.605
813,24.612
814,24.618
815,24.664
816,24.687
817,24.693
818,24.740
819,24.761
820,24.767
821,24.811
822,24.838
823,24.910
824,24.935
825,25.002
826,25.026
827,25.084
828,25.105
829,25.161
830,25.183
831,25.189
832,25.239
833,25.260
834,25.271
835,25.290
836,25.296
837,25.301
838,25.307
839,25.317
840,25.341
841,25.368
842,25.444
843,25.471
844,25.538
845,25.560
846,25.567
847,25.619
848,25.640
849,25.646
850,25.652
851,25.699
852,25.721
853,25.728
854,25.775
855,25.797
856,25.850
857,25.872
858,25.881
859,25.957
860,25.990
861,25.999
862,26.009
863,26.018
864,26.080
865,26.104
866,26.111
867,26.166
868,26.187
869,26.193
870,26.203
871,26.224
872,26.230
873,26.241
874,26.262
875,26.268
876,26.275
877,26.287
878,26.309
879,26.371
880,26.393
881,26.399
882,26.404
883,26.486
884,26.518
885,26.526
886,26.595
887,26.620
888,26.625
889,26.631
890,26.680
891,26.702
892,26.714
893,26.736
894,26.743
895,26.749
896,26.802
897,26.827
898,26.833
899,26.886
900,26.909
901,26.915
902,26.975
903,27.009
904,27.019
905,27.091
906,27.120
907,27.175
908,27.198
909,27.204
910,27.257
911,27.282
912,27.304
913,27.310
914,27.321
915,27.342
916,27.348
917,27.354
918,27.405
919,27.428
920,27.434
921,27.485
922,27.518
923,27.527
924,27.602
925,27.692
926,27.715
927,27.721
928,27.727
929,27.789
930,27.811
931,27.818
932,27.864
933,27.885
934,27.892
935,27.940
936,27.961
937,28.010
938,28.030
939,28.099
940,28.127
941,28.206
942,28.234
943,28.293
944,28.316
945,28.323
946,28.375
947,28.396
948,28.455
949,28.480
950,28.486
951,28.539
952,28.610
953,28.646
954,28.655
955,28.665
956,28.741
957,28.776
958,28.783
959,28.830
960,28.851
961,28.857
962,28.863
963,28.870
964,28.880
965,28.905
966,28.926
967,28.978
968,29.000
969,29.053
970,29.073
971,29.079
972,29.134
973,29.164
974,29.174
975,29.184
976,29.249
977,29.278
978,29.288
979,29.334
980,29.355
981,29.407
982,29.430
983,29.435
984,29.486
985,29.509
986,29.515
987,29.521
988,29.527
989,29.581
990,29.606
991,29.612
992,29.682
993,29.714
994,29.724
995,29.740
996,29.768
997,29.777
998,29.795
999,29.820
1000,29.826
1001,29.832
1002,29.841
1003,29.863
1004,29.923
1005,29.945
1006,29.951
1007,29.956
1008,30.016
1009,30.038
1010,30.044
1011,30.092
1012,30.113
1013,30.118
1014,30.124
1015,30.172
1016,30.201
1017,30.218
1018,30.247
1019,30.257
1020,30.265
1021,30.333
1022,30.355
1023,30.361
1024,30.412
1025,30.435
1026,30.441
1027,30.496
1028,30.518
1029,30.524
1030,30.577
1031,30.597
1032,30.650
1033,30.671
1034,30.676
1035,30.754
1036,30.789
1037,30.819
1038,30.827
1039,30.845
1040,30.871
1041,30.878
1042,30.884
1043,30.933
1044,30.955
1045,30.962
1046,31.008
1047,31.013
1048,31.019
1049,31.066
1050,31.089
1051,31.095
1052,31.101
1053,31.107
1054,31.152
1055,31.169
1056,31.173
1057,31.185
1058,31.191
1059,31.196
1060,31.254
1061,31.364
1062,31.391
1063,31.397
1064,31.404
1065,31.462
1066,31.538
1067,31.633
1068,31.707
1069,31.730
1070,31.779
1071,31.806
1072,31.815
1073,31.898
1074,31.931
1075,31.938
1076,32.002
1077,32.028
1078,32.035
1079,32.041
1080,32.048
1081,32.054
1082,32.108
1083,32.127
1084,32.179
1085,32.196
1086,32.201
1087,32.214
1088,32.219
1089,32.266
1090,32.351
1091,32.359
1092,32.369
1093,32.380
1094,32.390
1095,32.402
1096,32.411
1097,32.421
1098,32.431
1099,32.443
1100,32.450
1101,32.458
1102,32.465
1103,32.472
1104,32.480
1105,32.487
1106,32.495
1107,32.502
1108,32.549
1109,32.578
1110,32.596
1111,32.602
1112,32.656
1113,32.682
1114,32.687
1115,32.739
1116,32.760
1117,32.819
1118,32.852
1119,32.863
1120,32.930
1121,32.955
1122,33.016
1123,33.039
1124,33.091
1125,33.113
1126,33.121
1127,33.174
1128,33.197
1129,33.251
1130,33.276
1131,33.329
1132,33.352
1133,33.419
1134,33.451
1135,33.462
1136,33.470
1137,33.479
1138,33.487
1139,33.555
1140,33.578
1141,33.583
1142,33.634
1143,33.656
1144,33.708
1145,33.729
1146,33.780
1147,33.800
1148,33.848
1149,33.869
1150,33.924
1151,33.954
1152,34.030
1153,34.057
1154,34.119
1155,34.139
1156,34.194
1157,34.218
1158,34.224
1159,34.275
1160,34.296
1161,34.350
1162,34.373
1163,34.428
1164,34.450
1165,34.455
1166,34.534
1167,34.563
1168,34.638
1169,34.661
1170,34.717
1171,34.743
1172,34.803
1173,34.829
1174,34.883
1175,34.906
1176,34.957
1177,34.973
1178,34.978
1179,34.991
1180,34.997
1181,35.058
1182,35.145
1183,35.151
1184,35.160
1185,35.170
1186,35.179
1187,35.188
1188,35.195
1189,35.201
1190,35.208
1191,35.214
1192,35.221
1193,35.227
1194,35.235
1195,35.242
1196,35.248
1197,35.255
1198,35.262
1199,35.268
1200,35.315
1201,35.341
1202,35.360
1203,35.367
1204,35.419
1205,35.442
1206,35.494
1207,35.518
1208,35.586
1209,35.613
1210,35.623
1211,35.693
1212,35.717
1213,35.724
1214,35.776
1215,35.798
1216,35.853
1217,35.875
1218,35.881
1219,35.887
1220,35.943
1221,35.966
1222,36.019
1223,36.039
1224,36.099
1225,36.132
1226,36.211
1227,36.241
1228,36.299
1229,36.321
1230,36.371
1231,36.392
1232,36.441
1233,36.460
1234,36.512
1235,36.533
1236,36.583
1237,36.604
1238,36.673
1239,36.701
1240,36.771
1241,36.799
1242,36.853
1243,36.874
1244,36.929
1245,36.951
1246,37.017
1247,37.042
1248,37.097
1249,37.119
1250,37.172
1251,37.177
1252,37.182
1253,37.192
1254,37.205
1255,37.215
1256,37.224
1257,37.234
1258,37.258
1259,37.268
1260,37.277
1261,37.286
1262,37.301
1263,37.307
1264,37.316
1265,37.324
1266,37.346
1267,37.353
1268,37.360
1269,37.367
1270,37.376
1271,37.382
1272,37.388
1273,37.395
1274,37.410
1275,37.416
1276,37.422
1277,37.429
1278,37.440
1279,37.445
1280,37.451
1281,37.456
1282,37.468
1283,37.473
1284,37.479
1285,37.484
1286,37.491
1287,37.495
1288,37.499
1289,37.505
1290,37.518
1291,37.535
1292,37.547
1293,37.554
1294,37.608
1295,37.673
1296,37.693
1297,37.700
1298,37.722
1299,37.732
1300,37.804
1301,37.823
1302,37.901
1303,37.930
1304,37.939
1305,37.947
1306,38.003
1307,38.077
1308,38.103
1309,38.157
1310,38.180
1311,38.232
1312,38.264
1313,38.339
1314,38.345
1315,38.353
1316,38.362
1317,38.373
1318,38.385
1319,38.411
1320,38.423
1321,38.428
1322,38.457
1323,38.474
1324,38.549
1325,38.558
1326,38.560
1327,38.620
1328,38.636
1329,38.696
1330,38.711
1331,38.718
1332,38.772
1333,38.863
1334,38.952
1335,38.958
1336,38.967
1337,38.973
1338,38.980
1339,39.045
1340,39.051
1341,39.109
1342,39.114
1343,39.168
1344,39.174
1345,39.180
1346,39.186
1347,39.205
1348,39.221
1349,39.226
1350,39.239
1351,39.244
1352,39.250
1353,39.256
1354,39.312
1355,39.407
1356,39.440
1357,39.453
1358,39.462
1359,39.472
1360,39.482
1361,39.493
1362,39.501
1363,39.509
1364,39.516
1365,39.568
1366,39.649
1367,39.723
1368,39.745
1369,39.804
1370,39.826
1371,39.884
1372,39.910
1373,39.921
1374,40.007
1375,40.039
1376,40.109
1377,40.130
1378,40.197
1379,40.221
1380,40.282
1381,40.304
1382,40.311
1383,40.317
1384,40.323
1385,40.383
1386,40.405
1387,40.412
1388,40.423
1389,40.444
1390,40.526
1391,40.558
1392,40.566
1393,40.575
1394,40.655
1395,40.677
1396,40.684
1397,40.752
1398,40.778
1399,40.786
1400,40.794
1401,40.801
1402,40.865
1403,40.890
1404,40.897
1405,40.904
1406,40.960
1407,40.982
1408,40.989
1409,41.062
1410,41.097
1411,41.112
1412,41.122
1413,41.195
1414,41.224
1415,41.231
1416,41.286
1417,41.313
1418,41.320
1419,41.370
1420,41.392
1421,41.398
1422,41.463
1423,41.488
1424,41.552
1425,41.574
1426,41.650
1427,41.682
1428,41.691
1429,41.769
1430,41.774
1431,41.781
1432,41.787
1433,41.794
1434,41.855
1435,41.864
1436,41.871
1437,41.930
1438,41.954
1439,42.014
1440,42.036
1441,42.042
1442,42.047
1443,42.105
1444,42.110
1445,42.116
1446,42.121
1447,42.126
1448,42.132
1449,42.220
1450,42.251
1451,42.260
1452,42.270
1453,42.336
1454,42.358
1455,42.364
1456,42.370
1457,42.433
1458,42.456
1459,42.462
1460,42.468
1461,42.529
1462,42.535
1463,42.541
1464,42.548
1465,42.554
1466,42.602
1467,42.624
1468,42.631
1469,42.681
1470,42.714
1471,42.724
1472,42.796
1473,42.831
1474,42.841
1475,42.911
1476,42.938
1477,43.000
1478,43.022
1479,43.084
1480,43.106
1481,43.169
1482,43.193
1483,43.246
1484,43.269
1485,43.275
1486,43.295
1487,43.304
1488,43.313
1489,43.322
1490,43.331
1491,43.396
1492,43.479
1493,43.507
1494,43.517
1495,43.525
1496,43.582
1497,43.664
1498,43.736
1499,43.758
1500,43.812
1501,43.838
1502,43.848
1503,43.921
1504,43.952
1505,44.000
1506,44.020
1507,44.026
1508,44.079
1509,44.102
1510,44.148
1511,44.170
1512,44.218
1513,44.239
1514,44.294
1515,44.324
1516,44.335
1517,44.419
1518,44.448
1519,44.456
1520,44.465
1521,44.476
1522,44.544
1523,44.567
1524,44.573
1525,44.580
1526,44.587
1527,44.642
1528,44.668
1529,44.675
1530,44.681
1531,44.738
1532,44.763
1533,44.770
1534,44.776
1535,44.838
1536,44.860
1537,44.868
1538,44.878
1539,44.890
1540,44.983
1541,45.014
1542,45.024
1543,45.094
1544,45.116
1545,45.180
1546,45.202
1547,45.266
1548,45.289
1549,45.295
1550,45.302
1551,45.309
1552,45.365
1553,45.389
1554,45.395
1555,45.402
1556,45.408
1557,45.476
1558,45.507
1559,45.517
1560,45.605
1561,45.632
1562,45.639
1563,45.645
1564,45.711
1565,45.733
1566,45.740
1567,45.808
1568,45.833
1569,45.840
1570,45.894
1571,45.917
1572,45.974
1573,45.999
1574,46.076
1575,46.106
1576,46.177
1577,46.203
1578,46.278
1579,46.299
1580,46.367
1581,46.389
1582,46.395
1583,46.401
1584,46.452
1585,46.472
1586,46.478
1587,46.484
1588,46.532
1589,46.552
1590,46.559
1591,46.569
1592,46.643
1593,46.670
1594,46.679
1595,46.741
1596,46.762
1597,46.769
1598,46.818
1599,46.840
1600,46.888
1601,46.912
1602,46.970
1603,46.988
1604,46.995
1605,47.046
1606,47.120
1607,47.215
1608,47.239
1609,47.259
1610,47.268
1611,47.279
1612,47.336
1613,47.352
1614,47.412
1615,47.428
1616,47.484
1617,47.500
1618,47.560
1619,47.578
1620,47.635
1621,47.650
1622,47.656
1623,47.718
1624,47.728
1625,47.738
1626,47.747
1627,47.757
1628,47.766
1629,47.834
1630,47.851
1631,47.858
1632,47.902
1633,47.959
1634,48.030
1635,48.045
1636,48.104
1637,48.121
1638,48.174
1639,48.190
1640,48.251
1641,48.268
1642,48.280
1643,48.364
1644,48.390
1645,48.455
1646,48.471
1647,48.520
1648,48.537
1649,48.543
1650,48.551
1651,48.568
1652,48.619
1653,48.632
1654,48.687
1655,48.707
1656,48.713
1657,48.720
1658,48.726
1659,48.735
1660,48.752
1661,48.759
1662,48.771
1663,48.798
1664,48.808
1665,48.820
1666,48.832
1667,48.838
1668,48.849
1669,48.855
1670,48.868
1671,48.893
1672,48.903
1673,48.972
1674,48.991
1675,49.050
1676,49.069
1677,49.076
1678,49.082
1679,49.088
1680,49.146
1681,49.216
1682,49.234
1683,49.242
1684,49.294
1685,49.310
1686,49.316
1687,49.322
1688,49.328
1689,49.411
1690,49.435
1691,49.444
1692,49.520
1693,49.538
1694,49.544
1695,49.550
1696,49.555
1697,49.562
1698,49.629
1699,49.695
1700,49.713
1701,49.718
1702,49.776
1703,49.793
1704,49.851
1705,49.868
1706,49.943
1707,49.972
1708,49.997
1709,50.070
1710,50.087
1711,50.143
1712,50.159
1713,50.165
1714,50.230
1715,50.247
1716,50.253
1717,50.318
1718,50.334
1719,50.340
1720,50.349
1721,50.364
1722,50.370
1723,50.378
1724,50.383
1725,50.388
1726,50.394
1727,50.462
1728,50.488
1729,50.498
1730,50.507
1731,50.581
1732,50.592
1733,50.600
1734,50.607
1735,50.617
1736,50.633
1737,50.640
1738,50.646
1739,50.704
1740,50.719
1741,50.772
1742,50.837
1743,50.906
1744,50.924
1745,50.931
1746,50.986
1747,51.009
1748,51.023
1749,51.033
1750,51.043
1751,51.108
1752,51.177
1753,51.194
1754,51.200
1755,51.206
1756,51.254
1757,51.268
1758,51.277
1759,51.292
1760,51.301
1761,51.318
1762,51.325
1763,51.331
1764,51.337
1765,51.346
1766,51.352
1767,51.359
1768,51.364
1769,51.426
1770,51.445
1771,51.452
1772,51.459
1773,51.465
1774,51.525
1775,51.554
1776,51.564
1777,51.577
1778,51.669
1779,51.695
1780,51.703
1781,51.761
1782,51.767
1783,51.774
1784,51.780
1785,51.843
1786,51.861
1787,51.868
1788,51.874
1789,51.937
1790,51.955
1791,51.961
1792,52.017
1793,52.032
1794,52.040
1795,52.056
1796,52.131
1797,52.151
1798,52.166
1799,52.241
1800,52.272
1801,52.292
1802,52.354
1803,52.374
1804,52.432
1805,52.449
1806,52.515
1807,52.536
1808,52.543
1809,52.548
1810,52.557
1811,52.575
1812,52.581
1813,52.587
1814,52.594
1815,52.612
1816,52.619
1817,52.625
1818,52.630
1819,52.637
1820,52.651
1821,52.659
1822,52.669
1823,52.679
1824,52.767
1825,52.791
1826,52.800
1827,52.864
1828,52.883
1829,52.901
1830,52.965
1831,52.982
1832,52.989
1833,53.053
1834,53.075
1835,53.082
1836,53.152
1837,53.225
1838,53.249
1839,53.252
1840,53.263
1841,53.277
1842,53.300
1843,53.381
1844,53.409
1845,53.415
1846,53.422
1847,53.428
1848,53.436
1849,53.493
1850,53.512
1851,53.519
1852,53.579
1853,53.586
1854,53.592
1855,53.598
1856,53.604
1857,53.611
1858,53.617
1859,53.630
1860,53.648
1861,53.655
1862,53.669
1863,53.675
1864,53.686
1865,53.708
1866,53.715
1867,53.721
1868,53.728
1869,53.802
1870,53.905
1871,53.946
1872,53.956
1873,53.963
1874,53.970
1875,53.978
1876,53.985
1877,53.992
1878,54.044
1879,54.126
1880,54.207
1881,54.228
1882,54.235
1883,54.297
1884,54.318
1885,54.390
1886,54.396
1887,54.410
1888,54.421
1889,54.431
1890,54.444
1891,54.477
1892,54.504
1893,54.586
1894,54.594
1895,54.602
1896,54.610
1897,54.618
1898,54.626
1899,54.677
1900,54.701
1901,54.755
1902,54.778
1903,54.835
1904,54.858
1905,54.920
1906,54.956
1907,55.044
1908,55.076
1909,55.084
1910,55.150
1911,55.156
1912,55.163
1913,55.168
1914,55.241
1915,55.248
1916,55.256
1917,55.263
1918,55.316
1919,55.344
1920,55.351
1921,55.364
1922,55.386
1923,55.392
1924,55.458
1925,55.482
1926,55.492
1927,55.584
1928,55.590
1929,55.598
1930,55.606
1931,55.622
1932,55.627
1933,55.636
1934,55.646
1935,55.702
1936,55.723
1937,55.729
1938,55.782
1939,55.788
1940,55.794
1941,55.799
1942,55.805
1943,55.856
1944,55.878
1945,55.885
1946,55.938
1947,55.960
1948,55.966
1949,55.973
1950,55.982
1951,55.986
1952,55.996
1953,56.005
1954,56.015
1955,56.093
1956,56.099
1957,56.108
1958,56.118
1959,56.127
1960,56.139
1961,56.197
1962,56.221
1963,56.278
1964,56.284
1965,56.291
1966,56.297
1967,56.311
1968,56.316
1969,56.324
1970,56.332
1971,56.338
1972,56.394
1973,56.418
1974,56.484
1975,56.507
1976,56.512
1977,56.600
1978,56.629
1979,56.638
1980,56.716
1981,56.740
1982,56.746
1983,56.808
1984,56.813
1985,56.820
1986,56.826
1987,56.881
1988,56.883
1989,56.890
1990,56.896
1991,56.902
1992,56.955
1993,56.961
1994,56.967
1995,56.972
1996,56.978
1997,57.033
1998,57.038
1999,57.043
2000,57.053
2001,57.063
2002,57.142
2003,57.174
2004,57.183
2005,57.247
2006,57.271
2007,57.277
2008,57.284
2009,57.295
2010,57.301
2011,57.308
2012,57.314
2013,57.320
2014,57.377
2015,57.382
2016,57.389
2017,57.395
2018,57.402
2019,57.408
2020,57.465
2021,57.489
2022,57.545
2023,57.550
2024,57.556
2025,57.563
2026,57.573
2027,57.655
2028,57.682
2029,57.695
2030,57.773
2031,57.800
2032,57.861
2033,57.885
2034,57.937
2035,57.942
2036,57.950
2037,57.957
2038,57.964
2039,57.970
2040,57.981
2041,58.002
2042,58.013
2043,58.033
2044,58.039
2045,58.045
2046,58.055
2047,58.076
2048,58.083
2049,58.153
2050,58.182
2051,58.192
2052,58.202
2053,58.286
2054,58.318
2055,58.325
2056,58.331
2057,58.394
2058,58.417
2059,58.423
2060,58.430
2061,58.494
2062,58.520
2063,58.526
2064,58.575
2065,58.582
2066,58.587
2067,58.593
2068,58.646
2069,58.666
2070,58.671
2071,58.678
2072,58.756
2073,58.763
2074,58.770
2075,58.778
2076,58.786
2077,58.851
2078,58.873
2079,58.878
2080,58.933
2081,58.939
2082,58.945
2083,58.951
2084,58.958
2085,58.971
2086,58.993
2087,59.000
2088,59.008
2089,59.064
2090,59.087
2091,59.093
2092,59.148
2093,59.170
2094,59.176
2095,59.252
2096,59.259
2097,59.269
2098,59.279
2099,59.287
2100,59.361
2101,59.387
2102,59.394
2103,59.400
2104,59.451
2105,59.457
2106,59.463
2107,59.469
2108,59.475
2109,59.481
2110,59.533
2111,59.538
2112,59.544
2113,59.550
2114,59.604
2115,59.610
2116,59.616
2117,59.622
2118,59.629
2119,59.635
2120,59.683
2121,59.713
2122,59.723
2123,59.733
2124,59.816
2125,59.822
2126,59.831
2127,59.840
2128,59.907
2129,59.912
2130,59.919
2131,59.926
2132,59.933
2133,59.940
2134,59.946
2135,60.007
2136,60.029
2137,60.035
2138,60.041
2139,60.104
2140,60.126
