n,seconds
533,12.678
534,12.691
535,12.713
536,12.800
537,12.804
538,12.808
539,12.811
540,12.897
541,12.901
542,12.904
543,12.906
544,12.970
545,12.974
546,12.977
547,12.980
548,13.043
549,13.046
550,13.050
551,13.053
552,13.122
553,13.167
554,13.170
555,13.172
556,13.175
557,13.177
558,13.180
559,13.183
560,13.185
561,13.188
562,13.191
563,13.194
564,13.197
565,13.201
566,13.205
567,13.272
568,13.275
569,13.279
570,13.345
571,13.348
572,13.351
573,13.419
574,13.423
575,13.426
576,13.494
577,13.498
578,13.501
579,13.575
580,13.582
581,13.587
582,13.658
583,13.662
584,13.666
585,13.730
586,13.777
587,13.781
588,13.784
589,13.787
590,13.790
591,13.793
592,13.796
593,13.798
594,13.802
595,13.805
596,13.808
597,13.811
598,13.814
599,13.818
600,13.821
601,13.824
602,13.828
603,13.831
604,13.835
605,13.839
606,13.843
607,13.866
608,13.910
609,13.980
610,13.984
611,13.988
612,13.991
613,14.059
614,14.062
615,14.064
616,14.067
617,14.161
618,14.165
619,14.169
620,14.173
621,14.268
622,14.271
623,14.275
624,14.278
625,14.368
626,14.372
627,14.376
628,14.380
629,14.472
630,14.476
631,14.479
632,14.483
633,14.580
634,14.583
635,14.586
636,14.589
637,14.661
638,14.665
639,14.668
640,14.671
641,14.740
642,14.743
643,14.745
644,14.748
645,14.818
646,14.821
647,14.824
648,14.827
649,14.896
650,14.900
651,14.903
652,14.905
653,14.975
654,14.979
655,14.982
656,14.985
657,15.052
658,15.055
659,15.058
660,15.060
661,15.129
662,15.132
663,15.135
664,15.137
665,15.208
666,15.211
667,15.214
668,15.217
669,15.284
670,15.287
671,15.290
672,15.292
673,15.360
674,15.363
675,15.365
676,15.368
677,15.438
678,15.441
679,15.444
680,15.446
681,15.517
682,15.520
683,15.523
684,15.525
685,15.594
686,15.597
687,15.600
688,15.603
689,15.669
690,15.672
691,15.677
692,15.745
693,15.748
694,15.751
695,15.843
696,15.846
697,15.850
698,15.941
699,15.944
700,15.947
701,16.037
702,16.039
703,16.042
704,16.133
705,16.136
706,16.139
707,16.230
708,16.232
709,16.235
710,16.310
711,16.359
712,16.362
713,16.364
714,16.367
715,16.370
716,16.372
717,16.375
718,16.378
719,16.381
720,16.383
721,16.386
722,16.389
723,16.392
724,16.395
725,16.487
726,16.490
727,16.493
728,16.634
729,16.640
730,16.645
731,16.736
732,16.739
733,16.742
734,16.835
735,16.839
736,16.842
737,16.947
738,16.952
739,16.956
740,17.058
741,17.063
742,17.066
743,17.134
744,17.184
745,17.187
746,17.189
747,17.191
748,17.193
749,17.195
750,17.198
751,17.200
752,17.203
753,17.205
754,17.208
755,17.210
756,17.213
757,17.215
758,17.218
759,17.220
760,17.223
761,17.225
762,17.228
763,17.230
764,17.233
765,17.255
766,17.298
767,17.395
768,17.400
769,17.404
770,17.409
771,17.539
772,17.544
773,17.548
774,17.552
775,17.695
776,17.700
777,17.704
778,17.709
779,17.833
780,17.838
781,17.842
782,17.846
783,17.963
784,17.966
785,17.970
786,17.973
787,18.075
788,18.079
789,18.083
790,18.086
791,18.186
792,18.190
793,18.194
794,18.197
795,18.312
796,18.315
797,18.319
798,18.323
799,18.416
800,18.420
801,18.423
802,18.427
803,18.535
804,18.538
805,18.542
806,18.545
807,18.645
808,18.648
809,18.652
810,18.656
811,18.763
812,18.769
813,18.774
814,18.778
815,18.898
816,18.902
817,18.906
818,18.910
819,19.013
820,19.017
821,19.021
822,19.024
823,19.123
824,19.126
825,19.130
826,19.133
827,19.255
828,19.260
829,19.265
830,19.269
831,19.400
832,19.404
833,19.409
834,19.413
835,19.544
836,19.548
837,19.553
838,19.557
839,19.691
840,19.694
841,19.698
842,19.702
843,19.808
844,19.812
845,19.816
846,19.819
847,19.915
848,19.918
849,19.922
850,20.018
851,20.022
852,20.026
853,20.120
854,20.124
855,20.127
856,20.219
857,20.222
858,20.225
859,20.319
860,20.322
861,20.326
862,20.423
863,20.427
864,20.430
865,20.525
866,20.529
867,20.533
868,20.609
869,20.656
870,20.659
871,20.662
872,20.665
873,20.668
874,20.670
875,20.673
876,20.676
877,20.679
878,20.682
879,20.685
880,20.688
881,20.691
882,20.694
883,20.789
884,20.792
885,20.795
886,20.851
887,20.901
888,20.903
889,21.030
890,21.034
891,21.038
892,21.161
893,21.168
894,21.172
895,21.308
896,21.314
897,21.319
898,21.444
899,21.449
900,21.452
901,21.515
902,21.562
903,21.564
904,21.566
905,21.568
906,21.570
907,21.572
908,21.574
909,21.577
910,21.579
911,21.581
912,21.583
913,21.586
914,21.588
915,21.590
916,21.593
917,21.595
918,21.598
919,21.600
920,21.603
921,21.605
922,21.608
923,21.630
924,21.673
925,21.770
926,21.774
927,21.777
928,21.781
929,21.877
930,21.881
931,21.885
932,21.888
933,21.993
934,21.998
935,22.003
936,22.007
937,22.106
938,22.110
939,22.114
940,22.117
941,22.214
942,22.218
943,22.222
944,22.225
945,22.328
946,22.332
947,22.336
948,22.340
949,22.441
950,22.444
951,22.448
952,22.452
953,22.556
954,22.559
955,22.563
956,22.566
957,22.694
958,22.698
959,22.703
960,22.707
961,22.843
962,22.847
963,22.851
964,22.855
965,22.993
966,22.997
967,23.002
968,23.006
969,23.146
970,23.152
971,23.156
972,23.160
973,23.266
974,23.270
975,23.274
976,23.277
977,23.378
978,23.381
979,23.385
980,23.388
981,23.487
982,23.491
983,23.494
984,23.498
985,23.595
986,23.599
987,23.602
988,23.606
989,23.705
990,23.709
991,23.713
992,23.716
993,23.816
994,23.820
995,23.824
996,23.827
997,23.929
998,23.933
999,23.937
1000,23.940
1001,24.044
1002,24.048
1003,24.052
1004,24.056
1005,24.156
1006,24.160
1007,24.163
1008,24.260
1009,24.264
1010,24.268
1011,24.365
1012,24.369
1013,24.373
1014,24.500
1015,24.504
1016,24.508
1017,24.636
1018,24.640
1019,24.644
1020,24.771
1021,24.776
1022,24.780
1023,24.909
1024,24.912
1025,24.915
1026,24.991
1027,25.037
1028,25.040
1029,25.042
1030,25.045
1031,25.048
1032,25.050
1033,25.053
1034,25.056
1035,25.059
1036,25.062
1037,25.064
1038,25.067
1039,25.070
1040,25.073
1041,25.167
1042,25.170
1043,25.173
1044,25.374
1045,25.382
1046,25.389
1047,25.489
1048,25.493
1049,25.496
1050,25.595
1051,25.598
1052,25.601
1053,25.709
1054,25.715
1055,25.720
1056,25.828
1057,25.833
1058,25.837
1059,25.901
1060,25.946
1061,25.949
1062,25.951
1063,25.953
1064,25.955
1065,25.957
1066,25.959
1067,25.961
1068,25.964
1069,25.966
1070,25.969
1071,25.971
1072,25.974
1073,25.976
1074,25.979
1075,25.981
1076,25.984
1077,25.986
1078,25.989
1079,25.991
1080,25.994
1081,26.016
1082,26.057
1083,26.187
1084,26.191
1085,26.195
1086,26.200
1087,26.330
1088,26.335
1089,26.339
1090,26.343
1091,26.499
1092,26.504
1093,26.509
1094,26.513
1095,26.642
1096,26.646
1097,26.650
1098,26.654
1099,26.758
1100,26.762
1101,26.765
1102,26.769
1103,26.874
1104,26.878
1105,26.882
1106,26.885
1107,26.989
1108,26.992
1109,26.996
1110,26.999
1111,27.118
1112,27.122
1113,27.126
1114,27.129
1115,27.230
1116,27.234
1117,27.237
1118,27.240
1119,27.346
1120,27.350
1121,27.354
1122,27.357
1123,27.467
1124,27.471
1125,27.475
1126,27.479
1127,27.598
1128,27.605
1129,27.610
1130,27.614
1131,27.721
1132,27.725
1133,27.729
1134,27.732
1135,27.837
1136,27.841
1137,27.845
1138,27.848
1139,27.978
1140,27.983
1141,27.989
1142,27.993
1143,28.130
1144,28.134
1145,28.138
1146,28.142
1147,28.278
1148,28.283
1149,28.287
1150,28.291
1151,28.426
1152,28.430
1153,28.434
1154,28.437
1155,28.551
1156,28.551
1157,28.555
1158,28.558
1159,28.667
1160,28.671
1161,28.675
1162,28.678
1163,28.777
1164,28.781
1165,28.784
1166,28.884
1167,28.888
1168,28.891
1169,28.988
1170,28.991
1171,28.995
1172,29.092
1173,29.096
1174,29.099
1175,29.199
1176,29.203
1177,29.206
1178,29.307
1179,29.311
1180,29.314
1181,29.417
1182,29.421
1183,29.424
1184,29.463
1185,29.468
1186,29.470
1187,29.510
1188,29.610
1189,29.688
1190,29.761
1191,29.834
1192,29.837
1193,29.839
1194,29.895
1195,29.973
1196,29.975
1197,30.085
1198,30.088
1199,30.091
1200,30.093
1201,30.097
1202,30.100
1203,30.165
1204,30.221
1205,30.223
1206,30.225
1207,30.227
1208,30.231
1209,30.237
1210,30.239
1211,30.280
1212,30.381
1213,30.433
1214,30.481
1215,30.484
1216,30.487
1217,30.489
1218,30.492
1219,30.494
1220,30.555
1221,30.608
1222,30.610
1223,30.650
1224,30.706
1225,30.708
1226,30.710
1227,30.712
1228,30.714
1229,30.722
1230,30.789
1231,30.792
1232,30.795
1233,30.799
1234,30.803
1235,30.868
1236,30.931
1237,30.933
1238,30.935
1239,30.937
1240,31.006
1241,31.009
1242,31.013
1243,31.016
1244,31.077
1245,31.131
1246,31.134
1247,31.136
1248,31.139
1249,31.219
1250,31.301
1251,31.303
1252,31.307
1253,31.310
1254,31.313
1255,31.316
1256,31.320
1257,31.323
1258,31.327
1259,31.330
1260,31.334
1261,31.337
1262,31.341
1263,31.344
1264,31.483
1265,31.487
1266,31.491
1267,31.634
1268,31.637
1269,31.640
1270,31.752
1271,31.755
1272,31.758
1273,31.870
1274,31.874
1275,31.877
1276,31.999
1277,32.004
1278,32.008
1279,32.128
1280,32.132
1281,32.136
1282,32.202
1283,32.260
1284,32.262
1285,32.264
1286,32.266
1287,32.268
1288,32.270
1289,32.272
1290,32.274
1291,32.276
1292,32.278
1293,32.280
1294,32.282
1295,32.285
1296,32.287
1297,32.289
1298,32.292
1299,32.294
1300,32.297
1301,32.299
1302,32.301
1303,32.304
1304,32.333
1305,32.390
1306,32.507
1307,32.511
1308,32.514
1309,32.518
1310,32.636
1311,32.640
1312,32.643
1313,32.647
1314,32.772
1315,32.776
1316,32.780
1317,32.783
1318,32.919
1319,32.923
1320,32.927
1321,32.932
1322,33.082
1323,33.086
1324,33.091
1325,33.095
1326,33.248
1327,33.252
1328,33.257
1329,33.261
1330,33.402
1331,33.406
1332,33.410
1333,33.414
1334,33.539
1335,33.543
1336,33.547
1337,33.550
1338,33.665
1339,33.668
1340,33.672
1341,33.675
1342,33.793
1343,33.796
1344,33.800
1345,33.803
1346,33.922
1347,33.926
1348,33.930
1349,33.934
1350,34.061
1351,34.067
1352,34.072
1353,34.076
1354,34.199
1355,34.203
1356,34.207
1357,34.210
1358,34.333
1359,34.337
1360,34.341
1361,34.345
1362,34.463
1363,34.466
1364,34.470
1365,34.474
1366,34.588
1367,34.592
1368,34.596
1369,34.599
1370,34.748
1371,34.753
1372,34.757
1373,34.762
1374,34.913
1375,34.917
1376,34.922
1377,34.927
1378,35.079
1379,35.084
1380,35.089
1381,35.093
1382,35.234
1383,35.238
1384,35.242
1385,35.245
1386,35.357
1387,35.360
1388,35.364
1389,35.478
1390,35.482
1391,35.485
1392,35.595
1393,35.599
1394,35.602
1395,35.712
1396,35.715
1397,35.718
1398,35.830
1399,35.834
1400,35.837
1401,35.949
1402,35.953
1403,35.956
1404,36.068
1405,36.072
1406,36.075
1407,36.118
1408,36.129
1409,36.131
1410,36.327
1411,36.329
1412,36.444
1413,36.531
1414,36.534
1415,36.537
1416,36.580
1417,36.583
1418,36.585
1419,36.588
1420,36.590
1421,36.593
