n,seconds
1,0.000
2,0.005
3,0.224
4,0.272
5,0.315
6,0.328
7,0.351
8,0.363
9,0.381
10,0.397
11,0.425
12,0.441
13,0.447
14,0.453
15,0.489
16,0.507
17,0.546
18,0.570
19,0.579
20,0.640
21,0.687
22,0.701
23,0.724
24,0.739
25,0.745
26,0.772
27,0.808
28,0.822
29,0.848
30,0.861
31,0.884
32,0.917
33,0.934
34,0.941
35,0.947
36,0.970
37,0.983
38,1.015
39,1.057
40,1.068
41,1.079
42,1.090
43,1.102
44,1.113
45,1.123
46,1.132
47,1.143
48,1.153
49,1.164
50,1.175
51,1.183
52,1.191
53,1.198
54,1.206
55,1.232
56,1.274
57,1.298
58,1.305
59,1.315
60,1.337
61,1.347
62,1.369
63,1.401
64,1.423
65,1.430
66,1.436
67,1.462
68,1.481
69,1.509
70,1.528
71,1.556
72,1.579
73,1.619
74,1.651
75,1.689
76,1.717
77,1.752
78,1.775
79,1.802
80,1.823
81,1.828
82,1.838
83,1.858
84,1.888
85,1.906
86,1.938
87,1.958
88,1.985
89,2.004
90,2.030
91,2.049
92,2.074
93,2.101
94,2.140
95,2.170
96,2.206
97,2.236
98,2.263
99,2.282
100,2.308
101,2.325
102,2.349
103,2.368
104,2.392
105,2.408
106,2.413
107,2.425
108,2.430
109,2.459
110,2.475
111,2.506
112,2.511
113,2.517
114,2.524
115,2.529
116,2.535
117,2.541
118,2.546
119,2.552
120,2.562
121,2.573
122,2.583
123,2.593
124,2.604
125,2.614
126,2.653
127,2.703
128,2.736
129,2.770
130,2.792
131,2.798
132,2.826
133,2.848
134,2.858
135,2.881
136,2.890
137,2.913
138,2.940
139,2.964
140,2.970
141,2.988
142,3.009
143,3.033
144,3.053
145,3.105
146,3.152
147,3.158
148,3.168
149,3.181
150,3.190
151,3.199
152,3.209
153,3.237
154,3.257
155,3.263
156,3.269
157,3.277
158,3.302
159,3.321
160,3.326
161,3.332
162,3.365
163,3.389
164,3.396
165,3.403
166,3.410
167,3.417
168,3.447
169,3.470
170,3.499
171,3.521
172,3.526
173,3.532
174,3.567
175,3.601
176,3.611
177,3.621
178,3.633
179,3.642
180,3.671
181,3.699
182,3.728
183,3.749
184,3.755
185,3.761
186,3.768
187,3.789
188,3.810
189,3.836
190,3.858
191,3.864
192,3.870
193,3.877
194,3.898
195,3.918
196,3.945
197,3.965
198,3.971
199,3.976
200,3.983
201,4.002
202,4.020
203,4.061
204,4.088
205,4.097
206,4.107
207,4.119
208,4.149
209,4.179
210,4.212
211,4.217
212,4.224
213,4.231
214,4.237
215,4.244
216,4.250
217,4.273
218,4.295
219,4.324
220,4.349
221,4.356
222,4.361
223,4.391
224,4.415
225,4.421
226,4.426
227,4.456
228,4.462
229,4.467
230,4.473
231,4.478
232,4.485
233,4.500
234,4.516
235,4.525
236,4.562
237,4.591
238,4.624
239,4.647
240,4.678
241,4.683
242,4.688
243,4.694
244,4.699
245,4.704
246,4.712
247,4.728
248,4.739
249,4.744
250,4.764
251,4.776
252,4.799
253,4.818
254,4.862
255,4.918
256,4.958
257,4.975
258,4.981
259,5.000
260,5.009
261,5.018
262,5.060
263,5.077
264,5.134
265,5.160
266,5.167
267,5.194
268,5.232
269,5.251
270,5.276
271,5.295
272,5.301
273,5.307
274,5.335
275,5.356
276,5.365
277,5.386
278,5.412
279,5.430
280,5.468
281,5.496
282,5.506
283,5.551
284,5.579
285,5.589
286,5.597
287,5.604
288,5.631
289,5.647
290,5.652
291,5.665
292,5.671
293,5.677
294,5.682
295,5.709
296,5.757
297,5.786
298,5.797
299,5.808
300,5.816
301,5.845
302,5.889
303,5.940
304,5.976
305,6.012
306,6.043
307,6.078
308,6.101
309,6.128
310,6.150
311,6.156
312,6.184
313,6.204
314,6.231
315,6.252
316,6.281
317,6.302
318,6.308
319,6.314
320,6.324
321,6.367
322,6.387
323,6.392
324,6.425
325,6.457
326,6.466
327,6.509
328,6.536
329,6.551
330,6.577
331,6.583
332,6.594
333,6.638
334,6.658
335,6.664
336,6.690
337,6.710
338,6.716
339,6.742
340,6.761
341,6.766
342,6.772
343,6.782
344,6.801
345,6.810
346,6.831
347,6.836
348,6.842
349,6.852
350,6.870
351,6.874
352,6.914
353,6.948
354,6.981
355,7.005
356,7.013
357,7.051
358,7.071
359,7.080
360,7.101
361,7.131
362,7.154
363,7.161
364,7.186
365,7.206
366,7.212
367,7.240
368,7.260
369,7.286
370,7.306
371,7.312
372,7.338
373,7.372
374,7.372
375,7.391
376,7.444
377,7.470
378,7.479
379,7.517
380,7.536
381,7.563
382,7.583
383,7.589
384,7.594
385,7.621
386,7.663
387,7.684
388,7.715
389,7.738
390,7.762
391,7.783
392,7.788
393,7.794
394,7.799
395,7.805
396,7.809
397,7.825
398,7.884
399,7.911
400,7.919
401,7.958
402,7.983
403,7.990
404,8.017
405,8.038
406,8.044
407,8.071
408,8.091
409,8.097
410,8.126
411,8.147
412,8.153
413,8.159
414,8.189
415,8.211
416,8.217
417,8.245
418,8.266
419,8.272
420,8.308
421,8.340
422,8.351
423,8.392
424,8.418
425,8.457
426,8.480
427,8.508
428,8.530
429,8.536
430,8.542
431,8.572
432,8.592
433,8.598
434,8.627
435,8.648
436,8.655
437,8.665
438,8.706
439,8.725
440,8.730
441,8.756
442,8.775
443,8.815
444,8.844
445,8.854
446,8.864
447,8.878
448,8.936
449,8.959
450,8.965
451,8.993
452,9.015
453,9.021
454,9.052
455,9.073
456,9.079
457,9.108
458,9.129
459,9.136
460,9.168
461,9.190
462,9.195
463,9.202
464,9.231
465,9.251
466,9.257
467,9.265
468,9.306
469,9.336
470,9.345
471,9.383
472,9.411
473,9.418
474,9.446
475,9.465
476,9.471
477,9.498
478,9.517
479,9.523
480,9.550
481,9.569
482,9.575
483,9.602
484,9.620
485,9.626
486,9.636
487,9.656
488,9.683
489,9.702
490,9.733
491,9.763
492,9.773
493,9.783
494,9.822
495,9.849
496,9.858
497,9.894
498,9.917
499,9.923
500,9.930
501,9.957
502,9.982
503,10.001
504,10.007
505,10.017
506,10.039
507,10.046
508,10.082
509,10.104
510,10.132
511,10.153
512,10.160
513,10.186
514,10.207
515,10.225
516,10.255
517,10.297
518,10.323
519,10.364
520,10.388
521,10.394
522,10.404
523,10.446
524,10.467
525,10.473
526,10.502
527,10.524
528,10.530
529,10.559
530,10.581
531,10.588
532,10.616
533,10.638
534,10.645
535,10.674
536,10.698
537,10.708
538,10.750
539,10.779
540,10.788
541,10.796
542,10.837
543,10.858
544,10.865
545,10.894
546,10.915
547,10.922
548,10.949
549,10.989
550,11.010
551,11.016
552,11.045
553,11.067
554,11.073
555,11.100
556,11.121
557,11.128
558,11.154
559,11.180
560,11.194
561,11.228
562,11.267
563,11.293
564,11.335
565,11.356
566,11.362
567,11.390
568,11.434
569,11.454
570,11.460
571,11.491
572,11.512
573,11.518
574,11.546
575,11.567
576,11.572
577,11.583
578,11.609
579,11.631
580,11.636
581,11.646
582,11.667
583,11.676
584,11.718
585,11.750
586,11.757
587,11.765
588,11.804
589,11.827
590,11.856
591,11.878
592,11.885
593,11.915
594,11.936
595,11.942
596,11.969
597,11.989
598,11.998
599,12.018
600,12.024
601,12.054
602,12.075
603,12.082
604,12.109
605,12.127
606,12.137
607,12.148
608,12.191
609,12.222
610,12.230
611,12.267
612,12.289
613,12.295
