n,seconds
909,19.618
910,19.647
911,19.656
912,19.662
913,19.680
914,19.710
915,19.716
916,19.738
917,19.776
918,19.783
919,19.791
920,19.798
921,19.814
922,19.842
923,19.851
924,19.861
925,19.892
926,19.940
927,19.951
928,19.962
929,19.986
930,20.029
931,20.038
932,20.047
933,20.057
934,20.098
935,20.098
936,20.099
937,20.124
938,20.178
939,20.231
940,20.291
941,20.333
942,20.374
943,20.411
944,20.439
945,20.445
946,20.461
947,20.492
948,20.514
949,20.550
950,20.558
951,20.580
952,20.616
953,20.632
954,20.660
955,20.678
956,20.705
957,20.721
958,20.748
959,20.754
960,20.780
961,20.823
962,20.832
963,20.840
964,20.850
965,20.866
966,20.895
967,20.901
968,20.907
969,20.930
970,20.968
971,20.976
972,20.993
973,21.019
974,21.037
975,21.066
976,21.072
977,21.089
978,21.121
979,21.139
980,21.174
981,21.185
982,21.212
983,21.255
984,21.279
985,21.322
986,21.331
987,21.342
988,21.377
989,21.432
990,21.444
991,21.467
992,21.502
993,21.511
994,21.539
995,21.584
996,21.590
997,21.609
998,21.640
999,21.649
1000,21.670
1001,21.704
1002,21.723
1003,21.754
1004,21.760
1005,21.782
1006,21.818
1007,21.826
1008,21.841
1009,21.869
1010,21.886
1011,21.912
1012,21.919
1013,21.935
1014,21.961
1015,21.977
1016,22.002
1017,22.008
1018,22.013
1019,22.031
1020,22.057
1021,22.064
1022,22.082
1023,22.111
1024,22.118
1025,22.136
1026,22.167
1027,22.191
1028,22.241
1029,22.271
1030,22.277
1031,22.284
1032,22.306
1033,22.344
1034,22.352
1035,22.369
1036,22.395
1037,22.412
1038,22.442
1039,22.448
1040,22.488
1041,22.560
1042,22.572
1043,22.586
1044,22.600
1045,22.625
1046,22.671
1047,22.681
1048,22.691
1049,22.701
1050,22.736
1051,22.793
1052,22.805
1053,22.831
1054,22.878
1055,22.896
1056,22.927
1057,22.945
1058,22.974
1059,22.980
1060,22.986
1061,22.991
1062,22.997
1063,23.003
1064,23.008
1065,23.025
1066,23.062
1067,23.097
1068,23.132
1069,23.167
1070,23.192
1071,23.208
1072,23.234
1073,23.255
1074,23.293
1075,23.301
1076,23.324
1077,23.364
1078,23.380
1079,23.407
1080,23.426
1081,23.455
1082,23.462
1083,23.478
1084,23.506
1085,23.513
1086,23.519
1087,23.541
1088,23.580
1089,23.588
1090,23.604
1091,23.631
1092,23.637
1093,23.655
1094,23.685
1095,23.691
1096,23.708
1097,23.734
1098,23.744
1099,23.773
1100,23.822
1101,23.849
1102,23.890
1103,23.917
1104,23.961
1105,23.971
1106,24.004
1107,24.059
1108,24.069
1109,24.093
1110,24.133
1111,24.163
1112,24.192
1113,24.209
1114,24.240
1115,24.246
1116,24.253
1117,24.269
1118,24.295
1119,24.313
1120,24.341
1121,24.362
1122,24.400
1123,24.407
1124,24.414
1125,24.423
1126,24.441
1127,24.471
1128,24.477
1129,24.495
1130,24.525
1131,24.543
1132,24.573
1133,24.591
1134,24.620
1135,24.640
1136,24.680
1137,24.687
1138,24.694
1139,24.702
1140,24.721
1141,24.756
1142,24.776
1143,24.807
1144,24.825
1145,24.856
1146,24.882
1147,24.923
1148,24.931
1149,24.938
1150,24.946
1151,24.965
1152,24.994
1153,25.001
1154,25.007
1155,25.024
1156,25.052
1157,25.058
1158,25.076
1159,25.138
1160,25.201
1161,25.259
1162,25.317
1163,25.376
1164,25.434
1165,25.477
1166,25.488
1167,25.521
1168,25.552
1169,25.570
1170,25.602
1171,25.609
1172,25.615
1173,25.622
1174,25.629
1175,25.635
1176,25.641
1177,25.664
1178,25.695
1179,25.714
1180,25.743
1181,25.765
1182,25.796
1183,25.815
1184,25.848
1185,25.876
1186,25.921
1187,25.929
1188,25.953
1189,25.997
1190,26.006
1191,26.025
1192,26.056
1193,26.074
1194,26.104
1195,26.121
1196,26.151
1197,26.157
1198,26.175
1199,26.205
1200,26.211
1201,26.218
1202,26.224
1203,26.249
1204,26.294
1205,26.302
1206,26.327
1207,26.366
1208,26.385
1209,26.415
1210,26.435
1211,26.470
1212,26.481
1213,26.492
1214,26.538
1215,26.606
1216,26.618
1217,26.648
1218,26.696
1219,26.723
1220,26.774
1221,26.801
1222,26.841
1223,26.850
1224,26.876
1225,26.924
1226,26.948
1227,26.979
1228,26.986
1229,26.994
1230,27.021
1231,27.063
1232,27.071
1233,27.091
1234,27.125
1235,27.132
1236,27.139
1237,27.156
1238,27.184
1239,27.190
1240,27.209
1241,27.242
1242,27.248
1243,27.267
1244,27.297
1245,27.317
1246,27.350
1247,27.357
1248,27.382
1249,27.424
1250,27.433
1251,27.451
1252,27.484
1253,27.503
1254,27.536
1255,27.542
1256,27.560
1257,27.591
1258,27.608
1259,27.638
1260,27.644
1261,27.670
1262,27.711
1263,27.719
1264,27.735
1265,27.766
1266,27.773
1267,27.791
1268,27.820
1269,27.826
1270,27.832
1271,27.851
1272,27.898
1273,27.909
1274,27.920
1275,27.962
1276,28.024
1277,28.036
1278,28.060
1279,28.104
1280,28.132
1281,28.174
1282,28.183
1283,28.209
1284,28.252
1285,28.283
1286,28.316
1287,28.323
1288,28.330
1289,28.349
1290,28.381
1291,28.387
1292,28.407
1293,28.443
1294,28.451
1295,28.469
1296,28.501
1297,28.527
1298,28.578
1299,28.611
1300,28.618
1301,28.625
1302,28.632
1303,28.658
1304,28.702
1305,28.711
1306,28.728
1307,28.759
1308,28.777
1309,28.807
1310,28.814
1311,28.820
