n,seconds
1,0.000
2,0.026
3,0.143
4,0.236
5,0.314
6,0.340
7,0.405
8,0.432
9,0.529
10,0.571
11,0.662
12,0.692
13,0.708
14,0.724
15,0.777
16,0.804
17,0.858
18,0.885
19,0.902
20,1.007
21,1.094
22,1.120
23,1.194
24,1.235
25,1.261
26,1.353
27,1.434
28,1.458
29,1.524
30,1.554
31,1.620
32,1.688
33,1.705
34,1.724
35,1.741
36,1.794
37,1.841
38,1.935
39,1.991
40,2.010
41,2.028
42,2.045
43,2.063
44,2.080
45,2.099
46,2.117
47,2.137
48,2.158
49,2.178
50,2.198
51,2.221
52,2.242
53,2.262
54,2.283
55,2.352
56,2.463
57,2.515
58,2.537
59,2.603
60,2.638
61,2.706
62,2.740
63,2.822
64,2.858
65,2.878
66,2.896
67,2.966
68,3.012
69,3.100
70,3.150
71,3.208
72,3.243
73,3.300
74,3.334
75,3.394
76,3.429
77,3.492
78,3.524
79,3.596
80,3.655
81,3.690
82,3.781
83,3.813
84,3.891
85,3.922
86,3.997
87,4.030
88,4.091
89,4.122
90,4.187
91,4.240
92,4.322
93,4.370
94,4.435
95,4.469
96,4.531
97,4.564
98,4.630
99,4.664
100,4.730
101,4.761
102,4.835
103,4.876
104,4.945
105,4.970
106,4.987
107,4.999
108,5.010
109,5.074
110,5.103
111,5.168
112,5.185
113,5.203
114,5.222
115,5.240
116,5.258
117,5.276
118,5.294
119,5.324
120,5.355
121,5.383
122,5.412
123,5.438
124,5.457
125,5.475
126,5.532
127,5.595
128,5.658
129,5.724
130,5.758
131,5.776
132,5.845
133,5.899
134,5.978
135,6.020
136,6.079
137,6.116
138,6.173
139,6.206
140,6.224
141,6.269
142,6.299
143,6.353
144,6.391
145,6.482
146,6.539
147,6.562
148,6.580
149,6.597
150,6.614
151,6.631
152,6.648
153,6.704
154,6.738
155,6.756
156,6.774
157,6.793
158,6.852
159,6.884
160,6.914
161,6.944
162,7.033
163,7.072
164,7.091
165,7.107
166,7.125
167,7.143
168,7.207
169,7.242
170,7.300
171,7.330
172,7.348
173,7.367
174,7.455
175,7.509
176,7.537
177,7.562
178,7.581
179,7.598
180,7.661
181,7.694
182,7.750
183,7.785
184,7.804
185,7.823
186,7.841
187,7.907
188,7.959
189,8.039
190,8.084
191,8.101
192,8.118
193,8.136
194,8.203
195,8.234
196,8.292
197,8.325
198,8.344
199,8.363
200,8.381
201,8.457
202,8.506
203,8.585
204,8.627
205,8.645
206,8.662
207,8.681
208,8.754
209,8.791
210,8.856
211,8.872
212,8.891
213,8.908
214,8.926
215,8.942
216,8.972
217,9.069
218,9.120
219,9.187
220,9.222
221,9.239
222,9.256
223,9.316
224,9.355
225,9.372
226,9.390
227,9.448
228,9.459
229,9.471
230,9.487
231,9.505
232,9.526
233,9.554
234,9.571
235,9.587
236,9.629
237,9.656
238,9.705
239,9.732
240,9.787
241,9.800
242,9.811
243,9.823
244,9.833
245,9.844
246,9.858
247,9.873
248,9.885
249,9.896
250,9.927
251,9.953
252,10.015
253,10.061
254,10.221
255,10.372
256,10.445
257,10.461
258,10.477
259,10.489
260,10.500
261,10.511
262,10.577
263,10.610
264,10.820
265,10.861
266,10.883
267,10.949
268,11.023
269,11.055
270,11.127
271,11.162
272,11.180
273,11.197
274,11.291
275,11.342
276,11.417
277,11.453
278,11.514
279,11.549
280,11.615
281,11.653
282,11.673
283,11.761
284,11.799
285,11.826
286,11.858
287,11.888
288,11.967
289,11.994
290,12.011
291,12.024
292,12.035
293,12.046
294,12.057
295,12.116
296,12.256
297,12.302
298,12.324
299,12.347
300,12.369
301,12.462
302,12.577
303,12.665
304,12.699
305,12.762
306,12.796
307,12.861
308,12.896
309,12.961
310,12.995
311,13.026
312,13.122
313,13.172
314,13.247
315,13.282
316,13.352
317,13.384
318,13.402
319,13.419
320,13.443
321,13.520
322,13.554
323,13.574
324,13.672
325,13.720
326,13.749
327,13.810
328,13.846
329,13.871
330,13.905
331,13.923
332,13.947
333,14.027
334,14.059
335,14.077
336,14.162
337,14.216
338,14.245
339,14.324
340,14.357
341,14.376
342,14.395
343,14.420
344,14.453
345,14.476
346,14.510
347,14.529
348,14.549
349,14.575
350,14.611
351,14.633
352,14.729
353,14.783
354,14.853
355,14.888
356,14.908
357,14.972
358,15.006
359,15.072
360,15.106
361,15.181
362,15.218
363,15.246
364,15.341
365,15.386
366,15.414
367,15.479
368,15.516
369,15.588
370,15.623
371,15.642
372,15.714
373,15.749
374,15.767
375,15.790
376,15.903
377,15.950
378,15.978
379,16.043
380,16.075
381,16.146
382,16.177
383,16.194
384,16.213
385,16.282
386,16.367
387,16.414
388,16.517
389,16.572
390,16.635
391,16.666
392,16.686
393,16.704
394,16.720
395,16.738
396,16.755
397,16.777
398,16.869
399,16.901
400,16.922
401,17.023
402,17.068
403,17.097
404,17.164
405,17.196
406,17.213
407,17.281
408,17.314
409,17.332
410,17.402
411,17.437
412,17.455
413,17.477
414,17.585
415,17.637
416,17.668
417,17.748
418,17.782
419,17.802
420,17.880
421,17.915
422,17.934
423,18.000
424,18.036
425,18.107
426,18.162
427,18.255
428,18.335
429,18.335
430,18.335
431,18.409
432,18.442
433,18.460
434,18.532
435,18.564
436,18.583
437,18.606
438,18.694
439,18.749
440,18.777
441,18.859
442,18.892
443,18.955
444,18.989
445,19.007
446,19.026
447,19.049
448,19.139
449,19.170
450,19.187
451,19.285
452,19.331
453,19.360
454,19.430
455,19.464
456,19.482
457,19.550
458,19.581
459,19.600
460,19.675
461,19.711
462,19.727
463,19.754
464,19.853
465,19.899
466,19.922
467,19.938
468,20.006
469,20.037
470,20.053
471,20.120
472,20.151
473,20.169
474,20.237
475,20.267
476,20.293
477,20.386
478,20.428
479,20.452
480,20.521
481,20.553
482,20.570
483,20.628
484,20.657
485,20.674
486,20.695
487,20.725
488,20.787
489,20.840
490,20.925
491,20.972
492,20.988
493,21.005
494,21.066
495,21.099
496,21.117
497,21.183
498,21.215
499,21.234
500,21.251
501,21.319
502,21.380
503,21.425
504,21.454
505,21.480
506,21.513
507,21.529
508,21.595
509,21.635
510,21.697
511,21.729
512,21.746
513,21.806
514,21.851
515,21.937
516,21.984
517,22.067
518,22.101
519,22.172
520,22.202
521,22.219
522,22.242
523,22.326
524,22.359
525,22.377
526,22.465
527,22.511
528,22.538
529,22.607
530,22.639
531,22.657
532,22.716
533,22.748
534,22.765
535,22.837
536,22.869
537,22.886
538,22.968
539,23.020
540,23.048
541,23.076
542,23.147
543,23.181
544,23.200
545,23.274
546,23.309
547,23.329
548,23.401
549,23.483
550,23.528
551,23.561
552,23.652
553,23.698
554,23.717
555,23.779
556,23.812
557,23.830
558,23.894
559,23.927
560,23.990
561,24.025
562,24.109
563,24.162
564,24.257
565,24.291
566,24.308
567,24.375
568,24.452
569,24.484
570,24.501
571,24.567
572,24.603
573,24.622
574,24.710
575,24.757
576,24.787
577,24.812
578,24.852
579,24.886
580,24.904
581,24.926
582,24.959
583,24.977
584,25.040
585,25.073
586,25.089
587,25.109
588,25.200
589,25.245
590,25.327
591,25.361
592,25.378
593,25.453
594,25.485
595,25.504
596,25.574
597,25.606
598,25.629
599,25.663
600,25.694
601,25.794
602,25.843
603,25.862
604,25.929
605,25.960
606,25.977
607,25.994
608,26.060
609,26.094
610,26.112
611,26.164
612,26.180
613,26.197
614,26.220
615,26.239
616,26.257
617,26.275
618,26.290
619,26.370
620,26.395
621,26.538
622,26.580
623,26.601
624,26.622
625,26.644
626,26.709
627,26.805
628,26.916
629,26.964
630,27.024
631,27.054
632,27.126
633,27.158
634,27.176
635,27.241
636,27.273
637,27.289
638,27.363
639,27.412
640,27.502
641,27.543
642,27.608
643,27.640
644,27.657
645,27.679
646,27.714
647,27.746
648,27.763
649,27.781
650,27.840
651,27.875
652,27.906
653,27.985
654,28.034
655,28.051
656,28.073
657,28.108
658,28.141
659,28.158
660,28.175
661,28.232
662,28.264
663,28.280
664,28.338
665,28.376
666,28.405
667,28.490
668,28.534
669,28.589
670,28.620
671,28.637
672,28.695
673,28.727
674,28.797
675,28.834
676,28.852
677,28.935
678,29.066
679,29.113
680,29.131
681,29.198
682,29.228
683,29.245
684,29.305
685,29.337
686,29.394
687,29.426
688,29.443
689,29.466
690,29.569
691,29.614
692,29.639
693,29.698
694,29.734
695,29.766
696,29.784
697,29.806
698,29.837
699,29.854
700,29.871
701,29.893
702,29.924
703,29.942
704,29.979
705,30.036
706,30.057
707,30.138
708,30.170
709,30.244
710,30.275
711,30.291
712,30.358
713,30.440
714,30.521
715,30.574
716,30.674
717,30.718
718,30.736
719,30.807
720,30.841
721,30.864
722,30.882
723,30.952
724,30.984
725,31.002
726,31.069
727,31.105
728,31.199
729,31.246
730,31.273
731,31.344
732,31.376
733,31.394
734,31.461
735,31.494
736,31.510
737,31.572
738,31.611
739,31.646
740,31.677
741,31.712
742,31.758
743,31.833
744,31.863
745,31.880
746,31.940
747,31.973
748,31.989
749,32.006
750,32.065
751,32.097
752,32.121
753,32.204
754,32.270
755,32.313
756,32.357
757,32.434
758,32.466
759,32.483
760,32.542
761,32.579
762,32.610
763,32.627
764,32.649
765,32.681
766,32.700
767,32.731
768,32.767
769,32.812
770,32.842
771,32.863
772,32.894
773,32.912
774,32.981
775,33.012
776,33.086
777,33.117
778,33.135
779,33.204
780,33.314
781,33.426
782,33.464
783,33.480
784,33.549
785,33.579
786,33.596
787,33.612
788,33.680
