n,seconds
1,0.000
2,0.021
3,0.031
4,0.042
5,0.078
6,0.087
7,0.128
8,0.148
9,0.165
10,0.312
11,0.330
12,0.435
13,0.505
14,0.515
15,0.524
16,0.559
17,0.565
18,0.572
19,0.578
20,0.584
21,0.591
22,0.601
23,0.610
24,0.649
25,0.659
26,0.691
27,0.701
28,0.710
29,0.822
30,0.834
31,0.914
32,0.971
33,0.978
34,0.986
35,1.017
36,1.024
37,1.031
38,1.038
39,1.044
40,1.051
41,1.060
42,1.070
43,1.111
44,1.122
45,1.155
46,1.165
47,1.174
48,1.292
49,1.305
50,1.382
51,1.437
52,1.443
53,1.449
54,1.476
55,1.482
56,1.488
57,1.495
58,1.501
59,1.507
60,1.516
61,1.526
62,1.577
63,1.593
64,1.638
65,1.654
66,1.671
67,1.852
68,1.874
69,1.991
70,2.045
71,2.052
72,2.059
73,2.087
74,2.093
75,2.100
76,2.106
77,2.113
78,2.119
79,2.128
80,2.137
81,2.181
82,2.192
83,2.229
84,2.239
85,2.249
86,2.383
87,2.397
88,2.487
89,2.542
90,2.550
91,2.557
92,2.585
93,2.592
94,2.599
95,2.605
96,2.612
97,2.620
98,2.632
99,2.642
100,2.686
101,2.695
102,2.730
103,2.739
104,2.748
105,2.877
106,2.889
107,2.974
108,3.029
109,3.035
110,3.040
111,3.077
112,3.088
113,3.097
114,3.107
115,3.115
116,3.125
117,3.141
118,3.157
119,3.217
120,3.233
121,3.276
122,3.292
123,3.307
124,3.481
125,3.495
126,3.582
127,3.637
128,3.643
129,3.649
130,3.675
131,3.682
132,3.688
133,3.693
134,3.699
135,3.706
136,3.716
137,3.725
138,3.772
139,3.784
140,3.820
141,3.829
142,3.839
143,3.973
144,3.985
145,4.073
146,4.125
147,4.132
148,4.138
149,4.166
150,4.173
151,4.179
152,4.186
153,4.192
154,4.199
155,4.209
156,4.219
157,4.264
158,4.276
159,4.309
160,4.318
161,4.327
162,4.456
163,4.472
164,4.595
165,4.667
166,4.677
167,4.685
168,4.724
169,4.733
170,4.743
171,4.752
172,4.762
173,4.772
174,4.788
175,4.804
176,4.870
177,4.894
178,4.930
179,4.940
180,4.950
181,5.096
182,5.108
183,5.202
184,5.256
185,5.262
186,5.268
187,5.295
188,5.301
189,5.307
190,5.313
191,5.319
192,5.326
193,5.335
194,5.344
195,5.392
196,5.405
197,5.441
198,5.451
199,5.460
200,5.609
201,5.626
202,5.722
203,5.776
204,5.782
205,5.788
206,5.813
207,5.820
208,5.826
209,5.831
210,5.837
211,5.844
212,5.852
213,5.863
214,5.910
215,5.922
216,5.971
217,5.987
218,6.002
219,6.185
220,6.205
221,6.333
222,6.393
223,6.400
224,6.406
225,6.433
226,6.440
227,6.446
228,6.453
229,6.458
230,6.464
231,6.473
232,6.482
233,6.530
234,6.542
235,6.577
236,6.586
237,6.595
238,6.748
239,6.761
240,6.866
241,6.918
242,6.924
243,6.929
244,6.955
245,6.961
246,6.967
247,6.973
248,6.978
249,6.986
250,6.994
251,7.003
252,7.058
253,7.071
254,7.108
255,7.118
256,7.127
257,7.137
258,7.150
259,7.159
260,7.310
261,7.324
262,7.345
263,7.367
264,7.508
265,7.694
266,7.715
267,7.738
268,7.753
269,7.850
270,7.912
271,7.918
272,7.924
273,7.960
274,7.966
275,7.972
276,7.978
277,7.984
278,7.989
279,8.039
280,8.045
281,8.051
282,8.074
283,8.082
284,8.091
285,8.144
286,8.156
287,8.191
288,8.200
289,8.209
290,8.366
291,8.379
292,8.485
293,8.550
294,8.557
295,8.563
296,8.597
297,8.603
298,8.609
299,8.615
300,8.621
301,8.627
302,8.681
303,8.687
304,8.693
305,8.717
306,8.726
307,8.734
308,8.801
309,8.821
310,8.869
311,8.885
312,8.900
313,9.088
314,9.109
315,9.230
316,9.296
317,9.302
318,9.308
319,9.342
320,9.348
321,9.354
322,9.359
323,9.365
324,9.370
325,9.436
326,9.437
327,9.437
328,9.460
329,9.469
330,9.478
331,9.530
332,9.542
333,9.576
334,9.585
335,9.595
336,9.745
337,9.758
338,9.861
339,9.925
340,9.932
341,9.938
342,9.975
343,9.981
344,9.987
345,9.993
346,9.999
347,10.005
348,10.059
349,10.066
350,10.072
351,10.096
352,10.106
353,10.115
354,10.244
355,10.262
356,10.365
357,10.411
358,10.427
359,10.442
360,10.635
361,10.649
362,10.663
363,10.764
364,10.920
365,10.934
366,10.947
367,11.053
368,11.197
369,11.211
370,11.224
371,11.323
372,11.365
373,11.376
374,11.387
375,11.451
376,11.463
377,11.531
378,11.537
379,11.543
380,11.579
381,11.585
382,11.591
383,11.596
384,11.602
385,11.608
386,11.613
387,11.681
388,11.690
389,11.699
390,11.732
391,11.747
392,11.763
393,11.907
394,11.925
395,12.029
396,12.076
397,12.085
398,12.094
399,12.156
400,12.168
401,12.205
402,12.214
403,12.224
404,12.288
405,12.300
406,12.338
407,12.347
408,12.356
409,12.419
410,12.431
411,12.468
412,12.477
413,12.486
414,12.550
415,12.562
416,12.609
417,12.619
418,12.628
419,12.638
420,12.648
421,12.657
422,12.667
423,12.677
424,12.687
425,12.696
426,12.706
427,12.717
428,12.728
429,12.739
430,12.767
431,12.842
432,12.855
433,12.868
434,12.881
435,12.959
436,12.986
437,13.009
438,13.033
439,13.111
440,13.130
441,13.150
442,13.171
443,13.260
444,13.280
445,13.302
446,13.326
447,13.406
448,13.423
449,13.442
450,13.457
451,13.518
452,13.531
453,13.544
454,13.557
455,13.622
456,13.635
457,13.648
458,13.661
459,13.725
460,13.738
461,13.751
462,13.764
463,13.807
464,13.833
465,13.843
466,13.858
467,13.884
468,13.952
469,13.966
470,13.980
471,13.995
472,14.067
473,14.081
474,14.095
475,14.108
476,14.169
477,14.183
478,14.196
479,14.209
480,14.272
481,14.295
482,14.317
483,14.338
484,14.403
485,14.419
486,14.434
487,14.449
488,14.464
489,14.480
490,14.496
491,14.512
492,14.529
493,14.545
494,14.561
495,14.578
496,14.597
497,14.613
498,14.640
499,14.718
500,14.733
501,14.748
502,14.761
503,14.843
504,14.859
505,14.874
506,14.889
507,14.947
508,14.960
509,14.973
510,14.986
511,15.056
512,15.070
513,15.084
514,15.097
515,15.178
516,15.194
517,15.211
518,15.226
519,15.291
520,15.305
521,15.319
522,15.334
523,15.402
524,15.416
525,15.429
526,15.442
527,15.510
528,15.523
529,15.540
530,15.562
531,15.623
532,15.659
533,15.674
534,15.698
535,15.734
536,15.824
537,15.846
538,15.867
539,15.888
540,15.972
541,15.985
542,15.998
543,16.012
544,16.076
545,16.089
546,16.102
547,16.115
548,16.176
549,16.188
550,16.201
551,16.213
552,16.283
553,16.337
554,16.348
555,16.359
556,16.370
557,16.381
558,16.392
559,16.404
560,16.416
561,16.427
562,16.438
563,16.449
564,16.460
565,16.471
566,16.482
567,16.555
568,16.568
569,16.581
570,16.649
571,16.660
572,16.671
573,16.737
574,16.747
575,16.757
576,16.830
577,16.847
578,16.864
579,16.960
580,16.981
581,16.999
582,17.094
583,17.112
584,17.130
585,17.217
586,17.275
587,17.285
588,17.296
589,17.308
590,17.319
591,17.328
592,17.340
593,17.354
594,17.365
595,17.375
596,17.385
597,17.396
598,17.406
599,17.416
600,17.426
601,17.436
602,17.445
603,17.456
604,17.465
605,17.476
606,17.487
607,17.518
608,17.571
609,17.645
610,17.657
611,17.669
612,17.682
613,17.758
614,17.772
615,17.783
616,17.794
617,17.869
618,17.883
619,17.897
620,17.910
621,17.980
622,17.993
623,18.004
624,18.015
625,18.098
626,18.120
627,18.141
628,18.160
629,18.254
630,18.274
631,18.295
632,18.314
633,18.408
634,18.429
635,18.452
636,18.468
637,18.542
638,18.555
639,18.570
640,18.582
641,18.657
642,18.671
643,18.684
644,18.696
645,18.769
646,18.781
647,18.793
648,18.804
649,18.876
650,18.889
651,18.902
