n,seconds
218,0.420
219,0.420
220,0.421
221,0.425
222,0.434
223,0.442
224,0.450
225,0.458
226,0.467
227,0.476
228,0.484
229,0.489
230,0.490
231,0.500
232,0.510
233,0.511
234,0.512
235,0.513
236,0.514
237,0.515
238,0.516
239,0.517
240,0.519
241,0.520
242,0.521
243,0.528
244,0.533
245,0.536
246,0.541
247,0.544
248,0.549
249,0.552
250,0.557
251,0.564
252,0.569
253,0.575
254,0.580
255,0.586
256,0.591
257,0.596
258,0.600
259,0.605
260,0.610
261,0.613
262,0.619
263,0.620
264,0.621
265,0.626
266,0.627
267,0.628
268,0.631
269,0.637
270,0.638
271,0.641
272,0.646
273,0.647
274,0.649
275,0.654
276,0.655
277,0.656
278,0.658
279,0.662
280,0.663
281,0.670
282,0.675
283,0.680
284,0.684
285,0.685
286,0.689
287,0.693
288,0.694
289,0.698
290,0.702
291,0.705
292,0.709
293,0.710
294,0.712
295,0.716
296,0.717
297,0.720
298,0.725
299,0.726
300,0.732
301,0.737
302,0.737
303,0.738
304,0.745
305,0.750
306,0.750
307,0.753
308,0.757
309,0.757
310,0.758
311,0.759
312,0.759
313,0.765
314,0.769
315,0.773
316,0.777
317,0.779
318,0.783
319,0.784
320,0.785
321,0.789
322,0.792
323,0.796
324,0.797
325,0.800
326,0.805
327,0.806
328,0.811
329,0.815
330,0.820
331,0.824
332,0.829
333,0.833
334,0.834
335,0.838
336,0.843
337,0.845
338,0.849
339,0.850
340,0.851
341,0.855
342,0.858
343,0.862
344,0.863
345,0.866
346,0.870
347,0.871
348,0.877
349,0.881
350,0.886
351,0.890
352,0.894
353,0.898
354,0.898
355,0.903
356,0.908
357,0.908
358,0.909
359,0.913
360,0.918
361,0.918
362,0.919
363,0.919
364,0.920
365,0.921
366,0.921
367,0.925
368,0.932
369,0.939
370,0.947
371,0.954
372,0.961
373,0.965
374,0.966
375,0.969
376,0.975
377,0.976
378,0.981
379,0.985
380,0.989
381,0.993
382,0.997
383,1.002
384,1.004
385,1.008
386,1.009
387,1.011
388,1.015
389,1.016
390,1.017
391,1.020
392,1.025
393,1.026
394,1.029
395,1.033
396,1.034
397,1.036
398,1.041
399,1.041
400,1.042
401,1.044
402,1.049
403,1.050
404,1.050
405,1.054
406,1.059
407,1.060
408,1.062
409,1.066
410,1.072
411,1.076
412,1.078
413,1.082
414,1.086
415,1.088
416,1.093
417,1.094
418,1.096
419,1.100
420,1.101
421,1.101
422,1.105
423,1.110
424,1.111
425,1.116
426,1.121
427,1.122
428,1.123
429,1.127
430,1.132
431,1.133
432,1.138
433,1.144
434,1.144
435,1.145
436,1.150
437,1.154
438,1.156
439,1.161
440,1.166
441,1.172
442,1.173
443,1.178
444,1.183
445,1.183
446,1.186
447,1.190
448,1.192
449,1.196
450,1.199
451,1.203
452,1.204
453,1.206
454,1.211
455,1.212
456,1.212
457,1.216
458,1.221
459,1.222
460,1.225
461,1.231
462,1.236
463,1.237
464,1.237
465,1.238
466,1.239
467,1.240
468,1.242
469,1.247
470,1.248
471,1.250
472,1.255
473,1.255
474,1.258
475,1.262
476,1.263
477,1.264
478,1.267
479,1.271
480,1.272
481,1.275
482,1.279
483,1.280
484,1.282
485,1.287
486,1.293
487,1.298
488,1.299
489,1.300
490,1.306
491,1.310
492,1.311
493,1.313
494,1.318
495,1.320
496,1.325
497,1.327
498,1.331
499,1.332
500,1.334
501,1.339
502,1.339
503,1.340
504,1.342
505,1.347
506,1.347
507,1.349
508,1.354
509,1.355
510,1.357
511,1.361
512,1.362
513,1.363
514,1.365
515,1.370
516,1.371
517,1.373
518,1.378
519,1.378
520,1.381
521,1.386
522,1.392
523,1.397
524,1.398
525,1.400
526,1.401
527,1.406
528,1.411
529,1.412
530,1.414
531,1.419
532,1.421
533,1.425
534,1.428
535,1.432
536,1.433
537,1.433
538,1.434
539,1.435
540,1.436
541,1.437
542,1.440
543,1.447
544,1.453
545,1.460
546,1.467
547,1.473
548,1.480
549,1.484
550,1.485
551,1.489
552,1.494
553,1.495
554,1.496
555,1.497
556,1.502
557,1.506
558,1.512
559,1.517
560,1.522
561,1.526
562,1.530
563,1.534
564,1.538
565,1.542
566,1.545
567,1.548
568,1.549
569,1.556
570,1.564
571,1.565
572,1.566
573,1.567
574,1.571
575,1.575
576,1.575
577,1.576
578,1.580
579,1.584
580,1.585
581,1.590
582,1.595
583,1.596
584,1.600
585,1.604
586,1.607
587,1.611
588,1.612
589,1.613
590,1.616
591,1.617
592,1.621
593,1.625
594,1.627
595,1.631
596,1.635
597,1.637
598,1.643
599,1.648
600,1.649
601,1.654
602,1.658
603,1.659
604,1.664
605,1.668
606,1.669
607,1.671
608,1.675
609,1.677
610,1.680
611,1.681
612,1.686
613,1.691
614,1.692
615,1.693
616,1.694
617,1.695
618,1.701
619,1.705
620,1.707
621,1.708
622,1.713
623,1.717
624,1.718
625,1.722
626,1.727
627,1.728
628,1.730
629,1.735
630,1.737
631,1.741
632,1.742
633,1.749
634,1.754
635,1.755
636,1.756
637,1.758
638,1.764
639,1.769
640,1.770
641,1.771
642,1.773
643,1.778
644,1.782
645,1.783
646,1.785
647,1.789
648,1.793
649,1.797
650,1.799
651,1.801
652,1.804
653,1.805
654,1.806
655,1.807
656,1.808
657,1.809
658,1.809
659,1.812
660,1.818
661,1.825
662,1.831
663,1.838
664,1.848
665,1.853
666,1.857
667,1.860
668,1.864
669,1.868
670,1.869
671,1.870
672,1.872
673,1.877
674,1.882
675,1.888
676,1.892
677,1.894
678,1.899
679,1.903
680,1.907
681,1.911
682,1.917
683,1.925
684,1.926
685,1.926
686,1.927
687,1.928
688,1.934
689,1.939
690,1.944
691,1.948
692,1.949
693,1.953
694,1.957
695,1.959
696,1.963
697,1.964
698,1.966
699,1.969
700,1.970
701,1.974
702,1.978
703,1.979
704,1.980
705,1.982
706,1.986
707,1.986
708,1.991
709,1.994
710,1.998
711,2.002
712,2.008
713,2.011
714,2.018
715,2.019
716,2.020
717,2.020
718,2.021
719,2.032
720,2.047
721,2.052
722,2.053
723,2.059
724,2.060
725,2.061
726,2.062
727,2.063
728,2.065
729,2.070
730,2.071
731,2.076
732,2.081
733,2.082
734,2.083
735,2.089
736,2.094
737,2.095
738,2.096
739,2.097
740,2.098
741,2.099
742,2.106
743,2.112
744,2.113
745,2.122
746,2.127
747,2.133
748,2.137
749,2.149
750,2.159
751,2.160
752,2.161
753,2.164
754,2.169
755,2.170
756,2.180
757,2.187
758,2.188
759,2.193
760,2.198
761,2.200
762,2.205
763,2.206
764,2.217
765,2.224
766,2.225
767,2.231
768,2.235
769,2.236
770,2.238
771,2.242
772,2.247
773,2.252
774,2.253
775,2.254
776,2.255
777,2.256
778,2.262
779,2.266
780,2.267
781,2.273
782,2.278
783,2.280
784,2.285
785,2.287
786,2.292
787,2.295
788,2.300
789,2.301
790,2.313
791,2.320
792,2.322
793,2.328
794,2.333
795,2.334
796,2.335
797,2.340
798,2.342
799,2.347
800,2.352
801,2.358
802,2.359
803,2.360
804,2.361
805,2.363
806,2.371
807,2.376
808,2.377
809,2.378
810,2.384
811,2.388
812,2.389
813,2.391
814,2.391
815,2.392
816,2.393
817,2.394
818,2.398
819,2.405
820,2.412
821,2.420
822,2.427
823,2.432
824,2.437
825,2.443
826,2.444
827,2.450
828,2.455
829,2.460
830,2.465
831,2.468
832,2.472
833,2.473
834,2.475
835,2.480
836,2.481
837,2.482
838,2.487
839,2.492
840,2.493
841,2.496
842,2.501
843,2.502
844,2.504
845,2.508
846,2.509
847,2.511
848,2.515
849,2.516
850,2.519
851,2.524
852,2.527
853,2.532
854,2.535
855,2.542
856,2.543
857,2.549
858,2.554
859,2.555
860,2.559
861,2.564
862,2.567
863,2.572
864,2.575
865,2.581
866,2.583
867,2.584
868,2.589
869,2.591
870,2.597
871,2.598
872,2.599
873,2.605
874,2.609
875,2.611
876,2.613
877,2.617
878,2.618
879,2.618
880,2.623
881,2.627
882,2.628
883,2.629
884,2.630
885,2.634
886,2.638
887,2.639
888,2.643
889,2.647
890,2.649
891,2.653
892,2.656
893,2.660
894,2.662
895,2.666
896,2.667
897,2.668
898,2.672
899,2.673
900,2.677
901,2.678
902,2.682
903,2.686
904,2.690
905,2.693
906,2.696
907,2.697
908,2.698
909,2.699
910,2.703
911,2.704
912,2.705
913,2.707
914,2.711
915,2.712
916,2.716
917,2.721
918,2.722
919,2.723
920,2.724
921,2.726
922,2.730
923,2.731
924,2.732
925,2.736
926,2.740
927,2.741
928,2.742
929,2.746
930,2.750
931,2.751
932,2.752
933,2.753
934,2.754
935,2.754
936,2.755
937,2.758
938,2.765
939,2.771
940,2.777
941,2.784
942,2.790
943,2.796
944,2.800
945,2.801
946,2.806
947,2.809
948,2.815
949,2.820
950,2.821
951,2.828
952,2.832
953,2.836
954,2.840
955,2.844
956,2.848
957,2.851
958,2.854
959,2.855
960,2.862
961,2.867
962,2.868
963,2.869
964,2.870
965,2.875
966,2.879
967,2.880
968,2.881
969,2.884
970,2.889
971,2.890
972,2.892
973,2.896
974,2.898
975,2.902
976,2.903
977,2.905
978,2.909
979,2.911
980,2.916
981,2.917
982,2.918
983,2.922
984,2.924
985,2.928
986,2.929
987,2.929
988,2.933
989,2.937
990,2.938
991,2.941
992,2.945
993,2.945
994,2.947
995,2.951
996,2.952
997,2.957
998,2.962
999,2.963
1000,2.968
1001,2.972
1002,2.974
1003,2.978
1004,2.979
1005,2.983
1006,2.988
1007,2.989
1008,2.992
1009,2.996
1010,2.999
1011,3.002
1012,3.003
1013,3.005
1014,3.008
1015,3.013
1016,3.017
1017,3.017
1018,3.018
1019,3.023
1020,3.027
1021,3.028
1022,3.033
1023,3.038
1024,3.039
1025,3.044
1026,3.047
1027,3.051
1028,3.057
1029,3.061
1030,3.062
1031,3.063
1032,3.067
1033,3.072
1034,3.073
1035,3.075
1036,3.080
1037,3.082
1038,3.086
1039,3.087
1040,3.095
1041,3.100
1042,3.102
1043,3.103
1044,3.104
1045,3.110
1046,3.114
1047,3.115
1048,3.116
1049,3.117
1050,3.121
1051,3.125
1052,3.126
1053,3.129
1054,3.132
1055,3.134
1056,3.138
1057,3.140
1058,3.144
1059,3.145
1060,3.146
1061,3.146
1062,3.147
1063,3.148
1064,3.149
1065,3.152
1066,3.158
1067,3.163
1068,3.169
1069,3.174
1070,3.178
1071,3.182
1072,3.186
1073,3.192
1074,3.197
1075,3.198
1076,3.204
1077,3.208
1078,3.213
1079,3.217
1080,3.219
1081,3.224
1082,3.225
1083,3.226
1084,3.230
1085,3.231
1086,3.232
1087,3.236
1088,3.240
1089,3.241
1090,3.243
1091,3.247
1092,3.248
1093,3.249
1094,3.253
1095,3.254
1096,3.255
1097,3.259
1098,3.260
1099,3.262
1100,3.266
1101,3.269
1102,3.272
1103,3.275
1104,3.279
1105,3.280
1106,3.284
1107,3.288
1108,3.289
1109,3.291
1110,3.295
1111,3.297
1112,3.301
1113,3.303
1114,3.307
1115,3.308
1116,3.309
1117,3.310
1118,3.314
1119,3.315
1120,3.319
1121,3.323
1122,3.328
1123,3.329
1124,3.330
1125,3.331
1126,3.334
1127,3.338
1128,3.339
1129,3.341
1130,3.345
1131,3.348
1132,3.352
1133,3.354
1134,3.358
1135,3.360
1136,3.364
1137,3.365
1138,3.366
1139,3.367
1140,3.370
1141,3.373
1142,3.375
1143,3.378
1144,3.380
1145,3.384
1146,3.388
1147,3.394
1148,3.395
1149,3.396
1150,3.397
1151,3.400
1152,3.404
1153,3.405
1154,3.406
1155,3.408
1156,3.412
1157,3.413
1158,3.417
1159,3.424
1160,3.431
1161,3.438
1162,3.445
1163,3.452
1164,3.459
1165,3.463
1166,3.464
1167,3.468
1168,3.473
1169,3.477
1170,3.482
1171,3.483
1172,3.484
1173,3.485
1174,3.486
1175,3.487
1176,3.487
1177,3.491
1178,3.495
1179,3.499
1180,3.504
1181,3.507
1182,3.512
1183,3.516
1184,3.521
1185,3.527
1186,3.532
1187,3.533
1188,3.540
1189,3.546
1190,3.547
1191,3.552
1192,3.557
1193,3.561
1194,3.566
1195,3.569
1196,3.573
1197,3.574
1198,3.577
1199,3.582
1200,3.582
1201,3.583
1202,3.584
1203,3.589
1204,3.593
1205,3.594
1206,3.597
1207,3.602
1208,3.604
1209,3.608
1210,3.611
1211,3.616
1212,3.617
1213,3.618
1214,3.623
1215,3.627
1216,3.629
1217,3.632
1218,3.637
1219,3.639
1220,3.644
1221,3.647
1222,3.651
1223,3.652
1224,3.655
1225,3.658
1226,3.661
1227,3.666
1228,3.666
1229,3.667
1230,3.672
1231,3.676
1232,3.677
1233,3.683
1234,3.688
1235,3.689
1236,3.689
1237,3.694
1238,3.699
1239,3.700
1240,3.706
1241,3.711
1242,3.712
1243,3.717
1244,3.722
1245,3.725
1246,3.730
1247,3.731
1248,3.736
1249,3.741
1250,3.742
1251,3.745
1252,3.749
1253,3.752
1254,3.758
1255,3.759
1256,3.761
1257,3.765
1258,3.767
1259,3.771
1260,3.772
1261,3.777
1262,3.782
1263,3.783
1264,3.786
1265,3.791
1266,3.792
1267,3.794
1268,3.798
1269,3.799
1270,3.800
1271,3.803
1272,3.809
1273,3.810
1274,3.811
1275,3.816
1276,3.821
1277,3.822
1278,3.825
1279,3.829
1280,3.832
1281,3.838
1282,3.839
1283,3.841
1284,3.845
1285,3.850
1286,3.855
1287,3.856
1288,3.857
1289,3.861
1290,3.866
1291,3.867
1292,3.873
1293,3.879
1294,3.880
1295,3.885
1296,3.890
1297,3.895
1298,3.902
1299,3.907
1300,3.907
1301,3.908
1302,3.909
1303,3.915
1304,3.919
1305,3.920
1306,3.923
1307,3.929
1308,3.932
1309,3.936
1310,3.937
1311,3.938
1312,3.939
1313,3.940
1314,3.941
1315,3.941
1316,3.945
1317,3.950
1318,3.953
1319,3.958
1320,3.963
1321,3.969
1322,3.970
1323,3.977
1324,3.982
1325,3.987
1326,3.991
1327,3.996
1328,4.000
1329,4.003
1330,4.007
1331,4.007
1332,4.015
1333,4.020
1334,4.021
1335,4.021
1336,4.022
1337,4.027
1338,4.031
1339,4.031
1340,4.032
1341,4.037
1342,4.043
1343,4.044
1344,4.048
1345,4.056
1346,4.058
1347,4.065
1348,4.068
1349,4.075
1350,4.075
1351,4.078
1352,4.083
1353,4.085
1354,4.092
1355,4.093
1356,4.094
1357,4.101
1358,4.107
1359,4.108
1360,4.111
1361,4.118
1362,4.119
1363,4.121
1364,4.127
1365,4.127
1366,4.136
1367,4.143
1368,4.144
1369,4.150
1370,4.158
1371,4.161
1372,4.167
1373,4.168
1374,4.174
1375,4.180
1376,4.181
1377,4.184
1378,4.189
1379,4.192
1380,4.200
1381,4.201
1382,4.203
1383,4.208
1384,4.214
1385,4.221
1386,4.222
1387,4.223
1388,4.228
1389,4.235
1390,4.236
1391,4.244
1392,4.251
1393,4.252
1394,4.258
1395,4.264
1396,4.271
1397,4.278
1398,4.284
1399,4.285
1400,4.286
1401,4.293
1402,4.298
1403,4.299
1404,4.302
1405,4.308
1406,4.311
1407,4.319
1408,4.320
1409,4.322
1410,4.327
1411,4.339
1412,4.346
1413,4.348
1414,4.349
1415,4.350
1416,4.356
1417,4.363
1418,4.364
1419,4.365
1420,4.366
1421,4.373
1422,4.378
1423,4.379
1424,4.383
1425,4.391
1426,4.393
1427,4.399
1428,4.400
1429,4.406
1430,4.417
1431,4.427
1432,4.437
1433,4.442
1434,4.445
1435,4.451
1436,4.452
1437,4.453
1438,4.453
1439,4.454
1440,4.455
1441,4.456
1442,4.466
1443,4.473
1444,4.478
1445,4.480
1446,4.481
1447,4.481
1448,4.492
1449,4.499
1450,4.500
1451,4.512
1452,4.521
1453,4.522
1454,4.531
1455,4.537
1456,4.544
1457,4.546
1458,4.547
1459,4.548
1460,4.564
1461,4.574
1462,4.575
1463,4.576
1464,4.584
1465,4.589
1466,4.591
1467,4.596
1468,4.602
1469,4.607
1470,4.608
1471,4.609
1472,4.610
1473,4.611
1474,4.618
1475,4.624
1476,4.625
1477,4.633
1478,4.634
1479,4.635
1480,4.636
1481,4.637
1482,4.638
1483,4.646
1484,4.652
1485,4.661
1486,4.667
1487,4.668
1488,4.676
1489,4.681
1490,4.688
1491,4.690
1492,4.690
1493,4.691
1494,4.696
1495,4.701
1496,4.703
1497,4.704
1498,4.705
1499,4.705
1500,4.706
1501,4.707
1502,4.714
1503,4.719
1504,4.726
1505,4.731
1506,4.738
1507,4.742
1508,4.745
1509,4.749
1510,4.752
1511,4.758
1512,4.759
1513,4.759
1514,4.760
1515,4.765
1516,4.769
1517,4.770
1518,4.771
1519,4.771
1520,4.781
1521,4.787
1522,4.788
1523,4.795
1524,4.801
1525,4.808
1526,4.817
1527,4.822
1528,4.823
1529,4.825
1530,4.839
1531,4.845
1532,4.846
1533,4.847
1534,4.853
1535,4.858
1536,4.858
1537,4.866
1538,4.871
1539,4.872
1540,4.882
1541,4.887
1542,4.892
1543,4.893
1544,4.894
1545,4.895
1546,4.899
1547,4.901
1548,4.902
1549,4.902
1550,4.903
1551,4.904
1552,4.909
1553,4.913
1554,4.914
1555,4.915
1556,4.915
1557,4.916
1558,4.920
1559,4.934
1560,4.940
1561,4.941
1562,4.942
1563,4.950
1564,4.955
1565,4.956
1566,4.961
1567,4.966
1568,4.975
1569,4.981
1570,4.986
1571,4.987
1572,4.988
1573,4.991
1574,4.996
1575,4.997
1576,5.007
1577,5.013
1578,5.015
1579,5.025
1580,5.031
1581,5.032
1582,5.037
1583,5.042
1584,5.045
1585,5.050
1586,5.050
1587,5.051
1588,5.053
1589,5.058
1590,5.060
1591,5.065
1592,5.065
1593,5.068
1594,5.073
1595,5.076
1596,5.081
1597,5.082
1598,5.087
1599,5.092
1600,5.093
1601,5.098
1602,5.103
1603,5.104
1604,5.109
1605,5.114
1606,5.115
1607,5.126
1608,5.132
1609,5.134
1610,5.135
1611,5.140
1612,5.145
1613,5.146
1614,5.149
1615,5.154
1616,5.155
1617,5.167
1618,5.174
1619,5.175
1620,5.176
1621,5.182
1622,5.187
1623,5.188
1624,5.191
1625,5.196
1626,5.200
1627,5.204
1628,5.207
1629,5.212
1630,5.216
1631,5.221
1632,5.222
1633,5.223
1634,5.225
1635,5.230
1636,5.233
1637,5.238
1638,5.239
1639,5.241
1640,5.247
1641,5.249
1642,5.255
1643,5.256
1644,5.261
1645,5.266
1646,5.267
1647,5.272
1648,5.277
1649,5.278
1650,5.283
1651,5.289
1652,5.292
1653,5.297
1654,5.298
1655,5.299
1656,5.311
1657,5.318
1658,5.319
1659,5.321
1660,5.326
1661,5.331
1662,5.332
1663,5.335
1664,5.341
1665,5.342
1666,5.343
1667,5.354
1668,5.361
1669,5.362
1670,5.364
1671,5.369
1672,5.374
1673,5.375
1674,5.378
1675,5.383
1676,5.384
1677,5.386
1678,5.391
1679,5.392
1680,5.393
1681,5.393
1682,5.394
1683,5.395
1684,5.396
1685,5.404
1686,5.410
1687,5.419
1688,5.425
1689,5.433
1690,5.445
1691,5.450
1692,5.451
1693,5.452
1694,5.453
1695,5.453
1696,5.461
1697,5.466
1698,5.474
1699,5.475
1700,5.476
1701,5.477
1702,5.478
1703,5.485
1704,5.490
1705,5.498
1706,5.503
1707,5.509
1708,5.515
1709,5.520
1710,5.524
1711,5.527
1712,5.532
1713,5.533
1714,5.537
1715,5.542
1716,5.543
1717,5.543
1718,5.544
1719,5.548
1720,5.553
1721,5.554
1722,5.562
1723,5.566
1724,5.572
1725,5.583
1726,5.587
1727,5.588
1728,5.595
1729,5.600
1730,5.601
1731,5.611
1732,5.617
1733,5.618
1734,5.623
1735,5.627
1736,5.630
1737,5.634
1738,5.635
1739,5.639
1740,5.644
1741,5.652
1742,5.657
1743,5.657
1744,5.662
1745,5.667
1746,5.670
1747,5.674
1748,5.675
1749,5.680
1750,5.684
1751,5.685
1752,5.690
1753,5.694
1754,5.695
1755,5.699
1756,5.703
1757,5.704
1758,5.712
1759,5.717
1760,5.718
1761,5.718
1762,5.723
1763,5.727
1764,5.727
1765,5.729
1766,5.733
1767,5.736
1768,5.740
1769,5.742
1770,5.746
1771,5.748
1772,5.754
1773,5.755
1774,5.761
1775,5.767
1776,5.773
1777,5.779
1778,5.791
1779,5.798
1780,5.799
1781,5.805
1782,5.813
1783,5.814
1784,5.815
1785,5.821
1786,5.828
1787,5.829
1788,5.835
1789,5.842
1790,5.843
1791,5.849
1792,5.857
1793,5.860
1794,5.868
1795,5.869
1796,5.870
1797,5.885
1798,5.892
1799,5.893
1800,5.895
1801,5.900
1802,5.907
1803,5.908
1804,5.910
1805,5.917
1806,5.918
1807,5.920
1808,5.925
1809,5.926
1810,5.930
1811,5.938
1812,5.946
1813,5.954
1814,5.962
1815,5.967
1816,5.968
1817,5.974
1818,5.979
1819,5.984
1820,5.989
1821,5.990
1822,5.991
1823,5.991
1824,5.992
1825,5.993
1826,5.994
1827,5.998
1828,6.003
1829,6.007
1830,6.012
1831,6.016
1832,6.021
1833,6.029
1834,6.035
1835,6.036
1836,6.046
1837,6.051
1838,6.052
1839,6.058
1840,6.065
1841,6.070
1842,6.075
1843,6.078
1844,6.085
1845,6.085
1846,6.088
1847,6.092
1848,6.093
1849,6.094
1850,6.101
1851,6.107
1852,6.109
1853,6.111
1854,6.117
1855,6.118
1856,6.121
1857,6.127
1858,6.128
1859,6.128
1860,6.135
1861,6.142
1862,6.143
1863,6.145
1864,6.151
1865,6.154
1866,6.161
1867,6.162
1868,6.163
1869,6.168
1870,6.170
1871,6.176
1872,6.177
1873,6.178
1874,6.184
1875,6.191
1876,6.192
1877,6.200
1878,6.205
1879,6.206
1880,6.207
1881,6.213
1882,6.219
1883,6.220
1884,6.223
1885,6.228
1886,6.231
1887,6.235
1888,6.236
1889,6.237
1890,6.238
1891,6.239
1892,6.243
1893,6.249
1894,6.250
1895,6.257
1896,6.265
1897,6.266
1898,6.269
1899,6.276
1900,6.279
1901,6.286
1902,6.287
1903,6.289
1904,6.295
1905,6.296
1906,6.302
1907,6.303
1908,6.311
1909,6.317
1910,6.318
1911,6.321
1912,6.325
1913,6.325
1914,6.327
1915,6.331
1916,6.331
1917,6.332
1918,6.335
1919,6.340
1920,6.341
1921,6.341
1922,6.346
1923,6.351
1924,6.351
1925,6.354
1926,6.358
1927,6.361
1928,6.365
1929,6.366
1930,6.367
1931,6.371
1932,6.373
1933,6.376
1934,6.377
1935,6.379
1936,6.383
1937,6.384
1938,6.387
1939,6.390
1940,6.393
1941,6.398
1942,6.399
1943,6.399
1944,6.400
1945,6.406
1946,6.410
1947,6.411
1948,6.414
1949,6.418
1950,6.420
1951,6.425
1952,6.426
1953,6.426
1954,6.427
1955,6.428
1956,6.428
1957,6.429
1958,6.432
1959,6.437
1960,6.440
1961,6.444
1962,6.450
1963,6.455
1964,6.456
1965,6.463
1966,6.467
1967,6.472
1968,6.476
1969,6.480
1970,6.484
1971,6.487
1972,6.491
1973,6.492
1974,6.501
1975,6.506
1976,6.507
1977,6.508
1978,6.509
1979,6.515
1980,6.519
1981,6.520
1982,6.520
1983,6.525
1984,6.530
1985,6.531
1986,6.533
1987,6.537
1988,6.540
1989,6.544
1990,6.545
1991,6.546
1992,6.550
1993,6.552
1994,6.557
1995,6.557
1996,6.558
1997,6.564
1998,6.568
1999,6.569
2000,6.572
2001,6.576
2002,6.576
2003,6.578
2004,6.582
2005,6.583
2006,6.585
2007,6.589
2008,6.591
2009,6.595
2010,6.596
2011,6.597
2012,6.597
2013,6.598
2014,6.601
2015,6.605
2016,6.605
2017,6.611
2018,6.615
2019,6.616
2020,6.618
2021,6.623
2022,6.626
2023,6.630
2024,6.631
2025,6.633
2026,6.636
2027,6.638
2028,6.642
2029,6.643
2030,6.644
2031,6.648
2032,6.649
2033,6.651
2034,6.655
2035,6.658
2036,6.663
2037,6.664
2038,6.665
2039,6.670
2040,6.674
2041,6.674
2042,6.677
2043,6.681
2044,6.684
2045,6.688
2046,6.688
2047,6.690
2048,6.694
2049,6.703
2050,6.708
2051,6.709
2052,6.710
2053,6.711
2054,6.716
2055,6.721
2056,6.722
2057,6.722
2058,6.723
2059,6.728
2060,6.732
2061,6.733
2062,6.736
2063,6.739
2064,6.742
2065,6.745
2066,6.745
2067,6.746
2068,6.747
2069,6.747
2070,6.748
2071,6.749
2072,6.751
2073,6.756
2074,6.761
2075,6.769
2076,6.773
2077,6.773
2078,6.777
2079,6.781
2080,6.785
2081,6.788
2082,6.792
2083,6.796
2084,6.798
2085,6.801
2086,6.803
2087,6.807
2088,6.810
2089,6.813
2090,6.815
2091,6.818
2092,6.819
2093,6.821
2094,6.825
2095,6.826
2096,6.826
2097,6.827
2098,6.827
2099,6.828
2100,6.829
2101,6.831
2102,6.837
2103,6.843
2104,6.849
2105,6.855
2106,6.861
2107,6.867
2108,6.871
2109,6.878
2110,6.883
2111,6.883
2112,6.884
2113,6.885
2114,6.892
2115,6.896
2116,6.903
2117,6.908
2118,6.914
2119,6.918
2120,6.923
2121,6.927
2122,6.931
2123,6.934
2124,6.937
2125,6.941
2126,6.942
2127,6.951
2128,6.955
2129,6.956
2130,6.957
2131,6.958
2132,6.963
2133,6.967
2134,6.968
2135,6.968
2136,6.973
2137,6.977
2138,6.978
2139,6.980
2140,6.984
