n,seconds
1,0.000
2,0.005
3,0.110
4,0.238
5,0.347
6,0.366
7,0.433
8,0.447
9,0.517
10,0.534
11,0.602
12,0.618
13,0.624
14,0.629
15,0.680
16,0.692
17,0.745
18,0.759
19,0.765
20,0.865
21,0.988
22,1.009
23,1.078
24,1.091
25,1.096
26,1.175
27,1.253
28,1.263
29,1.325
30,1.339
31,1.400
32,1.468
33,1.484
34,1.490
35,1.497
36,1.548
37,1.571
38,1.664
39,1.706
40,1.716
41,1.727
42,1.735
43,1.742
44,1.749
45,1.756
46,1.763
47,1.770
48,1.778
49,1.785
50,1.793
51,1.803
52,1.812
53,1.821
54,1.829
55,1.887
56,1.967
57,1.993
58,2.001
59,2.065
60,2.089
61,2.150
62,2.175
63,2.278
64,2.314
65,2.323
66,2.333
67,2.416
68,2.436
69,2.496
70,2.519
71,2.598
72,2.629
73,2.701
74,2.724
75,2.785
76,2.804
77,2.866
78,2.886
79,2.967
80,2.999
81,3.005
82,3.085
83,3.117
84,3.193
85,3.212
86,3.288
87,3.310
88,3.371
89,3.393
90,3.457
91,3.478
92,3.540
93,3.562
94,3.645
95,3.676
96,3.756
97,3.780
98,3.844
99,3.866
100,3.932
101,3.950
102,4.010
103,4.032
104,4.091
105,4.107
106,4.112
107,4.125
108,4.131
109,4.199
110,4.227
111,4.315
112,4.321
113,4.331
114,4.344
115,4.354
116,4.363
117,4.375
118,4.381
119,4.389
120,4.396
121,4.403
122,4.410
123,4.417
124,4.423
125,4.430
126,4.486
127,4.544
128,4.605
129,4.661
130,4.686
131,4.692
132,4.751
133,4.774
134,4.847
135,4.880
136,4.953
137,4.984
138,5.039
139,5.059
140,5.066
141,5.106
142,5.125
143,5.173
144,5.194
145,5.255
146,5.282
147,5.287
148,5.293
149,5.300
150,5.307
151,5.313
152,5.319
153,5.372
154,5.402
155,5.413
156,5.423
157,5.436
158,5.508
159,5.538
160,5.549
161,5.556
162,5.620
163,5.644
164,5.651
165,5.657
166,5.663
167,5.669
168,5.728
169,5.749
170,5.805
171,5.825
172,5.831
173,5.836
174,5.893
175,5.916
176,5.922
177,5.927
178,5.936
179,5.945
180,6.028
181,6.052
182,6.125
183,6.147
184,6.153
185,6.158
186,6.164
187,6.228
188,6.248
189,6.303
190,6.324
191,6.330
192,6.336
193,6.342
194,6.407
195,6.428
196,6.485
197,6.506
198,6.514
199,6.523
200,6.537
201,6.620
202,6.646
203,6.714
204,6.734
205,6.740
206,6.745
207,6.752
208,6.815
209,6.835
210,6.896
211,6.901
212,6.909
213,6.915
214,6.922
215,6.928
216,6.934
217,7.002
218,7.024
219,7.085
220,7.114
221,7.124
222,7.135
223,7.219
224,7.253
225,7.262
226,7.271
227,7.332
228,7.337
229,7.343
230,7.348
231,7.354
232,7.362
233,7.377
234,7.389
235,7.393
236,7.425
237,7.441
238,7.495
239,7.514
240,7.571
241,7.576
242,7.582
243,7.588
244,7.593
245,7.599
246,7.607
247,7.621
248,7.639
249,7.645
250,7.696
251,7.720
252,7.791
253,7.815
254,7.947
255,8.098
256,8.174
257,8.189
258,8.194
259,8.205
260,8.210
261,8.215
262,8.300
263,8.325
264,8.511
265,8.543
266,8.551
267,8.615
268,8.689
269,8.708
270,8.769
271,8.786
272,8.792
273,8.797
274,8.860
275,8.894
276,8.979
277,9.008
278,9.082
279,9.103
280,9.165
281,9.187
282,9.194
283,9.273
284,9.294
285,9.300
286,9.306
287,9.313
288,9.379
289,9.397
290,9.403
291,9.416
292,9.422
293,9.428
294,9.433
295,9.506
296,9.677
297,9.715
298,9.723
299,9.732
300,9.741
301,9.805
302,9.890
303,9.973
304,9.996
305,10.056
306,10.078
307,10.143
308,10.168
309,10.250
310,10.280
311,10.289
312,10.371
313,10.392
314,10.458
315,10.477
316,10.543
317,10.571
318,10.577
319,10.583
320,10.594
321,10.671
322,10.690
323,10.695
324,10.758
325,10.783
326,10.794
327,10.873
328,10.904
329,10.920
330,10.952
331,10.958
332,10.969
333,11.044
334,11.062
335,11.068
336,11.129
337,11.150
338,11.154
339,11.211
340,11.231
341,11.237
342,11.243
343,11.253
344,11.274
345,11.285
346,11.305
347,11.311
348,11.316
349,11.332
350,11.365
351,11.375
352,11.458
353,11.494
354,11.550
355,11.571
356,11.577
357,11.640
358,11.664
359,11.724
360,11.749
361,11.820
362,11.843
363,11.850
364,11.914
365,11.938
366,11.949
367,12.032
368,12.065
369,12.140
370,12.161
371,12.168
372,12.235
373,12.255
374,12.261
375,12.271
376,12.345
377,12.364
378,12.369
379,12.435
380,12.453
381,12.520
382,12.548
383,12.557
384,12.566
385,12.655
386,12.745
387,12.763
388,12.833
389,12.855
390,12.912
391,12.933
392,12.939
393,12.944
394,12.950
395,12.956
396,12.962
397,12.972
398,13.058
399,13.077
400,13.082
401,13.169
402,13.197
403,13.207
404,13.293
405,13.316
406,13.323
407,13.390
408,13.407
409,13.413
410,13.480
411,13.500
412,13.505
413,13.511
414,13.581
415,13.601
416,13.607
417,13.676
418,13.694
419,13.700
420,13.788
421,13.817
422,13.826
423,13.899
424,13.927
425,13.988
426,14.008
427,14.069
428,14.088
429,14.094
430,14.099
431,14.169
432,14.191
433,14.196
434,14.263
435,14.283
436,14.288
437,14.299
438,14.399
439,14.427
440,14.436
441,14.516
442,14.539
443,14.601
444,14.620
445,14.626
446,14.632
447,14.642
448,14.730
449,14.749
450,14.755
451,14.824
452,14.843
453,14.848
454,14.917
455,14.946
456,14.956
457,15.047
458,15.070
459,15.079
460,15.158
461,15.181
462,15.186
463,15.192
464,15.265
465,15.286
466,15.291
467,15.297
468,15.365
469,15.384
470,15.391
471,15.459
472,15.480
473,15.486
474,15.566
475,15.590
476,15.600
477,15.690
478,15.718
479,15.727
480,15.797
481,15.820
482,15.826
483,15.884
484,15.904
485,15.910
486,15.920
487,15.940
488,16.002
489,16.023
490,16.086
491,16.106
492,16.112
493,16.116
494,16.206
495,16.233
496,16.241
497,16.329
498,16.352
499,16.358
500,16.365
501,16.429
502,16.454
503,16.475
504,16.480
505,16.491
506,16.512
507,16.518
508,16.583
509,16.603
510,16.666
511,16.687
512,16.692
513,16.775
514,16.804
515,16.883
516,16.908
517,16.979
518,16.999
519,17.068
520,17.089
521,17.095
522,17.106
523,17.189
524,17.210
525,17.216
526,17.284
527,17.302
528,17.308
529,17.389
530,17.419
531,17.429
532,17.505
533,17.529
534,17.534
535,17.603
536,17.626
537,17.632
538,17.699
539,17.719
540,17.726
541,17.732
542,17.800
543,17.821
544,17.827
545,17.899
546,17.920
547,17.934
548,18.023
549,18.121
550,18.145
551,18.151
552,18.218
553,18.237
554,18.244
555,18.303
556,18.323
557,18.329
558,18.390
559,18.414
560,18.474
561,18.496
562,18.578
563,18.610
564,18.703
565,18.734
566,18.740
567,18.814
568,18.895
569,18.913
570,18.919
571,18.983
572,19.004
573,19.010
574,19.067
575,19.087
576,19.093
577,19.104
578,19.130
579,19.151
580,19.161
581,19.178
582,19.213
583,19.223
584,19.302
585,19.326
586,19.331
587,19.337
588,19.397
589,19.417
590,19.491
591,19.515
592,19.521
593,19.597
594,19.620
595,19.626
596,19.696
597,19.718
598,19.727
599,19.756
600,19.766
601,19.865
602,19.895
603,19.908
604,19.978
605,19.998
606,20.004
607,20.009
608,20.074
609,20.093
610,20.099
611,20.156
612,20.172
613,20.178
