n,seconds
726,142.301
727,142.587
728,142.752
729,143.083
730,143.152
731,143.362
732,143.668
733,143.757
734,143.922
735,144.184
736,144.275
737,144.471
738,144.847
739,145.172
740,145.239
741,145.405
742,145.737
743,145.927
744,146.215
745,146.310
746,146.505
747,146.774
748,146.843
749,146.915
750,147.137
751,147.414
752,147.492
753,147.689
754,148.003
755,148.073
756,148.241
757,148.675
758,148.954
759,149.047
760,149.261
761,149.624
762,149.968
763,150.041
764,150.210
765,150.524
766,150.611
767,150.682
768,150.849
769,151.150
770,151.240
771,151.422
772,151.695
773,151.771
774,151.988
775,152.259
776,152.446
777,152.771
778,152.846
779,153.011
780,153.440
781,153.831
782,154.133
783,154.205
784,154.375
785,154.708
786,154.781
787,154.854
788,155.029
789,155.369
790,155.443
791,155.615
792,155.923
793,156.112
794,156.392
795,156.465
796,156.687
797,156.978
798,157.054
799,157.238
800,157.559
801,157.632
802,157.804
803,158.236
804,158.510
805,158.582
806,158.801
807,159.081
808,159.258
809,159.605
810,159.681
811,159.850
812,160.184
813,160.256
814,160.331
815,160.504
816,160.819
817,160.910
818,161.084
819,161.359
820,161.446
821,161.648
822,161.920
823,162.103
824,162.411
825,162.574
826,162.907
827,163.077
828,163.346
829,163.557
830,163.820
831,163.891
832,164.067
833,164.382
834,164.546
835,164.863
836,164.942
837,165.012
838,165.083
839,165.246
840,165.660
841,165.926
842,166.119
843,166.420
844,166.583
845,166.915
846,166.983
847,167.147
848,167.447
849,167.535
850,167.605
851,167.768
852,168.061
853,168.153
854,168.334
855,168.623
856,168.832
857,169.106
858,169.177
859,169.354
860,169.674
861,169.745
862,169.815
863,169.889
864,170.081
865,170.393
866,170.464
867,170.630
868,170.959
869,171.031
870,171.197
871,171.536
872,171.616
873,171.773
874,172.051
875,172.146
876,172.240
877,172.421
878,172.687
879,172.898
880,173.166
881,173.238
882,173.310
883,173.515
884,173.800
885,173.870
886,174.041
887,174.371
888,174.443
889,174.512
890,174.678
891,175.011
892,175.175
893,175.462
894,175.557
895,175.650
896,175.822
897,176.090
898,176.170
899,176.382
900,176.645
901,176.717
902,176.916
903,177.218
904,177.288
905,177.455
906,177.788
907,177.963
908,178.238
909,178.339
910,178.527
911,178.895
912,179.213
913,179.284
914,179.449
915,179.777
916,179.846
917,179.918
918,180.086
919,180.398
920,180.480
921,180.650
922,180.924
923,181.022
924,181.204
925,181.569
926,181.883
927,181.953
928,182.021
929,182.185
930,182.511
931,182.582
932,182.745
933,183.068
934,183.138
935,183.302
936,183.583
937,183.785
938,184.053
939,184.225
940,184.541
941,184.709
942,185.037
943,185.208
944,185.474
945,185.554
946,185.757
947,186.022
948,186.192
949,186.511
950,186.579
951,186.741
952,187.163
953,187.425
954,187.496
955,187.590
956,187.779
957,188.044
958,188.114
959,188.320
960,188.596
961,188.676
962,188.754
963,188.828
964,189.060
965,189.441
966,189.773
967,189.939
968,190.210
969,190.421
970,190.691
971,190.760
972,190.929
973,191.247
974,191.317
975,191.386
976,191.549
977,191.878
978,191.948
979,192.108
980,192.416
981,192.595
982,192.862
983,192.933
984,193.146
985,193.407
986,193.476
987,193.545
988,193.615
989,193.831
990,194.115
991,194.187
992,194.364
993,194.693
994,194.766
995,194.936
996,195.263
997,195.336
998,195.505
999,195.796
1000,195.893
1001,195.987
1002,196.154
1003,196.430
1004,196.689
1005,196.974
1006,197.050
1007,197.126
1008,197.339
1009,197.633
1010,197.705
1011,197.879
1012,198.226
1013,198.301
1014,198.374
1015,198.550
1016,198.893
1017,199.073
1018,199.368
1019,199.471
1020,199.564
1021,199.754
1022,200.036
1023,200.112
1024,200.332
1025,200.620
1026,200.698
1027,200.902
1028,201.221
1029,201.297
1030,201.473
1031,201.820
1032,202.000
1033,202.317
1034,202.410
1035,202.591
1036,202.986
1037,203.308
1038,203.380
1039,203.552
1040,203.897
1041,203.972
1042,204.046
1043,204.220
1044,204.559
1045,204.637
1046,204.851
1047,204.918
1048,204.986
1049,205.163
1050,205.473
1051,205.537
1052,205.600
1053,205.664
1054,205.894
1055,205.987
1056,206.075
1057,206.139
1058,206.205
1059,206.273
1060,206.434
1061,206.867
1062,207.146
1063,207.221
1064,207.311
1065,207.523
1066,207.887
1067,208.418
1068,208.917
1069,209.189
1070,209.373
1071,209.680
1072,209.748
1073,209.927
1074,210.275
1075,210.352
1076,210.534
1077,210.867
1078,210.950
1079,211.030
1080,211.110
1081,211.188
1082,211.353
1083,211.669
1084,211.872
1085,211.940
1086,212.009
1087,212.072
1088,212.157
1089,212.357
1090,212.743
1091,212.848
1092,212.943
1093,213.026
1094,213.105
1095,213.184
1096,213.260
1097,213.336
1098,213.413
1099,213.493
1100,213.585
1101,213.685
1102,213.777
1103,213.853
1104,213.930
1105,214.006
1106,214.080
1107,214.157
1108,214.339
1109,214.733
1110,215.041
1111,215.131
1112,215.304
1113,215.577
1114,215.674
1115,215.866
1116,216.130
1117,216.324
1118,216.638
1119,216.712
1120,216.877
1121,217.202
1122,217.369
1123,217.670
1124,217.866
1125,218.130
1126,218.198
1127,218.404
1128,218.703
1129,218.872
1130,219.207
1131,219.377
1132,219.659
1133,219.873
1134,220.133
1135,220.200
1136,220.269
1137,220.338
1138,220.434
1139,220.635
1140,220.898
1141,220.966
1142,221.169
1143,221.455
1144,221.616
1145,221.942
