n,seconds
1,0.000
2,0.005
3,0.265
4,0.346
5,0.410
6,0.425
7,0.449
8,0.462
9,0.481
10,0.495
11,0.524
12,0.540
13,0.546
14,0.551
15,0.576
16,0.589
17,0.613
18,0.627
19,0.633
20,0.677
21,0.725
22,0.738
23,0.762
24,0.777
25,0.784
26,0.835
27,0.888
28,0.906
29,0.948
30,0.963
31,0.989
32,1.024
33,1.040
34,1.047
35,1.053
36,1.076
37,1.089
38,1.126
39,1.159
40,1.166
41,1.173
42,1.180
43,1.186
44,1.194
45,1.201
46,1.208
47,1.215
48,1.222
49,1.230
50,1.239
51,1.247
52,1.255
53,1.263
54,1.271
55,1.299
56,1.347
57,1.379
58,1.389
59,1.403
60,1.437
61,1.449
62,1.482
63,1.522
64,1.546
65,1.554
66,1.560
67,1.590
68,1.610
69,1.637
70,1.658
71,1.686
72,1.707
73,1.736
74,1.757
75,1.783
76,1.802
77,1.831
78,1.850
79,1.883
80,1.920
81,1.927
82,1.945
83,1.976
84,2.025
85,2.051
86,2.089
87,2.110
88,2.140
89,2.160
90,2.188
91,2.211
92,2.241
93,2.266
94,2.296
95,2.319
96,2.347
97,2.370
98,2.401
99,2.430
100,2.474
101,2.500
102,2.537
103,2.564
104,2.597
105,2.613
106,2.618
107,2.630
108,2.636
109,2.668
110,2.684
111,2.718
112,2.723
113,2.729
114,2.736
115,2.743
116,2.750
117,2.757
118,2.763
119,2.770
120,2.776
121,2.782
122,2.788
123,2.795
124,2.801
125,2.808
126,2.838
127,2.881
128,2.937
129,2.989
130,3.015
131,3.026
132,3.068
133,3.094
134,3.104
135,3.128
136,3.138
137,3.162
138,3.191
139,3.215
140,3.222
141,3.242
142,3.265
143,3.289
144,3.312
145,3.351
146,3.381
147,3.386
148,3.393
149,3.400
150,3.405
151,3.413
152,3.422
153,3.464
154,3.491
155,3.501
156,3.509
157,3.520
158,3.557
159,3.584
160,3.590
161,3.597
162,3.635
163,3.664
164,3.673
165,3.680
166,3.687
167,3.693
168,3.725
169,3.749
170,3.779
171,3.803
172,3.810
173,3.817
174,3.850
175,3.878
176,3.885
177,3.892
178,3.899
179,3.905
180,3.931
181,3.963
182,4.009
183,4.034
184,4.043
185,4.052
186,4.064
187,4.094
188,4.115
189,4.142
190,4.161
191,4.166
192,4.172
193,4.178
194,4.198
195,4.217
196,4.244
197,4.262
198,4.268
199,4.274
200,4.281
201,4.302
202,4.321
203,4.353
204,4.376
205,4.382
206,4.388
207,4.394
208,4.422
209,4.453
210,4.502
211,4.508
212,4.520
213,4.530
214,4.538
215,4.547
216,4.557
217,4.581
218,4.604
219,4.635
220,4.661
221,4.667
222,4.672
223,4.701
224,4.724
225,4.731
226,4.737
227,4.769
228,4.774
229,4.780
230,4.785
231,4.791
232,4.799
233,4.814
234,4.827
235,4.832
236,4.852
237,4.867
238,4.902
239,4.937
240,4.973
241,4.980
242,4.988
243,4.997
244,5.004
245,5.014
246,5.024
247,5.040
248,5.051
249,5.055
250,5.076
251,5.090
252,5.115
253,5.137
254,5.190
255,5.255
256,5.298
257,5.315
258,5.318
259,5.329
260,5.335
261,5.345
262,5.393
263,5.412
264,5.486
265,5.514
266,5.522
267,5.552
268,5.594
269,5.617
270,5.646
271,5.666
272,5.672
273,5.678
274,5.710
275,5.733
276,5.742
277,5.763
278,5.791
279,5.829
280,5.859
281,5.883
282,5.893
283,5.940
284,5.966
285,5.975
286,5.985
287,5.993
288,6.022
289,6.037
290,6.042
291,6.055
292,6.060
293,6.066
294,6.071
295,6.099
296,6.153
297,6.183
298,6.191
299,6.199
300,6.206
301,6.237
302,6.284
303,6.344
304,6.385
305,6.424
306,6.461
307,6.492
308,6.519
309,6.546
310,6.567
311,6.573
312,6.604
313,6.624
314,6.654
315,6.675
316,6.705
317,6.725
318,6.731
319,6.737
320,6.747
321,6.790
322,6.820
323,6.830
324,6.877
325,6.905
326,6.914
327,6.954
328,6.975
329,6.986
330,7.007
331,7.013
332,7.024
333,7.069
334,7.090
335,7.096
336,7.128
337,7.150
338,7.158
339,7.191
340,7.213
341,7.219
342,7.225
343,7.235
344,7.256
345,7.266
346,7.287
347,7.296
348,7.306
349,7.324
350,7.352
351,7.362
352,7.404
353,7.441
354,7.467
355,7.487
356,7.492
357,7.524
358,7.547
359,7.557
360,7.577
361,7.609
362,7.631
363,7.638
364,7.666
365,7.685
366,7.690
367,7.720
368,7.744
369,7.782
370,7.812
371,7.823
372,7.861
373,7.887
374,7.894
375,7.910
376,7.958
377,7.977
378,7.983
379,8.011
380,8.031
381,8.060
382,8.081
383,8.086
384,8.092
385,8.121
386,8.164
387,8.184
388,8.216
389,8.241
390,8.280
391,8.308
392,8.317
393,8.326
394,8.333
395,8.341
396,8.350
397,8.364
398,8.414
399,8.433
400,8.439
401,8.468
402,8.488
403,8.493
404,8.522
405,8.543
406,8.549
407,8.579
408,8.600
409,8.607
410,8.638
411,8.659
412,8.665
413,8.671
414,8.706
415,8.737
416,8.747
417,8.790
418,8.817
419,8.826
420,8.864
421,8.884
422,8.889
423,8.915
424,8.935
425,8.963
426,8.983
427,9.012
428,9.032
429,9.038
430,9.044
431,9.072
432,9.092
433,9.098
434,9.126
435,9.145
436,9.152
437,9.169
438,9.234
439,9.259
440,9.268
441,9.311
442,9.333
443,9.362
444,9.382
445,9.389
446,9.394
447,9.404
448,9.447
449,9.468
450,9.474
451,9.504
452,9.524
453,9.530
454,9.558
455,9.578
456,9.583
457,9.611
458,9.631
459,9.641
460,9.690
461,9.719
462,9.725
463,9.734
464,9.775
465,9.795
466,9.802
467,9.808
468,9.836
469,9.855
470,9.861
471,9.890
472,9.911
473,9.917
474,9.946
475,9.965
476,9.971
477,10.000
478,10.021
479,10.027
480,10.056
481,10.077
482,10.084
483,10.127
484,10.158
485,10.167
486,10.181
487,10.208
488,10.247
489,10.267
490,10.295
491,10.318
492,10.324
493,10.330
494,10.357
495,10.377
496,10.383
497,10.414
498,10.437
499,10.443
500,10.449
501,10.478
502,10.502
503,10.522
504,10.527
505,10.536
506,10.562
507,10.572
508,10.616
509,10.648
510,10.690
511,10.715
512,10.722
513,10.749
514,10.772
515,10.783
516,10.804
517,10.834
518,10.857
519,10.887
520,10.910
521,10.916
522,10.926
523,10.971
524,10.995
525,11.001
526,11.028
527,11.058
528,11.067
529,11.112
530,11.138
531,11.147
532,11.188
533,11.211
534,11.217
535,11.249
536,11.272
537,11.278
538,11.307
539,11.328
540,11.333
541,11.339
542,11.371
543,11.389
544,11.395
545,11.426
546,11.448
547,11.455
548,11.482
549,11.535
550,11.564
551,11.573
552,11.614
553,11.641
554,11.651
555,11.682
556,11.701
557,11.707
558,11.735
559,11.756
560,11.765
561,11.786
562,11.813
563,11.834
564,11.864
565,11.885
566,11.891
567,11.919
568,11.960
569,11.981
570,11.991
571,12.035
572,12.064
573,12.073
574,12.114
575,12.141
576,12.148
577,12.158
578,12.183
579,12.203
580,12.209
581,12.219
582,12.237
583,12.243
584,12.272
585,12.293
586,12.297
587,12.303
588,12.331
589,12.351
590,12.381
591,12.405
592,12.412
593,12.442
594,12.469
595,12.479
596,12.526
597,12.554
598,12.571
599,12.600
600,12.611
601,12.647
602,12.670
603,12.678
604,12.708
605,12.730
606,12.737
607,12.742
608,12.773
609,12.795
610,12.801
611,12.829
612,12.845
613,12.850
