n,seconds
447,1.048
448,1.050
449,1.053
450,1.055
451,1.059
452,1.059
453,1.061
454,1.065
455,1.066
456,1.067
457,1.070
458,1.075
459,1.076
460,1.078
461,1.083
462,1.088
463,1.089
464,1.090
465,1.091
466,1.091
467,1.092
468,1.094
469,1.098
470,1.099
471,1.101
472,1.105
473,1.105
474,1.107
475,1.111
476,1.112
477,1.113
478,1.115
479,1.119
480,1.120
481,1.122
482,1.126
483,1.126
484,1.128
485,1.132
486,1.137
487,1.142
488,1.143
489,1.144
490,1.148
491,1.152
492,1.153
493,1.155
494,1.159
495,1.161
496,1.165
497,1.167
498,1.171
499,1.171
500,1.173
501,1.177
502,1.178
503,1.179
504,1.181
505,1.185
506,1.186
507,1.188
508,1.192
509,1.192
510,1.194
511,1.198
512,1.199
513,1.199
514,1.201
515,1.205
516,1.206
517,1.208
518,1.212
519,1.212
520,1.214
521,1.218
522,1.223
523,1.228
524,1.229
525,1.230
526,1.231
527,1.236
528,1.240
529,1.241
530,1.243
531,1.246
532,1.248
533,1.251
534,1.253
535,1.256
536,1.257
537,1.258
538,1.258
539,1.259
540,1.259
541,1.260
542,1.263
543,1.268
544,1.274
545,1.279
546,1.284
547,1.290
548,1.295
549,1.298
550,1.299
551,1.302
552,1.306
553,1.307
554,1.308
555,1.309
556,1.313
557,1.316
558,1.321
559,1.324
560,1.328
561,1.332
562,1.335
563,1.339
564,1.342
565,1.345
566,1.348
567,1.351
568,1.351
569,1.357
570,1.362
571,1.364
572,1.365
573,1.366
574,1.370
575,1.373
576,1.374
577,1.375
578,1.378
579,1.382
580,1.383
581,1.387
582,1.391
583,1.392
584,1.396
585,1.399
586,1.401
587,1.406
588,1.406
589,1.408
590,1.411
591,1.411
592,1.415
593,1.418
594,1.419
595,1.422
596,1.426
597,1.427
598,1.431
599,1.435
600,1.436
601,1.440
602,1.443
603,1.444
604,1.448
605,1.452
606,1.453
607,1.455
608,1.459
609,1.461
610,1.463
611,1.464
612,1.468
613,1.472
614,1.473
615,1.474
616,1.474
617,1.475
618,1.480
619,1.483
620,1.484
621,1.485
622,1.489
623,1.493
624,1.493
625,1.497
626,1.500
627,1.501
628,1.503
629,1.507
630,1.509
631,1.512
632,1.512
633,1.518
634,1.525
635,1.525
636,1.525
637,1.525
638,1.531
639,1.535
640,1.536
641,1.537
642,1.538
643,1.544
644,1.548
645,1.549
646,1.551
647,1.555
648,1.560
649,1.565
650,1.566
651,1.568
652,1.571
653,1.572
654,1.573
655,1.573
656,1.574
657,1.575
658,1.575
659,1.579
660,1.586
661,1.593
662,1.600
663,1.608
664,1.621
665,1.626
666,1.631
667,1.635
668,1.640
669,1.645
670,1.646
671,1.647
672,1.648
673,1.654
674,1.658
675,1.665
676,1.669
677,1.670
678,1.677
679,1.682
680,1.687
681,1.690
682,1.697
683,1.705
684,1.706
685,1.707
686,1.707
687,1.708
688,1.715
689,1.721
690,1.727
691,1.731
692,1.731
693,1.736
694,1.739
695,1.742
696,1.746
697,1.747
698,1.748
699,1.752
700,1.753
701,1.757
702,1.761
703,1.762
704,1.763
705,1.765
706,1.769
707,1.770
708,1.774
709,1.779
710,1.784
711,1.788
712,1.795
713,1.799
714,1.809
715,1.810
716,1.811
717,1.813
718,1.814
719,1.823
720,1.835
721,1.839
722,1.840
723,1.845
724,1.846
725,1.847
726,1.848
727,1.849
728,1.851
729,1.854
730,1.855
731,1.860
732,1.864
733,1.865
734,1.867
735,1.872
736,1.876
737,1.877
738,1.878
739,1.879
740,1.880
741,1.881
742,1.887
743,1.892
744,1.892
745,1.900
746,1.904
747,1.909
748,1.913
749,1.922
750,1.931
751,1.932
752,1.933
753,1.935
754,1.940
755,1.941
756,1.951
757,1.958
758,1.959
759,1.965
760,1.970
761,1.972
762,1.977
763,1.978
764,1.990
765,1.997
766,1.998
767,2.003
768,2.006
769,2.007
770,2.008
771,2.011
772,2.015
773,2.018
774,2.019
775,2.020
776,2.021
777,2.021
778,2.025
779,2.029
780,2.029
781,2.033
782,2.036
783,2.038
784,2.040
785,2.043
786,2.045
787,2.048
788,2.051
789,2.051
790,2.060
791,2.065
792,2.066
793,2.071
794,2.074
795,2.075
796,2.076
797,2.079
798,2.081
799,2.084
800,2.088
801,2.091
802,2.092
803,2.093
804,2.094
805,2.095
806,2.100
807,2.104
808,2.104
809,2.105
810,2.108
811,2.112
812,2.112
813,2.113
814,2.114
815,2.114
816,2.115
817,2.116
818,2.118
819,2.123
820,2.128
821,2.133
822,2.137
823,2.140
824,2.143
825,2.147
826,2.149
827,2.153
828,2.156
829,2.160
830,2.163
831,2.165
832,2.168
833,2.169
834,2.170
835,2.173
836,2.174
837,2.174
838,2.177
839,2.181
840,2.181
841,2.184
842,2.187
843,2.188
844,2.190
845,2.193
846,2.194
847,2.195
848,2.198
849,2.199
850,2.201
851,2.204
852,2.205
853,2.208
854,2.211
855,2.214
856,2.215
857,2.218
858,2.221
859,2.222
860,2.224
861,2.227
862,2.229
863,2.232
864,2.235
865,2.237
866,2.238
867,2.239
868,2.242
869,2.243
870,2.246
871,2.247
872,2.248
873,2.251
874,2.254
875,2.255
876,2.257
877,2.260
878,2.261
879,2.262
880,2.265
881,2.268
882,2.269
883,2.270
884,2.270
885,2.274
886,2.277
887,2.278
888,2.282
889,2.285
890,2.287
891,2.290
892,2.292
893,2.295
894,2.297
895,2.300
896,2.301
897,2.302
898,2.305
899,2.306
900,2.309
901,2.310
902,2.314
903,2.318
904,2.322
905,2.324
906,2.327
907,2.328
908,2.328
909,2.330
910,2.333
911,2.334
912,2.335
913,2.336
914,2.339
915,2.340
916,2.344
917,2.348
918,2.349
919,2.350
920,2.351
921,2.353
922,2.356
923,2.357
924,2.358
925,2.362
926,2.365
927,2.366
928,2.366
929,2.370
930,2.373
931,2.374
932,2.375
933,2.375
934,2.376
935,2.377
936,2.377
937,2.380
938,2.386
939,2.391
940,2.396
941,2.401
942,2.407
943,2.412
944,2.415
945,2.416
946,2.419
947,2.422
948,2.428
949,2.432
950,2.433
951,2.438
952,2.441
953,2.445
954,2.448
955,2.452
956,2.455
957,2.457
958,2.460
959,2.461
960,2.467
961,2.472
962,2.473
963,2.474
964,2.475
965,2.479
966,2.482
967,2.483
968,2.484
969,2.487
970,2.491
971,2.492
972,2.494
973,2.497
974,2.499
975,2.502
976,2.503
977,2.505
978,2.508
979,2.510
980,2.514
981,2.514
982,2.516
983,2.519
984,2.521
985,2.524
986,2.525
987,2.525
988,2.529
989,2.532
990,2.533
991,2.536
992,2.539
993,2.540
994,2.541
995,2.544
996,2.545
997,2.550
998,2.553
999,2.554
1000,2.558
1001,2.562
1002,2.564
1003,2.567
1004,2.568
1005,2.571
1006,2.574
1007,2.575
1008,2.578
1009,2.581
1010,2.583
1011,2.586
1012,2.587
1013,2.588
1014,2.591
1015,2.595
1016,2.598
1017,2.599
1018,2.600
1019,2.603
1020,2.606
1021,2.607
1022,2.611
1023,2.615
1024,2.616
1025,2.620
1026,2.623
1027,2.626
1028,2.632
1029,2.635
1030,2.636
1031,2.637
1032,2.640
1033,2.644
1034,2.645
1035,2.648
1036,2.651
1037,2.653
1038,2.657
1039,2.657
1040,2.664
1041,2.669
1042,2.670
1043,2.671
1044,2.672
1045,2.677
1046,2.680
1047,2.681
1048,2.682
1049,2.683
1050,2.686
1051,2.690
1052,2.691
1053,2.693
1054,2.697
1055,2.698
1056,2.701
1057,2.703
1058,2.706
1059,2.707
1060,2.708
1061,2.708
1062,2.709
1063,2.710
1064,2.710
1065,2.713
1066,2.718
1067,2.723
1068,2.728
1069,2.732
1070,2.736
1071,2.739
1072,2.743
1073,2.748
1074,2.752
1075,2.753
1076,2.758
1077,2.762
1078,2.765
1079,2.769
1080,2.771
1081,2.775
1082,2.776
1083,2.777
1084,2.781
1085,2.781
1086,2.782
1087,2.785
1088,2.789
1089,2.790
1090,2.792
1091,2.795
1092,2.795
1093,2.797
1094,2.800
1095,2.800
1096,2.801
1097,2.804
1098,2.805
1099,2.807
1100,2.811
1101,2.813
1102,2.816
1103,2.818
1104,2.821
1105,2.822
1106,2.825
1107,2.828
1108,2.829
1109,2.832
1110,2.835
1111,2.837
1112,2.840
1113,2.842
1114,2.846
1115,2.847
1116,2.848
1117,2.849
1118,2.853
1119,2.854
1120,2.857
1121,2.860
1122,2.864
1123,2.865
1124,2.866
1125,2.867
1126,2.869
1127,2.872
1128,2.873
1129,2.875
1130,2.879
1131,2.881
1132,2.884
1133,2.886
1134,2.889
1135,2.892
1136,2.895
1137,2.896
1138,2.896
1139,2.897
1140,2.899
1141,2.902
1142,2.903
1143,2.906
1144,2.907
1145,2.911
1146,2.915
1147,2.920
1148,2.921
1149,2.922
1150,2.923
1151,2.925
1152,2.929
1153,2.930
1154,2.930
1155,2.933
1156,2.936
1157,2.937
1158,2.941
1159,2.947
1160,2.953
1161,2.959
1162,2.965
1163,2.971
1164,2.977
1165,2.981
1166,2.981
1167,2.985
1168,2.988
1169,2.992
1170,2.996
1171,2.997
1172,2.998
1173,2.998
1174,2.999
1175,2.999
1176,3.000
1177,3.003
1178,3.007
1179,3.010
1180,3.014
1181,3.017
1182,3.020
1183,3.023
1184,3.027
1185,3.032
1186,3.036
1187,3.037
1188,3.043
1189,3.048
1190,3.049
1191,3.053
1192,3.057
1193,3.062
1194,3.066
1195,3.068
1196,3.072
1197,3.073
1198,3.075
1199,3.079
1200,3.080
1201,3.081
1202,3.081
1203,3.085
1204,3.089
1205,3.090
1206,3.093
1207,3.097
1208,3.098
1209,3.102
1210,3.104
1211,3.108
1212,3.109
1213,3.110
1214,3.114
1215,3.118
1216,3.118
1217,3.121
1218,3.126
1219,3.128
1220,3.132
1221,3.134
1222,3.138
1223,3.139
1224,3.141
1225,3.144
1226,3.146
1227,3.151
1228,3.151
1229,3.152
1230,3.156
1231,3.160
1232,3.161
1233,3.166
1234,3.171
1235,3.172
1236,3.172
1237,3.176
1238,3.181
1239,3.181
1240,3.186
1241,3.191
1242,3.192
1243,3.197
1244,3.201
1245,3.203
1246,3.208
1247,3.208
1248,3.213
1249,3.217
1250,3.217
1251,3.220
1252,3.224
1253,3.226
1254,3.231
1255,3.232
1256,3.233
1257,3.237
1258,3.238
1259,3.242
1260,3.243
1261,3.248
1262,3.252
1263,3.253
1264,3.255
1265,3.259
1266,3.259
1267,3.261
1268,3.263
1269,3.264
1270,3.264
1271,3.266
1272,3.270
1273,3.270
1274,3.271
1275,3.274
1276,3.277
1277,3.278
1278,3.280
1279,3.283
1280,3.285
1281,3.292
1282,3.293
1283,3.294
1284,3.299
1285,3.304
1286,3.310
1287,3.310
1288,3.311
1289,3.316
1290,3.322
1291,3.323
1292,3.330
1293,3.335
1294,3.336
1295,3.342
1296,3.348
1297,3.354
1298,3.361
1299,3.367
1300,3.368
1301,3.368
1302,3.369
1303,3.375
1304,3.380
1305,3.381
1306,3.384
1307,3.391
1308,3.394
1309,3.400
1310,3.401
1311,3.402
1312,3.402
1313,3.403
1314,3.404
1315,3.404
1316,3.408
1317,3.412
1318,3.416
1319,3.421
1320,3.427
1321,3.433
1322,3.434
1323,3.442
1324,3.447
1325,3.453
1326,3.458
1327,3.463
1328,3.468
1329,3.470
1330,3.476
1331,3.477
1332,3.487
1333,3.494
1334,3.494
1335,3.495
1336,3.496
1337,3.501
1338,3.507
1339,3.507
1340,3.508
1341,3.513
1342,3.518
1343,3.519
1344,3.522
1345,3.528
1346,3.530
1347,3.536
1348,3.538
1349,3.544
1350,3.544
1351,3.546
1352,3.550
1353,3.552
1354,3.559
1355,3.560
1356,3.561
1357,3.567
1358,3.572
1359,3.573
1360,3.576
1361,3.582
1362,3.583
1363,3.585
1364,3.590
1365,3.590
1366,3.598
1367,3.604
1368,3.605
1369,3.609
1370,3.615
1371,3.618
1372,3.622
1373,3.623
1374,3.628
1375,3.633
1376,3.633
1377,3.636
1378,3.641
1379,3.643
1380,3.650
1381,3.650
1382,3.652
1383,3.656
1384,3.661
1385,3.666
1386,3.667
1387,3.667
1388,3.672
1389,3.677
1390,3.678
1391,3.685
1392,3.690
1393,3.691
1394,3.696
1395,3.701
1396,3.707
1397,3.714
1398,3.720
1399,3.721
1400,3.722
1401,3.729
1402,3.734
1403,3.735
1404,3.737
1405,3.744
1406,3.746
1407,3.754
1408,3.755
1409,3.756
1410,3.761
1411,3.770
1412,3.774
1413,3.775
1414,3.776
1415,3.777
1416,3.782
1417,3.786
1418,3.787
1419,3.788
1420,3.788
1421,3.793
1422,3.797
1423,3.798
1424,3.800
1425,3.806
1426,3.808
1427,3.812
1428,3.813
1429,3.817
1430,3.824
1431,3.832
1432,3.840
1433,3.844
1434,3.846
1435,3.851
1436,3.852
1437,3.852
1438,3.853
1439,3.854
1440,3.854
1441,3.855
1442,3.862
1443,3.867
1444,3.871
1445,3.872
1446,3.872
1447,3.873
1448,3.880
1449,3.885
1450,3.886
1451,3.894
1452,3.899
1453,3.900
1454,3.905
1455,3.909
1456,3.913
1457,3.914
1458,3.914
1459,3.915
1460,3.923
1461,3.928
1462,3.930
1463,3.930
1464,3.937
1465,3.941
1466,3.943
1467,3.947
1468,3.952
1469,3.957
1470,3.957
1471,3.958
1472,3.959
1473,3.960
1474,3.966
1475,3.971
1476,3.972
1477,3.978
1478,3.979
1479,3.980
1480,3.981
1481,3.982
1482,3.983
1483,3.989
1484,3.994
1485,4.001
1486,4.005
1487,4.006
1488,4.012
1489,4.016
1490,4.022
1491,4.023
1492,4.024
1493,4.025
1494,4.029
1495,4.034
1496,4.035
1497,4.036
1498,4.037
1499,4.038
1500,4.039
1501,4.039
1502,4.046
1503,4.050
1504,4.056
1505,4.062
1506,4.068
1507,4.072
1508,4.074
1509,4.078
1510,4.081
1511,4.086
1512,4.087
1513,4.088
1514,4.089
1515,4.093
1516,4.097
1517,4.098
1518,4.099
1519,4.099
1520,4.108
1521,4.114
1522,4.115
1523,4.122
1524,4.127
1525,4.132
1526,4.141
1527,4.145
1528,4.146
1529,4.148
1530,4.160
1531,4.166
1532,4.167
1533,4.169
1534,4.173
1535,4.177
1536,4.178
1537,4.186
1538,4.190
1539,4.191
1540,4.200
1541,4.205
1542,4.210
1543,4.211
1544,4.212
1545,4.213
1546,4.217
1547,4.219
1548,4.219
1549,4.220
1550,4.221
1551,4.222
1552,4.227
1553,4.231
1554,4.232
1555,4.233
1556,4.234
1557,4.235
1558,4.239
1559,4.252
1560,4.258
1561,4.259
1562,4.260
1563,4.267
1564,4.272
1565,4.272
1566,4.277
1567,4.281
1568,4.290
1569,4.296
1570,4.301
1571,4.302
1572,4.303
1573,4.306
1574,4.310
1575,4.311
1576,4.321
1577,4.327
1578,4.328
1579,4.338
1580,4.344
1581,4.346
1582,4.351
1583,4.355
1584,4.358
1585,4.363
1586,4.363
1587,4.364
1588,4.366
1589,4.371
1590,4.373
1591,4.377
1592,4.377
1593,4.380
1594,4.384
1595,4.386
1596,4.390
1597,4.391
1598,4.397
1599,4.401
1600,4.402
1601,4.406
1602,4.411
1603,4.412
1604,4.416
1605,4.420
1606,4.421
1607,4.431
1608,4.437
1609,4.438
1610,4.440
1611,4.444
1612,4.449
1613,4.449
1614,4.451
1615,4.456
1616,4.457
1617,4.466
1618,4.472
1619,4.474
1620,4.475
1621,4.480
1622,4.484
1623,4.485
1624,4.487
1625,4.492
1626,4.494
1627,4.498
1628,4.501
1629,4.505
1630,4.508
1631,4.512
1632,4.513
1633,4.514
1634,4.516
1635,4.521
1636,4.523
1637,4.528
1638,4.529
1639,4.530
1640,4.535
1641,4.537
1642,4.542
1643,4.543
1644,4.547
1645,4.552
1646,4.553
1647,4.557
1648,4.561
1649,4.562
1650,4.566
1651,4.571
1652,4.574
1653,4.579
1654,4.580
1655,4.581
1656,4.591
1657,4.598
1658,4.598
1659,4.600
1660,4.604
1661,4.609
1662,4.609
1663,4.612
1664,4.617
1665,4.617
1666,4.618
1667,4.627
1668,4.633
1669,4.634
1670,4.635
1671,4.639
1672,4.643
1673,4.644
1674,4.646
1675,4.651
1676,4.651
1677,4.654
1678,4.657
1679,4.658
1680,4.659
1681,4.659
1682,4.660
1683,4.661
1684,4.661
1685,4.669
1686,4.674
1687,4.681
1688,4.686
1689,4.693
1690,4.703
1691,4.708
1692,4.709
1693,4.709
1694,4.710
1695,4.711
1696,4.717
1697,4.722
1698,4.728
1699,4.730
1700,4.731
1701,4.732
1702,4.733
1703,4.739
1704,4.744
1705,4.751
1706,4.756
1707,4.762
1708,4.766
1709,4.770
1710,4.775
1711,4.777
1712,4.781
1713,4.782
1714,4.786
1715,4.790
1716,4.791
1717,4.792
1718,4.792
1719,4.796
1720,4.800
1721,4.801
1722,4.807
1723,4.810
1724,4.815
1725,4.822
1726,4.825
1727,4.826
1728,4.831
1729,4.835
1730,4.836
1731,4.843
1732,4.847
1733,4.848
1734,4.854
1735,4.860
1736,4.862
1737,4.868
1738,4.869
1739,4.874
1740,4.879
1741,4.889
1742,4.895
1743,4.896
1744,4.901
1745,4.907
1746,4.909
1747,4.915
1748,4.916
1749,4.922
1750,4.928
1751,4.929
1752,4.934
1753,4.940
1754,4.941
1755,4.946
1756,4.952
1757,4.953
1758,4.965
1759,4.972
1760,4.973
1761,4.974
1762,4.978
1763,4.984
1764,4.985
1765,4.987
1766,4.992
1767,4.995
1768,5.000
1769,5.002
1770,5.008
1771,5.010
1772,5.016
1773,5.017
1774,5.022
1775,5.026
1776,5.031
1777,5.036
1778,5.048
1779,5.051
1780,5.052
1781,5.057
1782,5.064
1783,5.065
1784,5.066
1785,5.070
1786,5.076
1787,5.077
1788,5.081
1789,5.087
1790,5.088
1791,5.092
1792,5.098
1793,5.101
1794,5.107
1795,5.108
1796,5.108
1797,5.121
1798,5.127
1799,5.129
1800,5.130
1801,5.135
1802,5.141
1803,5.142
1804,5.144
1805,5.150
1806,5.151
1807,5.152
1808,5.157
1809,5.157
1810,5.161
1811,5.167
1812,5.174
1813,5.180
1814,5.187
1815,5.191
1816,5.192
1817,5.196
1818,5.201
1819,5.205
1820,5.209
1821,5.210
1822,5.211
1823,5.211
1824,5.212
1825,5.213
1826,5.213
1827,5.216
1828,5.220
1829,5.224
1830,5.228
1831,5.231
1832,5.235
1833,5.242
1834,5.247
1835,5.248
1836,5.256
1837,5.260
1838,5.261
1839,5.267
1840,5.273
1841,5.278
1842,5.284
1843,5.286
1844,5.292
1845,5.293
1846,5.295
1847,5.299
1848,5.300
1849,5.301
1850,5.307
1851,5.314
1852,5.315
1853,5.318
1854,5.323
1855,5.323
1856,5.326
1857,5.329
1858,5.330
1859,5.330
1860,5.334
1861,5.338
1862,5.339
1863,5.341
1864,5.346
1865,5.348
1866,5.352
1867,5.353
1868,5.354
1869,5.358
1870,5.359
1871,5.363
1872,5.363
1873,5.364
1874,5.368
1875,5.372
1876,5.373
1877,5.377
1878,5.381
1879,5.382
1880,5.382
1881,5.386
1882,5.390
1883,5.391
1884,5.393
1885,5.397
1886,5.399
1887,5.403
1888,5.403
1889,5.404
1890,5.405
1891,5.405
1892,5.408
1893,5.412
1894,5.413
1895,5.418
1896,5.423
1897,5.424
1898,5.426
1899,5.430
1900,5.433
1901,5.436
1902,5.437
1903,5.438
1904,5.441
1905,5.443
1906,5.446
1907,5.447
1908,5.451
1909,5.455
1910,5.456
1911,5.458
1912,5.461
1913,5.462
1914,5.463
1915,5.466
1916,5.467
1917,5.467
1918,5.469
1919,5.474
1920,5.474
1921,5.475
1922,5.479
1923,5.482
1924,5.483
1925,5.485
1926,5.489
1927,5.491
1928,5.494
1929,5.494
1930,5.495
1931,5.499
1932,5.500
1933,5.503
1934,5.504
1935,5.505
1936,5.508
1937,5.509
1938,5.511
1939,5.514
1940,5.516
1941,5.520
1942,5.521
1943,5.521
1944,5.522
1945,5.526
1946,5.529
1947,5.530
1948,5.532
1949,5.535
1950,5.537
1951,5.541
1952,5.541
1953,5.542
1954,5.542
1955,5.543
1956,5.543
1957,5.544
1958,5.546
1959,5.550
1960,5.553
1961,5.556
1962,5.561
1963,5.565
1964,5.566
1965,5.571
1966,5.575
1967,5.579
1968,5.583
1969,5.586
1970,5.589
1971,5.591
1972,5.595
1973,5.596
1974,5.603
1975,5.607
1976,5.608
1977,5.609
1978,5.609
1979,5.614
1980,5.617
1981,5.617
1982,5.618
1983,5.622
1984,5.626
1985,5.626
1986,5.628
1987,5.632
1988,5.634
1989,5.637
1990,5.638
1991,5.639
1992,5.670
1993,5.670
1994,5.670
1995,5.670
1996,5.671
1997,5.671
1998,5.671
1999,5.671
2000,5.671
2001,5.674
2002,5.675
2003,5.676
2004,5.680
2005,5.680
2006,5.683
2007,5.686
2008,5.688
2009,5.691
2010,5.692
2011,5.692
2012,5.693
2013,5.694
2014,5.696
2015,5.702
2016,5.702
2017,5.704
2018,5.708
2019,5.709
2020,5.711
2021,5.714
2022,5.716
2023,5.720
2024,5.720
2025,5.722
2026,5.725
2027,5.726
2028,5.729
2029,5.730
2030,5.731
2031,5.734
2032,5.735
2033,5.737
2034,5.750
2035,5.750
2036,5.750
2037,5.750
2038,5.751
2039,5.752
2040,5.756
2041,5.757
2042,5.759
2043,5.763
2044,5.765
2045,5.768
2046,5.769
2047,5.770
2048,5.776
2049,5.781
2050,5.785
2051,5.786
2052,5.787
2053,5.788
2054,5.792
2055,5.796
2056,5.796
2057,5.797
2058,5.798
2059,5.802
2060,5.805
2061,5.806
2062,5.809
2063,5.812
2064,5.813
2065,5.816
2066,5.816
2067,5.817
2068,5.817
2069,5.818
2070,5.818
2071,5.819
2072,5.821
2073,5.825
2074,5.828
2075,5.835
2076,5.838
2077,5.839
2078,5.842
2079,5.844
2080,5.848
2081,5.851
2082,5.854
2083,5.857
2084,5.859
2085,5.862
2086,5.864
2087,5.867
2088,5.869
2089,5.872
2090,5.873
2091,5.876
2092,5.876
2093,5.879
2094,5.882
2095,5.883
2096,5.883
2097,5.884
2098,5.884
2099,5.885
2100,5.885
2101,5.887
2102,5.893
2103,5.898
2104,5.903
2105,5.908
2106,5.913
2107,5.919
2108,5.921
2109,5.927
2110,5.931
2111,5.932
2112,5.932
2113,5.933
2114,5.939
2115,5.942
2116,5.948
2117,5.951
2118,5.957
2119,5.960
2120,5.964
2121,5.967
2122,5.970
2123,5.973
2124,5.975
2125,5.978
2126,5.979
2127,5.986
2128,5.990
2129,5.991
2130,5.991
2131,5.992
2132,5.996
2133,5.999
2134,6.000
2135,6.001
2136,6.005
2137,6.009
2138,6.009
2139,6.011
2140,6.015
