n,seconds
839,21.252
840,21.256
841,21.259
842,21.263
843,21.378
844,21.382
845,21.386
846,21.390
847,21.494
848,21.498
849,21.502
850,21.605
851,21.609
852,21.613
853,21.714
854,21.717
855,21.720
856,21.820
857,21.823
858,21.826
859,21.931
860,21.935
861,21.939
862,22.045
863,22.049
864,22.053
865,22.159
866,22.163
867,22.166
868,22.247
869,22.299
870,22.302
871,22.305
872,22.307
873,22.310
874,22.313
875,22.316
876,22.319
877,22.322
878,22.325
879,22.328
880,22.332
881,22.335
882,22.338
883,22.440
884,22.444
885,22.447
886,22.506
887,22.559
888,22.562
889,22.696
890,22.701
891,22.705
892,22.839
893,22.843
894,22.849
895,22.995
896,23.002
897,23.007
898,23.142
899,23.146
900,23.150
901,23.217
902,23.266
903,23.269
904,23.271
905,23.273
906,23.275
907,23.278
908,23.280
909,23.282
910,23.285
911,23.287
912,23.290
913,23.292
914,23.295
915,23.297
916,23.300
917,23.303
918,23.305
919,23.308
920,23.311
921,23.313
922,23.316
923,23.340
924,23.390
925,23.495
926,23.499
927,23.503
928,23.506
929,23.612
930,23.616
931,23.620
932,23.623
933,23.734
934,23.738
935,23.742
936,23.746
937,23.850
938,23.854
939,23.857
940,23.861
941,23.965
942,23.969
943,23.973
944,23.976
945,24.091
946,24.095
947,24.100
948,24.103
949,24.213
950,24.217
951,24.221
952,24.224
953,24.338
954,24.342
955,24.346
956,24.350
957,24.486
958,24.490
959,24.495
960,24.500
961,24.645
962,24.649
963,24.654
964,24.659
965,24.809
966,24.814
967,24.819
968,24.824
969,24.974
970,24.982
971,24.988
972,24.994
973,25.116
974,25.119
975,25.124
976,25.127
977,25.239
978,25.243
979,25.247
980,25.251
981,25.361
982,25.365
983,25.369
984,25.373
985,25.480
986,25.484
987,25.488
988,25.491
989,25.603
990,25.607
991,25.611
992,25.615
993,25.724
994,25.728
995,25.732
996,25.736
997,25.847
998,25.851
999,25.855
1000,25.859
1001,25.972
1002,25.977
1003,25.981
1004,25.985
1005,26.094
1006,26.099
1007,26.102
1008,26.214
1009,26.218
1010,26.222
1011,26.329
1012,26.334
1013,26.338
1014,26.479
1015,26.483
1016,26.488
1017,26.627
1018,26.632
1019,26.636
1020,26.776
1021,26.781
1022,26.786
1023,26.921
1024,26.925
1025,26.928
1026,27.010
1027,27.064
1028,27.067
1029,27.070
1030,27.073
1031,27.076
1032,27.079
1033,27.082
1034,27.086
1035,27.089
1036,27.092
1037,27.095
1038,27.098
1039,27.102
1040,27.105
1041,27.209
1042,27.212
1043,27.215
1044,27.432
1045,27.441
1046,27.448
1047,27.555
1048,27.559
1049,27.562
1050,27.670
1051,27.674
1052,27.677
1053,27.800
1054,27.807
1055,27.812
1056,27.931
1057,27.936
1058,27.940
1059,28.010
1060,28.063
1061,28.066
1062,28.068
1063,28.071
1064,28.073
1065,28.075
1066,28.078
1067,28.080
1068,28.083
1069,28.086
1070,28.089
1071,28.091
1072,28.094
1073,28.097
1074,28.100
1075,28.103
1076,28.105
1077,28.109
1078,28.112
1079,28.116
1080,28.119
1081,28.145
1082,28.195
1083,28.347
1084,28.352
1085,28.357
1086,28.363
1087,28.519
1088,28.524
1089,28.530
1090,28.534
1091,28.702
1092,28.706
1093,28.711
1094,28.716
1095,28.853
1096,28.857
1097,28.861
1098,28.864
1099,28.981
1100,28.985
1101,28.989
1102,28.992
1103,29.110
1104,29.114
1105,29.119
1106,29.123
1107,29.242
1108,29.246
1109,29.250
1110,29.254
1111,29.391
1112,29.395
1113,29.400
1114,29.404
1115,29.519
1116,29.524
1117,29.528
1118,29.531
1119,29.650
1120,29.654
1121,29.658
1122,29.662
1123,29.782
1124,29.787
1125,29.791
1126,29.795
1127,29.931
1128,29.939
1129,29.944
1130,29.949
1131,30.074
1132,30.078
1133,30.082
1134,30.086
1135,30.207
1136,30.211
1137,30.216
1138,30.219
1139,30.362
1140,30.368
1141,30.373
1142,30.378
1143,30.531
1144,30.536
1145,30.541
1146,30.546
1147,30.700
1148,30.705
1149,30.710
1150,30.715
1151,30.871
1152,30.875
1153,30.880
1154,30.883
1155,31.010
1156,31.014
1157,31.019
1158,31.022
1159,31.146
1160,31.150
1161,31.154
1162,31.158
1163,31.272
1164,31.276
1165,31.279
1166,31.393
1167,31.397
1168,31.401
1169,31.508
1170,31.512
1171,31.515
1172,31.623
1173,31.627
1174,31.630
1175,31.741
1176,31.745
1177,31.749
1178,31.860
1179,31.864
1180,31.868
1181,31.983
1182,31.987
1183,31.991
1184,32.034
1185,32.039
1186,32.042
1187,32.087
1188,32.200
1189,32.286
1190,32.367
1191,32.447
1192,32.450
1193,32.453
1194,32.513
1195,32.599
1196,32.602
1197,32.724
1198,32.728
1199,32.730
1200,32.733
1201,32.737
1202,32.740
1203,32.813
1204,32.878
1205,32.880
1206,32.882
1207,32.885
1208,32.889
1209,32.895
1210,32.897
1211,32.946
1212,33.072
1213,33.136
1214,33.190
1215,33.193
1216,33.196
1217,33.199
1218,33.201
1219,33.204
1220,33.272
1221,33.337
1222,33.339
1223,33.385
1224,33.449
1225,33.452
1226,33.454
1227,33.456
1228,33.459
1229,33.467
1230,33.542
1231,33.546
1232,33.549
1233,33.554
1234,33.558
1235,33.635
1236,33.710
1237,33.712
1238,33.715
1239,33.717
1240,33.800
1241,33.804
1242,33.809
1243,33.813
1244,33.888
1245,33.956
1246,33.959
1247,33.962
1248,33.966
1249,34.058
1250,34.151
1251,34.155
1252,34.158
1253,34.161
1254,34.166
1255,34.173
1256,34.179
1257,34.184
1258,34.188
1259,34.192
1260,34.196
1261,34.200
1262,34.204
1263,34.208
1264,34.365
1265,34.369
1266,34.373
1267,34.534
1268,34.537
1269,34.540
1270,34.667
1271,34.670
1272,34.674
1273,34.801
1274,34.805
1275,34.809
1276,34.946
1277,34.952
1278,34.957
1279,35.089
1280,35.094
1281,35.098
1282,35.173
1283,35.241
1284,35.244
1285,35.246
1286,35.248
1287,35.251
1288,35.253
1289,35.255
1290,35.257
1291,35.260
1292,35.262
1293,35.264
1294,35.267
1295,35.269
1296,35.272
1297,35.274
1298,35.277
1299,35.279
1300,35.282
1301,35.285
1302,35.287
1303,35.290
1304,35.325
1305,35.392
1306,35.528
1307,35.532
1308,35.537
1309,35.541
1310,35.675
1311,35.679
1312,35.683
1313,35.687
1314,35.830
1315,35.835
1316,35.839
1317,35.843
1318,35.997
1319,36.002
1320,36.008
1321,36.013
1322,36.183
1323,36.188
1324,36.193
1325,36.198
1326,36.372
1327,36.377
1328,36.383
1329,36.388
1330,36.550
1331,36.554
1332,36.559
1333,36.563
1334,36.706
1335,36.710
1336,36.715
1337,36.718
1338,36.846
1339,36.850
1340,36.854
1341,36.858
1342,36.992
1343,36.996
1344,37.000
1345,37.004
1346,37.141
1347,37.146
1348,37.151
1349,37.156
1350,37.306
1351,37.314
1352,37.320
1353,37.324
1354,37.472
1355,37.477
1356,37.482
1357,37.486
1358,37.637
1359,37.642
1360,37.648
1361,37.652
1362,37.798
1363,37.803
1364,37.808
1365,37.812
1366,37.956
1367,37.956
1368,37.956
1369,37.956
1370,38.130
1371,38.135
1372,38.141
1373,38.146
1374,38.317
1375,38.322
1376,38.328
1377,38.333
1378,38.509
1379,38.515
1380,38.520
1381,38.525
1382,38.686
1383,38.691
1384,38.695
1385,38.700
1386,38.829
1387,38.834
1388,38.838
1389,38.968
1390,38.972
1391,38.977
1392,39.102
1393,39.106
1394,39.110
1395,39.235
1396,39.239
1397,39.243
1398,39.371
1399,39.375
1400,39.379
1401,39.502
1402,39.506
1403,39.510
1404,39.634
1405,39.638
1406,39.642
1407,39.687
1408,39.699
1409,39.701
1410,39.911
1411,39.914
1412,40.039
1413,40.136
1414,40.139
1415,40.142
1416,40.191
1417,40.194
1418,40.198
1419,40.200
1420,40.203
1421,40.206
1422,40.209
1423,40.253
1424,40.256
1425,40.259
1426,40.261
1427,40.334
1428,40.337
1429,40.340
1430,40.448
1431,40.549
1432,40.553
1433,40.558
1434,40.562
1435,40.566
1436,40.571
1437,40.575
1438,40.579
1439,40.582
1440,40.585
1441,40.589
1442,40.592
1443,40.595
1444,40.598
1445,40.731
1446,40.735
1447,40.739
1448,40.871
1449,40.874
1450,40.878
1451,41.013
1452,41.017
1453,41.022
1454,41.157
1455,41.161
1456,41.165
1457,41.309
1458,41.315
1459,41.320
1460,41.465
1461,41.470
1462,41.475
1463,41.551
1464,41.620
1465,41.623
1466,41.625
1467,41.627
1468,41.630
1469,41.632
1470,41.634
1471,41.637
1472,41.640
1473,41.642
1474,41.645
1475,41.648
1476,41.651
1477,41.654
1478,41.656
1479,41.659
1480,41.662
1481,41.665
1482,41.668
1483,41.671
1484,41.674
1485,41.710
1486,41.779
1487,41.917
1488,41.922
1489,41.926
1490,41.930
1491,42.090
1492,42.095
1493,42.101
1494,42.106
1495,42.312
1496,42.318
1497,42.324
1498,42.329
1499,42.510
1500,42.515
1501,42.520
1502,42.524
1503,42.690
1504,42.695
1505,42.699
1506,42.703
1507,42.853
1508,42.858
1509,42.862
1510,42.866
1511,43.013
1512,43.018
1513,43.022
1514,43.026
1515,43.188
1516,43.193
1517,43.198
1518,43.202
1519,43.345
1520,43.350
1521,43.354
1522,43.358
1523,43.521
1524,43.527
1525,43.531
1526,43.536
1527,43.705
1528,43.710
1529,43.716
1530,43.720
1531,43.889
1532,43.897
1533,43.903
1534,43.908
1535,44.088
1536,44.095
1537,44.101
1538,44.105
1539,44.297
1540,44.303
1541,44.309
1542,44.315
1543,44.510
1544,44.515
1545,44.520
1546,44.525
1547,44.721
1548,44.727
1549,44.733
1550,44.738
1551,44.920
1552,44.926
1553,44.930
1554,44.934
1555,45.095
1556,45.101
1557,45.106
1558,45.110
1559,45.274
1560,45.280
1561,45.285
1562,45.289
1563,45.453
1564,45.459
1565,45.464
1566,45.468
1567,45.604
1568,45.608
1569,45.612
1570,45.752
1571,45.757
1572,45.761
1573,45.899
1574,45.903
1575,45.907
1576,46.051
1577,46.055
1578,46.059
1579,46.205
1580,46.210
1581,46.214
1582,46.353
1583,46.358
1584,46.363
1585,46.547
1586,46.553
1587,46.558
1588,46.617
1589,46.635
1590,46.638
1591,46.923
1592,46.927
1593,47.067
1594,47.147
1595,47.150
1596,47.152
1597,47.189
1598,47.192
1599,47.194
1600,47.196
1601,47.199
1602,47.201
1603,47.203
1604,47.266
1605,47.269
1606,47.272
1607,47.359
1608,47.430
1609,47.433
1610,47.436
1611,47.438
1612,47.441
1613,47.444
1614,47.450
1615,47.450
1616,47.453
1617,47.457
1618,47.460
1619,47.463
1620,47.466
1621,47.469
1622,47.618
1623,47.623
1624,47.627
1625,47.904
1626,47.914
1627,47.922
1628,48.076
1629,48.081
1630,48.085
1631,48.243
1632,48.247
1633,48.252
1634,48.413
1635,48.419
1636,48.424
1637,48.630
1638,48.638
1639,48.643
1640,48.748
1641,48.850
1642,48.853
1643,48.856
1644,48.859
1645,48.862
1646,48.865
1647,48.867
1648,48.870
1649,48.873
1650,48.876
1651,48.879
1652,48.882
1653,48.885
1654,48.888
1655,48.891
1656,48.894
1657,48.898
1658,48.901
1659,48.905
1660,48.908
1661,48.912
1662,48.961
1663,49.048
1664,49.213
1665,49.218
1666,49.223
1667,49.227
1668,49.385
1669,49.390
1670,49.394
1671,49.399
1672,49.569
1673,49.575
1674,49.580
1675,49.585
1676,49.751
1677,49.756
1678,49.760
1679,49.764
1680,49.922
1681,49.927
1682,49.932
1683,49.936
1684,50.096
1685,50.101
1686,50.107
1687,50.112
1688,50.284
1689,50.289
1690,50.294
1691,50.298
1692,50.475
1693,50.480
1694,50.485
1695,50.489
1696,50.665
1697,50.671
1698,50.676
1699,50.681
1700,50.891
1701,50.897
1702,50.903
1703,50.908
1704,51.116
1705,51.123
1706,51.130
1707,51.135
1708,51.326
1709,51.334
1710,51.340
1711,51.346
1712,51.516
1713,51.521
1714,51.526
1715,51.530
1716,51.690
1717,51.695
1718,51.700
1719,51.704
1720,51.854
1721,51.859
1722,51.863
1723,51.868
1724,52.021
1725,52.025
1726,52.030
1727,52.034
1728,52.197
1729,52.202
1730,52.206
1731,52.210
1732,52.369
1733,52.375
1734,52.380
1735,52.384
1736,52.553
1737,52.558
1738,52.563
1739,52.568
1740,52.734
1741,52.740
1742,52.746
1743,52.751
1744,52.948
1745,52.953
1746,52.958
1747,53.151
1748,53.157
1749,53.162
1750,53.347
1751,53.352
1752,53.356
1753,53.506
1754,53.510
1755,53.514
1756,53.668
1757,53.673
1758,53.677
1759,53.829
1760,53.834
1761,53.838
1762,53.986
1763,53.990
1764,53.994
1765,54.094
1766,54.166
1767,54.169
1768,54.172
1769,54.175
1770,54.178
1771,54.181
1772,54.184
1773,54.187
1774,54.190
1775,54.193
1776,54.197
1777,54.200
1778,54.203
1779,54.207
1780,54.340
1781,54.344
1782,54.347
1783,54.490
1784,54.493
1785,54.497
1786,54.640
1787,54.645
1788,54.649
1789,54.805
1790,54.810
1791,54.815
1792,55.010
1793,55.017
1794,55.022
1795,55.214
1796,55.220
1797,55.226
1798,55.341
1799,55.420
1800,55.423
1801,55.425
1802,55.428
1803,55.430
1804,55.433
1805,55.436
1806,55.439
1807,55.442
1808,55.445
1809,55.448
1810,55.451
1811,55.454
1812,55.457
1813,55.460
1814,55.463
1815,55.467
1816,55.470
1817,55.473
1818,55.476
1819,55.480
1820,55.514
1821,55.583
1822,55.742
1823,55.747
1824,55.751
1825,55.755
1826,55.910
1827,55.915
1828,55.919
1829,55.923
1830,56.095
1831,56.100
1832,56.105
1833,56.109
1834,56.269
1835,56.274
1836,56.279
1837,56.283
1838,56.445
1839,56.450
1840,56.455
1841,56.459
1842,56.637
1843,56.642
1844,56.647
1845,56.651
1846,56.825
1847,56.829
1848,56.834
1849,56.838
1850,57.062
1851,57.072
1852,57.079
1853,57.084
1854,57.293
1855,57.299
1856,57.304
1857,57.309
1858,57.547
1859,57.552
1860,57.556
1861,57.560
1862,57.746
1863,57.753
1864,57.757
1865,57.762
1866,57.959
1867,57.967
1868,57.973
1869,57.978
1870,58.182
1871,58.189
1872,58.194
1873,58.198
1874,58.380
1875,58.387
1876,58.392
1877,58.396
1878,58.574
1879,58.581
1880,58.586
1881,58.590
1882,58.765
1883,58.772
1884,58.776
1885,58.781
1886,58.965
1887,58.971
1888,58.976
1889,58.980
1890,59.158
1891,59.165
1892,59.170
1893,59.174
1894,59.391
1895,59.399
1896,59.405
1897,59.411
1898,59.640
1899,59.649
1900,59.654
1901,59.660
1902,59.852
1903,59.858
1904,59.863
1905,60.022
1906,60.026
1907,60.030
1908,60.169
1909,60.173
1910,60.176
1911,60.317
1912,60.321
1913,60.325
1914,60.468
1915,60.472
1916,60.475
1917,60.618
1918,60.622
1919,60.626
1920,60.769
1921,60.774
1922,60.778
1923,60.870
1924,60.933
1925,60.936
1926,60.938
1927,60.941
1928,60.944
1929,60.947
1930,60.949
1931,60.952
1932,60.955
1933,60.958
1934,60.962
1935,60.965
1936,60.968
1937,60.971
1938,61.104
1939,61.107
1940,61.110
1941,61.241
1942,61.245
1943,61.247
1944,61.412
1945,61.416
1946,61.420
1947,61.591
1948,61.595
1949,61.599
1950,61.784
1951,61.791
1952,61.797
1953,61.955
1954,61.959
1955,61.963
1956,62.039
1957,62.101
1958,62.104
1959,62.106
1960,62.109
1961,62.111
1962,62.113
1963,62.116
1964,62.118
1965,62.121
1966,62.123
1967,62.126
1968,62.128
1969,62.131
1970,62.133
1971,62.136
1972,62.139
1973,62.141
1974,62.144
1975,62.147
1976,62.150
1977,62.153
1978,62.185
1979,62.242
1980,62.385
1981,62.389
1982,62.393
1983,62.397
1984,62.540
1985,62.545
1986,62.549
1987,62.552
1988,62.717
1989,62.722
1990,62.726
1991,62.730
1992,62.879
1993,62.884
1994,62.888
1995,62.892
1996,63.047
1997,63.051
1998,63.056
1999,63.059
2000,63.223
2001,63.228
2002,63.232
2003,63.236
2004,63.452
2005,63.457
2006,63.462
2007,63.467
2008,63.702
2009,63.712
2010,63.718
2011,63.723
2012,63.926
2013,63.930
2014,63.935
2015,63.939
2016,64.128
2017,64.133
2018,64.137
2019,64.141
2020,64.325
2021,64.332
2022,64.337
2023,64.342
2024,64.531
2025,64.538
2026,64.544
2027,64.548
2028,64.742
2029,64.749
2030,64.754
2031,64.758
2032,64.935
2033,64.942
2034,64.947
2035,64.951
2036,65.127
2037,65.133
2038,65.139
2039,65.143
2040,65.323
2041,65.330
2042,65.334
2043,65.339
2044,65.517
2045,65.522
2046,65.526
2047,65.530
2048,65.758
2049,65.767
2050,65.772
2051,65.777
2052,66.006
2053,66.015
2054,66.020
2055,66.026
2056,66.256
2057,66.263
2058,66.268
2059,66.272
2060,66.430
2061,66.434
2062,66.439
2063,66.601
2064,66.606
2065,66.610
2066,66.766
2067,66.770
2068,66.774
2069,66.930
2070,66.934
2071,66.938
2072,67.113
2073,67.117
2074,67.121
2075,67.295
2076,67.300
2077,67.304
2078,67.466
2079,67.470
2080,67.474
2081,67.574
2082,67.645
2083,67.648
2084,67.651
2085,67.654
2086,67.656
2087,67.659
2088,67.662
2089,67.665
2090,67.668
2091,67.671
2092,67.674
2093,67.677
2094,67.681
2095,67.684
2096,67.826
2097,67.831
2098,67.835
2099,68.026
2100,68.030
2101,68.034
2102,68.200
2103,68.205
2104,68.210
2105,68.385
2106,68.391
2107,68.395
2108,68.545
2109,68.551
2110,68.556
2111,68.703
2112,68.708
2113,68.712
2114,68.792
2115,68.863
2116,68.865
2117,68.867
2118,68.870
2119,68.872
2120,68.875
2121,68.876
2122,68.878
2123,68.881
2124,68.883
2125,68.885
2126,68.887
2127,68.890
2128,68.893
2129,68.895
2130,68.898
2131,68.900
2132,68.903
2133,68.906
2134,68.908
2135,68.911
2136,68.943
2137,69.007
2138,69.145
2139,69.149
2140,69.153
