boot,corpus,point,sha,kind,idx,seconds,n
1787475254,synth300,p02,aeffba0a4fb46ce3cb7ecf7ae04dcb3c50167779,edit,2,2.7313,3
1787475254,synth300,p02,aeffba0a4fb46ce3cb7ecf7ae04dcb3c50167779,edit,3,2.6558,3
1787475254,synth300,p03,ed084329d6eef03d287aad4da3c13c2568515c5e,open,0,2.5374,3
1787475254,synth300,p03,ed084329d6eef03d287aad4da3c13c2568515c5e,edit,1,2.6235,3
1787475254,synth300,p03,ed084329d6eef03d287aad4da3c13c2568515c5e,edit,2,2.6420,3
1787475254,synth300,p03,ed084329d6eef03d287aad4da3c13c2568515c5e,edit,3,2.6246,3
1787475254,synth300,p04,64f03fce29369b2878614fb136c38ae2fac4265c,open,0,2.5220,3
1787475254,synth300,p04,64f03fce29369b2878614fb136c38ae2fac4265c,edit,1,2.5684,3
1787475254,synth300,p04,64f03fce29369b2878614fb136c38ae2fac4265c,edit,2,2.5985,3
1787475254,synth300,p04,64f03fce29369b2878614fb136c38ae2fac4265c,edit,3,2.6360,3
1787475254,synth300,p05,755f909ff5c263c3f49e9a6c04ad827c1c3874ba,open,0,2.6570,3
1787475254,synth300,p05,755f909ff5c263c3f49e9a6c04ad827c1c3874ba,edit,1,2.7292,3
1787475254,synth300,p05,755f909ff5c263c3f49e9a6c04ad827c1c3874ba,edit,2,2.7286,3
1787475254,synth300,p05,755f909ff5c263c3f49e9a6c04ad827c1c3874ba,edit,3,2.7567,3
1787475254,synth300,p06,52b0b62f7d829d39a41a275a01c6a2d579318400,open,0,0.4527,3
1787475254,synth300,p06,52b0b62f7d829d39a41a275a01c6a2d579318400,edit,1,0.4465,3
1787475254,synth300,p06,52b0b62f7d829d39a41a275a01c6a2d579318400,edit,2,0.4667,3
1787475254,synth300,p06,52b0b62f7d829d39a41a275a01c6a2d579318400,edit,3,0.4501,3
1787475254,synth300,p07,c9424396bc7c2f40686e576ac99b23c77687cfee,open,0,0.4307,3
1787475254,synth300,p07,c9424396bc7c2f40686e576ac99b23c77687cfee,edit,1,0.4242,3
1787475254,synth300,p07,c9424396bc7c2f40686e576ac99b23c77687cfee,edit,2,0.4317,3
1787475254,synth300,p07,c9424396bc7c2f40686e576ac99b23c77687cfee,edit,3,0.4359,3
1787475254,synth300,p08,502b1a9e8bc83755f8c566574e4c8c6d976b92ca,open,0,0.4534,3
1787475254,synth300,p08,502b1a9e8bc83755f8c566574e4c8c6d976b92ca,edit,1,0.4358,3
1787475254,synth300,p08,502b1a9e8bc83755f8c566574e4c8c6d976b92ca,edit,2,0.4536,3
1787475254,synth300,p08,502b1a9e8bc83755f8c566574e4c8c6d976b92ca,edit,3,0.4391,3
1787475254,synth300,p09,5f33dd3c2a7a2621d052210ccbf645ac6944016c,open,0,0.4463,3
1787475254,synth300,p09,5f33dd3c2a7a2621d052210ccbf645ac6944016c,edit,1,0.4297,3
1787475254,synth300,p09,5f33dd3c2a7a2621d052210ccbf645ac6944016c,edit,2,0.4425,3
1787475254,synth300,p09,5f33dd3c2a7a2621d052210ccbf645ac6944016c,edit,3,0.4596,3
1787475254,synth300,p10,45c62cccf3dbf862c4c25a513b9685fdb3d4a82e,open,0,0.4569,3
1787475254,synth300,p10,45c62cccf3dbf862c4c25a513b9685fdb3d4a82e,edit,1,0.4479,3
1787475254,synth300,p10,45c62cccf3dbf862c4c25a513b9685fdb3d4a82e,edit,2,0.4623,3
1787475254,synth300,p10,45c62cccf3dbf862c4c25a513b9685fdb3d4a82e,edit,3,0.4521,3
1787475254,synth300,p11,406e50d90eb704f98322f2a2ab6de211d988c676,open,0,0.4465,3
1787475254,synth300,p11,406e50d90eb704f98322f2a2ab6de211d988c676,edit,1,0.4498,3
1787475254,synth300,p11,406e50d90eb704f98322f2a2ab6de211d988c676,edit,2,0.4481,3
1787475254,synth300,p11,406e50d90eb704f98322f2a2ab6de211d988c676,edit,3,0.4459,3
1787475254,synth300,p12,26e4ff38647c6336f69f1df0772b495105d76abd,open,0,0.4576,3
1787475254,synth300,p12,26e4ff38647c6336f69f1df0772b495105d76abd,edit,1,0.4437,3
1787475254,synth300,p12,26e4ff38647c6336f69f1df0772b495105d76abd,edit,2,0.4572,3
1787475254,synth300,p12,26e4ff38647c6336f69f1df0772b495105d76abd,edit,3,0.4575,3
1787475254,synth300,p13,8b61c59b4c743657e1bd91c0e125957b319cd883,open,0,0.4355,3
1787475254,synth300,p13,8b61c59b4c743657e1bd91c0e125957b319cd883,edit,1,0.4299,3
1787475254,synth300,p13,8b61c59b4c743657e1bd91c0e125957b319cd883,edit,2,0.4563,3
1787475254,synth300,p13,8b61c59b4c743657e1bd91c0e125957b319cd883,edit,3,0.4615,3
1787475254,synth300,p14,48fcd12614e2f22820dc3eabc8bfe4f3407763af,open,0,0.4905,3
1787475254,synth300,p14,48fcd12614e2f22820dc3eabc8bfe4f3407763af,edit,1,0.4587,3
1787475254,synth300,p14,48fcd12614e2f22820dc3eabc8bfe4f3407763af,edit,2,0.4618,3
1787475254,synth300,p14,48fcd12614e2f22820dc3eabc8bfe4f3407763af,edit,3,0.4645,3
1787475254,synth300,p15,4c9bca9e34d78ef186f4d184b32da3fcba19fae0,open,0,0.3657,3
1787475254,synth300,p15,4c9bca9e34d78ef186f4d184b32da3fcba19fae0,edit,1,0.3628,3
1787475254,synth300,p15,4c9bca9e34d78ef186f4d184b32da3fcba19fae0,edit,2,0.3904,3
1787475254,synth300,p15,4c9bca9e34d78ef186f4d184b32da3fcba19fae0,edit,3,0.3664,3
1787475254,synth300,p16,7c9ae2029e18909a97773cd7693f2e4b48a8d0eb,open,0,0.3307,3
1787475254,synth300,p16,7c9ae2029e18909a97773cd7693f2e4b48a8d0eb,edit,1,0.3128,3
1787475254,synth300,p16,7c9ae2029e18909a97773cd7693f2e4b48a8d0eb,edit,2,0.3097,3
1787475254,synth300,p16,7c9ae2029e18909a97773cd7693f2e4b48a8d0eb,edit,3,0.3075,3
1787475254,synth300,p17,067bdbc08d585077e2a1f0907ee0a1e84a90e795,open,0,0.2970,3
1787475254,synth300,p17,067bdbc08d585077e2a1f0907ee0a1e84a90e795,edit,1,0.2963,3
1787475254,synth300,p17,067bdbc08d585077e2a1f0907ee0a1e84a90e795,edit,2,0.2859,3
1787475254,synth300,p17,067bdbc08d585077e2a1f0907ee0a1e84a90e795,edit,3,0.3052,3
1787475254,mono,p00,4600b24c6d95a25ff081ad37b63b2a01c29d43a5,open,0,117.1977,1
1787475254,mono,p00,4600b24c6d95a25ff081ad37b63b2a01c29d43a5,edit,1,122.4812,1
1787475254,mono,p01,3baeb0b5adc6b21be4b86e79346192bfbcc6e043,open,0,112.8188,1
1787475254,mono,p01,3baeb0b5adc6b21be4b86e79346192bfbcc6e043,edit,1,123.2216,1
1787475254,mono,p02,aeffba0a4fb46ce3cb7ecf7ae04dcb3c50167779,open,0,115.2960,1
1787475254,mono,p02,aeffba0a4fb46ce3cb7ecf7ae04dcb3c50167779,edit,1,120.9387,1
1787475254,mono,p03,ed084329d6eef03d287aad4da3c13c2568515c5e,open,0,113.4998,1
1787475254,mono,p03,ed084329d6eef03d287aad4da3c13c2568515c5e,edit,1,121.5562,1
1787475254,mono,p04,64f03fce29369b2878614fb136c38ae2fac4265c,open,0,112.1703,1
1787475254,mono,p04,64f03fce29369b2878614fb136c38ae2fac4265c,edit,1,121.4429,1
1787475254,mono,p05,755f909ff5c263c3f49e9a6c04ad827c1c3874ba,open,0,111.0050,1
1787475254,mono,p05,755f909ff5c263c3f49e9a6c04ad827c1c3874ba,edit,1,119.8161,1
1787475254,mono,p06,52b0b62f7d829d39a41a275a01c6a2d579318400,open,0,50.5711,1
1787475254,mono,p06,52b0b62f7d829d39a41a275a01c6a2d579318400,edit,1,57.9309,1
1787475254,mono,p07,c9424396bc7c2f40686e576ac99b23c77687cfee,open,0,51.3263,1
1787475254,mono,p07,c9424396bc7c2f40686e576ac99b23c77687cfee,edit,1,58.0987,1
1787475254,mono,p08,502b1a9e8bc83755f8c566574e4c8c6d976b92ca,open,0,49.1638,1
1787475254,mono,p08,502b1a9e8bc83755f8c566574e4c8c6d976b92ca,edit,1,58.4768,1
1787475254,mono,p09,5f33dd3c2a7a2621d052210ccbf645ac6944016c,open,0,48.4054,1
1787475254,mono,p09,5f33dd3c2a7a2621d052210ccbf645ac6944016c,edit,1,56.7265,1
1787475254,mono,p10,45c62cccf3dbf862c4c25a513b9685fdb3d4a82e,open,0,48.8927,1
1787475254,mono,p10,45c62cccf3dbf862c4c25a513b9685fdb3d4a82e,edit,1,57.5036,1
1787475254,mono,p11,406e50d90eb704f98322f2a2ab6de211d988c676,open,0,48.6851,1
1787475254,mono,p11,406e50d90eb704f98322f2a2ab6de211d988c676,edit,1,57.8845,1
1787475254,mono,p12,26e4ff38647c6336f69f1df0772b495105d76abd,open,0,48.1970,1
1787475254,mono,p12,26e4ff38647c6336f69f1df0772b495105d76abd,edit,1,58.3180,1
1787475254,mono,p13,8b61c59b4c743657e1bd91c0e125957b319cd883,open,0,47.7110,1
1787475254,mono,p13,8b61c59b4c743657e1bd91c0e125957b319cd883,edit,1,57.6543,1
1787475254,mono,p14,48fcd12614e2f22820dc3eabc8bfe4f3407763af,open,0,47.8763,1
1787475254,mono,p14,48fcd12614e2f22820dc3eabc8bfe4f3407763af,edit,1,57.6908,1
1787475254,mono,p15,4c9bca9e34d78ef186f4d184b32da3fcba19fae0,open,0,43.8304,1
1787475254,mono,p15,4c9bca9e34d78ef186f4d184b32da3fcba19fae0,edit,1,53.2861,1
1787475254,mono,p16,7c9ae2029e18909a97773cd7693f2e4b48a8d0eb,open,0,13.4471,1
1787475254,mono,p16,7c9ae2029e18909a97773cd7693f2e4b48a8d0eb,edit,1,13.6633,1
1787475254,mono,p17,067bdbc08d585077e2a1f0907ee0a1e84a90e795,open,0,11.3805,1
1787475254,mono,p17,067bdbc08d585077e2a1f0907ee0a1e84a90e795,edit,1,11.3435,1
1787648217,idemo,p00,4600b24c6d95a25ff081ad37b63b2a01c29d43a5,open,0,1.0434,3
1787648217,idemo,p00,4600b24c6d95a25ff081ad37b63b2a01c29d43a5,edit,1,0.9800,3
1787648217,idemo,p00,4600b24c6d95a25ff081ad37b63b2a01c29d43a5,edit,2,0.9956,3
1787648217,idemo,p00,4600b24c6d95a25ff081ad37b63b2a01c29d43a5,edit,3,0.9390,3
1787648217,idemo,p01,3baeb0b5adc6b21be4b86e79346192bfbcc6e043,open,0,1.0032,3
1787648217,idemo,p01,3baeb0b5adc6b21be4b86e79346192bfbcc6e043,edit,1,1.0216,3
1787648217,idemo,p01,3baeb0b5adc6b21be4b86e79346192bfbcc6e043,edit,2,1.0219,3
1787648217,idemo,p01,3baeb0b5adc6b21be4b86e79346192bfbcc6e043,edit,3,1.2000,3
1787648217,idemo,p02,aeffba0a4fb46ce3cb7ecf7ae04dcb3c50167779,open,0,1.0179,3
1787648217,idemo,p02,aeffba0a4fb46ce3cb7ecf7ae04dcb3c50167779,edit,1,1.0081,3
1787648217,idemo,p02,aeffba0a4fb46ce3cb7ecf7ae04dcb3c50167779,edit,2,1.0384,3
1787648217,idemo,p02,aeffba0a4fb46ce3cb7ecf7ae04dcb3c50167779,edit,3,0.9992,3
1787648217,idemo,p03,ed084329d6eef03d287aad4da3c13c2568515c5e,open,0,1.0543,3
1787648217,idemo,p03,ed084329d6eef03d287aad4da3c13c2568515c5e,edit,1,1.0463,3
1787648217,idemo,p03,ed084329d6eef03d287aad4da3c13c2568515c5e,edit,2,1.0455,3
1787648217,idemo,p03,ed084329d6eef03d287aad4da3c13c2568515c5e,edit,3,1.0406,3
1787648217,idemo,p04,64f03fce29369b2878614fb136c38ae2fac4265c,open,0,1.0283,3
1787648217,idemo,p04,64f03fce29369b2878614fb136c38ae2fac4265c,edit,1,1.0325,3
1787648217,idemo,p04,64f03fce29369b2878614fb136c38ae2fac4265c,edit,2,1.0162,3
1787648217,idemo,p04,64f03fce29369b2878614fb136c38ae2fac4265c,edit,3,0.9676,3
1787648217,idemo,p05,755f909ff5c263c3f49e9a6c04ad827c1c3874ba,open,0,1.0520,3
1787648217,idemo,p05,755f909ff5c263c3f49e9a6c04ad827c1c3874ba,edit,1,1.0868,3
1787648217,idemo,p05,755f909ff5c263c3f49e9a6c04ad827c1c3874ba,edit,2,1.0454,3
1787648217,idemo,p05,755f909ff5c263c3f49e9a6c04ad827c1c3874ba,edit,3,1.0787,3
1787648217,idemo,p06,52b0b62f7d829d39a41a275a01c6a2d579318400,open,0,0.5929,3
1787648217,idemo,p06,52b0b62f7d829d39a41a275a01c6a2d579318400,edit,1,0.5841,3
1787648217,idemo,p06,52b0b62f7d829d39a41a275a01c6a2d579318400,edit,2,0.5763,3
1787648217,idemo,p06,52b0b62f7d829d39a41a275a01c6a2d579318400,edit,3,0.6433,3
1787648217,idemo,p07,c9424396bc7c2f40686e576ac99b23c77687cfee,open,0,0.5879,3
1787648217,idemo,p07,c9424396bc7c2f40686e576ac99b23c77687cfee,edit,1,0.5790,3
1787648217,idemo,p07,c9424396bc7c2f40686e576ac99b23c77687cfee,edit,2,0.5889,3
1787648217,idemo,p07,c9424396bc7c2f40686e576ac99b23c77687cfee,edit,3,0.5800,3
1787648217,idemo,p08,502b1a9e8bc83755f8c566574e4c8c6d976b92ca,open,0,0.5721,3
1787648217,idemo,p08,502b1a9e8bc83755f8c566574e4c8c6d976b92ca,edit,1,0.5514,3
1787648217,idemo,p08,502b1a9e8bc83755f8c566574e4c8c6d976b92ca,edit,2,0.5527,3
1787648217,idemo,p08,502b1a9e8bc83755f8c566574e4c8c6d976b92ca,edit,3,0.5251,3
1787648217,idemo,p09,5f33dd3c2a7a2621d052210ccbf645ac6944016c,open,0,0.5558,3
1787648217,idemo,p09,5f33dd3c2a7a2621d052210ccbf645ac6944016c,edit,1,0.5532,3
1787648217,idemo,p09,5f33dd3c2a7a2621d052210ccbf645ac6944016c,edit,2,0.5553,3
1787648217,idemo,p09,5f33dd3c2a7a2621d052210ccbf645ac6944016c,edit,3,0.5453,3
1787648217,idemo,p10,45c62cccf3dbf862c4c25a513b9685fdb3d4a82e,open,0,0.5894,3
1787648217,idemo,p10,45c62cccf3dbf862c4c25a513b9685fdb3d4a82e,edit,1,0.5593,3
1787648217,idemo,p10,45c62cccf3dbf862c4c25a513b9685fdb3d4a82e,edit,2,0.5573,3
1787648217,idemo,p10,45c62cccf3dbf862c4c25a513b9685fdb3d4a82e,edit,3,0.5967,3
1787648217,idemo,p11,406e50d90eb704f98322f2a2ab6de211d988c676,open,0,0.5631,3
1787648217,idemo,p11,406e50d90eb704f98322f2a2ab6de211d988c676,edit,1,0.5510,3
1787648217,idemo,p11,406e50d90eb704f98322f2a2ab6de211d988c676,edit,2,0.5928,3
1787648217,idemo,p11,406e50d90eb704f98322f2a2ab6de211d988c676,edit,3,0.5744,3
1787648217,idemo,p12,26e4ff38647c6336f69f1df0772b495105d76abd,open,0,0.6444,3
1787648217,idemo,p12,26e4ff38647c6336f69f1df0772b495105d76abd,edit,1,0.5869,3
1787648217,idemo,p12,26e4ff38647c6336f69f1df0772b495105d76abd,edit,2,0.5697,3
1787648217,idemo,p12,26e4ff38647c6336f69f1df0772b495105d76abd,edit,3,0.5672,3
1787648217,idemo,p13,8b61c59b4c743657e1bd91c0e125957b319cd883,open,0,0.5552,3
1787648217,idemo,p13,8b61c59b4c743657e1bd91c0e125957b319cd883,edit,1,0.5324,3
1787648217,idemo,p13,8b61c59b4c743657e1bd91c0e125957b319cd883,edit,2,0.5435,3
1787648217,idemo,p13,8b61c59b4c743657e1bd91c0e125957b319cd883,edit,3,0.5530,3
1787648217,idemo,p14,48fcd12614e2f22820dc3eabc8bfe4f3407763af,open,0,0.7016,3
1787648217,idemo,p14,48fcd12614e2f22820dc3eabc8bfe4f3407763af,edit,1,0.6939,3
1787648217,idemo,p14,48fcd12614e2f22820dc3eabc8bfe4f3407763af,edit,2,0.5952,3
1787648217,idemo,p14,48fcd12614e2f22820dc3eabc8bfe4f3407763af,edit,3,0.6316,3
1787648217,idemo,p15,4c9bca9e34d78ef186f4d184b32da3fcba19fae0,open,0,0.6355,3
1787648217,idemo,p15,4c9bca9e34d78ef186f4d184b32da3fcba19fae0,edit,1,0.5998,3
1787648217,idemo,p15,4c9bca9e34d78ef186f4d184b32da3fcba19fae0,edit,2,0.5716,3
1787648217,idemo,p15,4c9bca9e34d78ef186f4d184b32da3fcba19fae0,edit,3,0.5980,3
1787648217,idemo,p16,7c9ae2029e18909a97773cd7693f2e4b48a8d0eb,open,0,0.5577,3
1787648217,idemo,p16,7c9ae2029e18909a97773cd7693f2e4b48a8d0eb,edit,1,0.4991,3
1787648217,idemo,p16,7c9ae2029e18909a97773cd7693f2e4b48a8d0eb,edit,2,0.5017,3
1787648217,idemo,p16,7c9ae2029e18909a97773cd7693f2e4b48a8d0eb,edit,3,0.4647,3
1787648217,idemo,p17,067bdbc08d585077e2a1f0907ee0a1e84a90e795,open,0,0.6159,3
1787648217,idemo,p17,067bdbc08d585077e2a1f0907ee0a1e84a90e795,edit,1,0.4764,3
1787648217,idemo,p17,067bdbc08d585077e2a1f0907ee0a1e84a90e795,edit,2,0.4543,3
1787648217,idemo,p17,067bdbc08d585077e2a1f0907ee0a1e84a90e795,edit,3,0.4304,3
1787401384,ffi,p00,4600b24c6d95a25ff081ad37b63b2a01c29d43a5,open,0,44.03,3
1787401384,ffi,p00,4600b24c6d95a25ff081ad37b63b2a01c29d43a5,edit,1,43.34,3
1787401384,ffi,p00,4600b24c6d95a25ff081ad37b63b2a01c29d43a5,edit,2,43.38,3
1787401384,ffi,p00,4600b24c6d95a25ff081ad37b63b2a01c29d43a5,edit,3,42.80,3
1787401384,ffi,p05,755f909ff5c263c3f49e9a6c04ad827c1c3874ba,open,0,42.17,3
1787401384,ffi,p05,755f909ff5c263c3f49e9a6c04ad827c1c3874ba,edit,1,41.61,3
1787401384,ffi,p05,755f909ff5c263c3f49e9a6c04ad827c1c3874ba,edit,2,42.05,3
1787401384,ffi,p05,755f909ff5c263c3f49e9a6c04ad827c1c3874ba,edit,3,41.67,3
1787401384,ffi,p06,52b0b62f7d829d39a41a275a01c6a2d579318400,open,0,8.76,3
1787401384,ffi,p06,52b0b62f7d829d39a41a275a01c6a2d579318400,edit,1,8.94,3
1787401384,ffi,p06,52b0b62f7d829d39a41a275a01c6a2d579318400,edit,2,8.90,3
1787401384,ffi,p06,52b0b62f7d829d39a41a275a01c6a2d579318400,edit,3,8.98,3
1787401384,ffi,p07,c9424396bc7c2f40686e576ac99b23c77687cfee,open,0,8.98,3
1787401384,ffi,p07,c9424396bc7c2f40686e576ac99b23c77687cfee,edit,1,8.89,3
1787401384,ffi,p07,c9424396bc7c2f40686e576ac99b23c77687cfee,edit,2,8.84,3
1787401384,ffi,p07,c9424396bc7c2f40686e576ac99b23c77687cfee,edit,3,8.75,3
1787401384,ffi,p08,502b1a9e8bc83755f8c566574e4c8c6d976b92ca,open,0,8.90,3
1787401384,ffi,p08,502b1a9e8bc83755f8c566574e4c8c6d976b92ca,edit,1,8.97,3
1787401384,ffi,p08,502b1a9e8bc83755f8c566574e4c8c6d976b92ca,edit,2,8.87,3
1787401384,ffi,p08,502b1a9e8bc83755f8c566574e4c8c6d976b92ca,edit,3,8.89,3
1787401384,ffi,p09,5f33dd3c2a7a2621d052210ccbf645ac6944016c,open,0,8.73,3
1787401384,ffi,p09,5f33dd3c2a7a2621d052210ccbf645ac6944016c,edit,1,8.74,3
1787401384,ffi,p09,5f33dd3c2a7a2621d052210ccbf645ac6944016c,edit,2,8.68,3
1787401384,ffi,p09,5f33dd3c2a7a2621d052210ccbf645ac6944016c,edit,3,8.80,3
1787401384,ffi,p10,45c62cccf3dbf862c4c25a513b9685fdb3d4a82e,open,0,9.12,3
1787401384,ffi,p10,45c62cccf3dbf862c4c25a513b9685fdb3d4a82e,edit,1,8.92,3
1787401384,ffi,p10,45c62cccf3dbf862c4c25a513b9685fdb3d4a82e,edit,2,8.91,3
1787401384,ffi,p10,45c62cccf3dbf862c4c25a513b9685fdb3d4a82e,edit,3,8.84,3
1787401384,ffi,p11,406e50d90eb704f98322f2a2ab6de211d988c676,open,0,8.66,3
1787401384,ffi,p11,406e50d90eb704f98322f2a2ab6de211d988c676,edit,1,8.90,3
1787401384,ffi,p11,406e50d90eb704f98322f2a2ab6de211d988c676,edit,2,8.76,3
1787401384,ffi,p11,406e50d90eb704f98322f2a2ab6de211d988c676,edit,3,8.76,3
1787401384,ffi,p12,26e4ff38647c6336f69f1df0772b495105d76abd,open,0,9.00,3
1787401384,ffi,p12,26e4ff38647c6336f69f1df0772b495105d76abd,edit,1,8.97,3
1787401384,ffi,p12,26e4ff38647c6336f69f1df0772b495105d76abd,edit,2,8.88,3
1787401384,ffi,p12,26e4ff38647c6336f69f1df0772b495105d76abd,edit,3,8.74,3
1787401384,ffi,p13,8b61c59b4c743657e1bd91c0e125957b319cd883,open,0,8.83,3
1787401384,ffi,p13,8b61c59b4c743657e1bd91c0e125957b319cd883,edit,1,8.95,3
1787401384,ffi,p13,8b61c59b4c743657e1bd91c0e125957b319cd883,edit,2,8.96,3
1787401384,ffi,p13,8b61c59b4c743657e1bd91c0e125957b319cd883,edit,3,8.86,3
1787401384,ffi,p14,48fcd12614e2f22820dc3eabc8bfe4f3407763af,open,0,8.92,3
1787401384,ffi,p14,48fcd12614e2f22820dc3eabc8bfe4f3407763af,edit,1,8.91,3
1787401384,ffi,p14,48fcd12614e2f22820dc3eabc8bfe4f3407763af,edit,2,8.66,3
1787401384,ffi,p14,48fcd12614e2f22820dc3eabc8bfe4f3407763af,edit,3,8.68,3
1787401384,ffi,p15,4c9bca9e34d78ef186f4d184b32da3fcba19fae0,open,0,7.05,3
1787401384,ffi,p15,4c9bca9e34d78ef186f4d184b32da3fcba19fae0,edit,1,6.83,3
1787401384,ffi,p15,4c9bca9e34d78ef186f4d184b32da3fcba19fae0,edit,2,6.98,3
1787401384,ffi,p15,4c9bca9e34d78ef186f4d184b32da3fcba19fae0,edit,3,6.90,3
1787401384,ffi,p16,7c9ae2029e18909a97773cd7693f2e4b48a8d0eb,open,0,5.41,3
1787401384,ffi,p16,7c9ae2029e18909a97773cd7693f2e4b48a8d0eb,edit,1,5.27,3
1787401384,ffi,p16,7c9ae2029e18909a97773cd7693f2e4b48a8d0eb,edit,2,5.37,3
1787401384,ffi,p16,7c9ae2029e18909a97773cd7693f2e4b48a8d0eb,edit,3,5.34,3
1787401384,ffi,p17,067bdbc08d585077e2a1f0907ee0a1e84a90e795,open,0,4.76,3
1787401384,ffi,p17,067bdbc08d585077e2a1f0907ee0a1e84a90e795,edit,1,4.71,3
1787401384,ffi,p17,067bdbc08d585077e2a1f0907ee0a1e84a90e795,edit,2,4.75,3
1787401384,ffi,p17,067bdbc08d585077e2a1f0907ee0a1e84a90e795,edit,3,4.51,3
1787401384,ffi,p14,48fcd12614e2f22820dc3eabc8bfe4f3407763af,open,0,8.85,10
1787401384,ffi,p14,48fcd12614e2f22820dc3eabc8bfe4f3407763af,edit,1,9.14,10
1787401384,ffi,p14,48fcd12614e2f22820dc3eabc8bfe4f3407763af,edit,2,8.97,10
1787401384,ffi,p14,48fcd12614e2f22820dc3eabc8bfe4f3407763af,edit,3,8.97,10
1787401384,ffi,p14,48fcd12614e2f22820dc3eabc8bfe4f3407763af,edit,4,9.00,10
1787401384,ffi,p14,48fcd12614e2f22820dc3eabc8bfe4f3407763af,edit,5,8.70,10
1787401384,ffi,p14,48fcd12614e2f22820dc3eabc8bfe4f3407763af,edit,6,8.57,10
1787401384,ffi,p14,48fcd12614e2f22820dc3eabc8bfe4f3407763af,edit,7,8.79,10
1787401384,ffi,p14,48fcd12614e2f22820dc3eabc8bfe4f3407763af,edit,8,8.82,10
1787401384,ffi,p14,48fcd12614e2f22820dc3eabc8bfe4f3407763af,edit,9,8.78,10
1787401384,ffi,p14,48fcd12614e2f22820dc3eabc8bfe4f3407763af,edit,10,8.65,10
1787401384,ffi,p15,4c9bca9e34d78ef186f4d184b32da3fcba19fae0,open,0,6.98,10
1787401384,ffi,p15,4c9bca9e34d78ef186f4d184b32da3fcba19fae0,edit,1,6.85,10
1787401384,ffi,p15,4c9bca9e34d78ef186f4d184b32da3fcba19fae0,edit,2,7.09,10
1787401384,ffi,p15,4c9bca9e34d78ef186f4d184b32da3fcba19fae0,edit,3,6.97,10
1787401384,ffi,p15,4c9bca9e34d78ef186f4d184b32da3fcba19fae0,edit,4,7.09,10
1787401384,ffi,p15,4c9bca9e34d78ef186f4d184b32da3fcba19fae0,edit,5,6.84,10
1787401384,ffi,p15,4c9bca9e34d78ef186f4d184b32da3fcba19fae0,edit,6,6.90,10
1787401384,ffi,p15,4c9bca9e34d78ef186f4d184b32da3fcba19fae0,edit,7,6.81,10
1787401384,ffi,p15,4c9bca9e34d78ef186f4d184b32da3fcba19fae0,edit,8,6.85,10
1787401384,ffi,p15,4c9bca9e34d78ef186f4d184b32da3fcba19fae0,edit,9,6.85,10
1787401384,ffi,p15,4c9bca9e34d78ef186f4d184b32da3fcba19fae0,edit,10,6.69,10
1787401384,ffi,p16,7c9ae2029e18909a97773cd7693f2e4b48a8d0eb,open,0,5.33,10
1787401384,ffi,p16,7c9ae2029e18909a97773cd7693f2e4b48a8d0eb,edit,1,5.26,10
1787401384,ffi,p16,7c9ae2029e18909a97773cd7693f2e4b48a8d0eb,edit,2,5.44,10
1787401384,ffi,p16,7c9ae2029e18909a97773cd7693f2e4b48a8d0eb,edit,3,5.33,10
1787401384,ffi,p16,7c9ae2029e18909a97773cd7693f2e4b48a8d0eb,edit,4,5.07,10
1787401384,ffi,p16,7c9ae2029e18909a97773cd7693f2e4b48a8d0eb,edit,5,5.13,10
1787401384,ffi,p16,7c9ae2029e18909a97773cd7693f2e4b48a8d0eb,edit,6,5.24,10
1787401384,ffi,p16,7c9ae2029e18909a97773cd7693f2e4b48a8d0eb,edit,7,5.32,10
1787401384,ffi,p16,7c9ae2029e18909a97773cd7693f2e4b48a8d0eb,edit,8,5.24,10
1787401384,ffi,p16,7c9ae2029e18909a97773cd7693f2e4b48a8d0eb,edit,9,5.26,10
1787401384,ffi,p16,7c9ae2029e18909a97773cd7693f2e4b48a8d0eb,edit,10,5.20,10
1787401384,ffi,p17,067bdbc08d585077e2a1f0907ee0a1e84a90e795,open,0,4.84,10
1787401384,ffi,p17,067bdbc08d585077e2a1f0907ee0a1e84a90e795,edit,1,4.92,10
1787401384,ffi,p17,067bdbc08d585077e2a1f0907ee0a1e84a90e795,edit,2,4.76,10
1787401384,ffi,p17,067bdbc08d585077e2a1f0907ee0a1e84a90e795,edit,3,4.42,10
1787401384,ffi,p17,067bdbc08d585077e2a1f0907ee0a1e84a90e795,edit,4,4.44,10
1787401384,ffi,p17,067bdbc08d585077e2a1f0907ee0a1e84a90e795,edit,5,4.56,10
1787401384,ffi,p17,067bdbc08d585077e2a1f0907ee0a1e84a90e795,edit,6,4.56,10
1787401384,ffi,p17,067bdbc08d585077e2a1f0907ee0a1e84a90e795,edit,7,4.52,10
1787401384,ffi,p17,067bdbc08d585077e2a1f0907ee0a1e84a90e795,edit,8,4.71,10
1787401384,ffi,p17,067bdbc08d585077e2a1f0907ee0a1e84a90e795,edit,9,4.61,10
1787401384,ffi,p17,067bdbc08d585077e2a1f0907ee0a1e84a90e795,edit,10,4.62,10
1788461874,tiny,p00,4600b24c6d95a25ff081ad37b63b2a01c29d43a5,open,0,0.0046,3
1788461874,tiny,p00,4600b24c6d95a25ff081ad37b63b2a01c29d43a5,edit,1,0.0033,3
1788461874,tiny,p00,4600b24c6d95a25ff081ad37b63b2a01c29d43a5,edit,2,0.0035,3
